Reference:	"Hudson et al. (2021)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2020.114033"
Sample Type:	"Ice"
Composition:	"C3H4 (1)"
Temperature:	"8K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/166"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
530.5781	1.4046		-0.00010512		
530.6384	1.4064		-0.0009329		
530.6987	1.4085		-0.00108129		
530.7589	1.4106		-0.00043931		
530.8192	1.4125		0.00101748		
530.8795	1.4138		0.00320026		
530.9397	1.4141		0.0059104		
531	1.4134		0.0088388		
531.0603	1.4115		0.01158032		
531.1205	1.4084		0.01365818		
531.1808	1.4043		0.01458461		
531.2411	1.3997		0.01394773		
531.3013	1.3953		0.01152643		
531.3616	1.3918		0.00740002		
531.4219	1.3898		0.00200572		
531.4821	1.3899		-0.00389781		
531.5424	1.3922		-0.00939228		
531.6027	1.3961		-0.01362993		
531.6629	1.4011		-0.01604543		
531.7232	1.4062		-0.0164748		
531.7834	1.4107		-0.01515194		
531.8437	1.4139		-0.0126119		
531.904	1.4156		-0.00953742		
531.9642	1.4159		-0.00660207		
532.0245	1.4151		-0.00433362		
532.0848	1.4136		-0.00304105		
532.145	1.4119		-0.0027955		
532.2053	1.4106		-0.003463		
532.2656	1.4098		-0.00477048		
532.3258	1.4099		-0.00636636		
532.3861	1.4107		-0.00787843		
532.4464	1.4122		-0.00896205		
532.5066	1.414		-0.00935919		
532.5669	1.4159		-0.00895791		
532.6272	1.4174		-0.00784799		
532.6874	1.4181		-0.00633178		
532.7477	1.4179		-0.00487736		
532.808	1.417		-0.00399636		
532.8682	1.4158		-0.00407954		
532.9285	1.415		-0.00521446		
532.9888	1.4151		-0.00708832		
533.049	1.4166		-0.00903247		
533.1093	1.4194		-0.01022769		
533.1696	1.423		-0.01000311		
533.2298	1.4265		-0.00808213		
533.2901	1.4291		-0.00466609		
533.3504	1.4302		-0.00035522		
533.4106	1.4296		0.00405106		
533.4709	1.4275		0.00780271		
533.5312	1.4245		0.01041323		
533.5914	1.4212		0.01177897		
533.6517	1.4181		0.01216135		
533.7119	1.4156		0.01202029		
533.7722	1.4134		0.01177956		
533.8325	1.4112		0.01161246		
533.8927	1.4086		0.01135173		
533.953	1.4055		0.01055231		
534.0133	1.4021		0.00869017		
534.0735	1.3989		0.00542344		
534.1338	1.3968		0.00080229		
534.1941	1.3963		-0.00466881		
534.2543	1.3978		-0.01016399		
534.3146	1.4012		-0.01479467		
534.3749	1.4059		-0.01785806		
534.4351	1.4112		-0.01901367		
534.4954	1.4161		-0.01829667		
534.5557	1.4201		-0.01606838		
534.6159	1.4228		-0.01290942		
534.6762	1.4239		-0.00948547		
534.7365	1.4236		-0.00642617		
534.7967	1.4223		-0.00421482		
534.857	1.4205		-0.00312085		
534.9173	1.4187		-0.00316881		
534.9775	1.4175		-0.00415553		
535.0378	1.4171		-0.00570246		
535.0981	1.4178		-0.00733771		
535.1583	1.4194		-0.00859412		
535.2186	1.4216		-0.00908645		
535.2789	1.4242		-0.0085741		
535.3391	1.4266		-0.00698949		
535.3994	1.4285		-0.00443491		
535.4596	1.4294		-0.00116584		
535.5199	1.4291		0.00243797		
535.5802	1.4276		0.00590778		
535.6404	1.4248		0.00873157		
535.7007	1.4211		0.01042854		
535.761	1.4169		0.01065132		
535.8212	1.413		0.00929479		
535.8815	1.4099		0.00657007		
535.9418	1.4083		0.003004		
536.002	1.4083		-0.00066323		
536.0623	1.4098		-0.00366835		
536.1226	1.4121		-0.00544561		
536.1828	1.4147		-0.00579035		
536.2431	1.4167		-0.00490484		
536.3034	1.4176		-0.00331639		
536.3636	1.4174		-0.00169473		
536.4239	1.4162		-0.00063758		
536.4842	1.4146		-0.00048977		
536.5444	1.4132		-0.00125866		
536.6047	1.4123		-0.00265588		
536.665	1.4121		-0.00423908		
536.7252	1.4126		-0.00560379		
536.7855	1.4133		-0.00653335		
536.8458	1.414		-0.00706159		
536.906	1.4145		-0.00741716		
536.9663	1.4147		-0.00789105		
537.0266	1.4149		-0.008679		
537.0868	1.4154		-0.0097835		
537.1471	1.4164		-0.01099601		
537.2074	1.418		-0.01198015		
537.2676	1.42		-0.01241273		
537.3279	1.4222		-0.01210511		
537.3881	1.4242		-0.01108259		
537.4484	1.4256		-0.00956865		
537.5087	1.4263		-0.00789848		
537.5689	1.4265		-0.00639884		
537.6292	1.4264		-0.00526849		
537.6895	1.4263		-0.00450856		
537.7497	1.4265		-0.0039247		
537.81	1.427		-0.0032021		
537.8703	1.4277		-0.00202982		
537.9305	1.4283		-0.00022573		
537.9908	1.4284		0.00217729		
538.0511	1.4275		0.00491259		
538.1113	1.4255		0.00753428		
538.1716	1.4225		0.00952624		
538.2319	1.4188		0.0104447		
538.2921	1.4149		0.01003847		
538.3524	1.4113		0.00832774		
538.4127	1.4086		0.00560481		
538.4729	1.4069		0.00234733		
538.5332	1.4065		-0.00091938		
538.5935	1.4069		-0.00376944		
538.6537	1.4079		-0.00597635		
538.714	1.4091		-0.00753708		
538.7743	1.4102		-0.00861932		
538.8345	1.411		-0.0094569		
538.8948	1.4118		-0.01024244		
538.9551	1.4125		-0.0110565		
539.0153	1.4133		-0.01186297		
539.0756	1.4142		-0.01255481		
539.1358	1.4152		-0.01303118		
539.1961	1.4161		-0.01326209		
539.2564	1.4168		-0.01331966		
539.3166	1.4173		-0.01335773		
539.3769	1.4175		-0.01355116		
539.4372	1.4177		-0.01402399		
539.4974	1.418		-0.01479469		
539.5577	1.4185		-0.01576452		
539.618	1.4194		-0.0167532		
539.6782	1.4207		-0.01756704		
539.7385	1.4221		-0.018073		
539.7988	1.4236		-0.01824		
539.859	1.425		-0.01814029		
539.9193	1.4262		-0.0179079		
539.9796	1.4272		-0.01767648		
540.0398	1.4282		-0.01752363		
540.1001	1.4293		-0.0174412		
540.1604	1.4305		-0.01734458		
540.2206	1.4319		-0.01711351		
540.2809	1.4333		-0.01664714		
540.3412	1.4348		-0.01590288		
540.4014	1.4362		-0.01489655		
540.4617	1.4374		-0.01367872		
540.522	1.4385		-0.01229129		
540.5822	1.4394		-0.01074715		
540.6425	1.4401		-0.00903658		
540.7028	1.4404		-0.00716437		
540.763	1.4404		-0.00519517		
540.8233	1.4399		-0.00327842		
540.8836	1.4389		-0.0016291		
540.9438	1.4376		-0.00047455		
541.0041	1.4361		3.156E-5		
541.0643	1.4348		-0.00012217		
541.1246	1.434		-0.00077566		
541.1849	1.4338		-0.00163897		
541.2451	1.4343		-0.00238355		
541.3054	1.4352		-0.0027462		
541.3657	1.4365		-0.00259674		
541.4259	1.4377		-0.00194455		
541.4862	1.4388		-0.00088128		
541.5465	1.4398		0.00049938		
541.6067	1.4406		0.00216386		
541.667	1.4413		0.00415119		
541.7273	1.4417		0.0065275		
541.7875	1.4416		0.00930826		
541.8478	1.4409		0.01239349		
541.9081	1.4393		0.01554562		
541.9683	1.4367		0.01843505		
542.0286	1.4334		0.02073199		
542.0889	1.4296		0.02220139		
542.1491	1.4255		0.02276637		
542.2094	1.4215		0.02249288		
542.2697	1.4176		0.02151844		
542.3299	1.414		0.01994871		
542.3902	1.4105		0.0177824		
542.4505	1.4072		0.01491415		
542.5107	1.4044		0.01121534		
542.571	1.4024		0.00665809		
542.6313	1.4015		0.00142376		
542.6915	1.4022		-0.00406585		
542.7518	1.4045		-0.00921786		
542.812	1.4083		-0.01341302		
542.8723	1.4132		-0.01616134		
542.9326	1.4185		-0.01719699		
542.9928	1.4236		-0.01649755		
543.0531	1.4281		-0.01424533		
543.1134	1.4314		-0.0107722		
543.1736	1.4333		-0.00651393		
543.2339	1.4335		-0.00198093		
543.2942	1.4321		0.00225807		
543.3544	1.4292		0.00561895		
543.4147	1.4253		0.00758126		
543.475	1.4209		0.00780677		
543.5352	1.4169		0.00626029		
543.5955	1.4139		0.0032756		
543.6558	1.4124		-0.00049101		
543.716	1.4126		-0.00423281		
543.7763	1.4142		-0.00723898		
543.8366	1.4164		-0.00910125		
543.8968	1.4187		-0.00979559		
543.9571	1.4206		-0.00960906		
544.0174	1.4219		-0.00897399		
544.0776	1.4226		-0.00826853		
544.1379	1.423		-0.00768361		
544.1982	1.4232		-0.00719986		
544.2584	1.4233		-0.00668378		
544.3187	1.4232		-0.00603728		
544.379	1.4227		-0.00531896		
544.4392	1.4217		-0.00477043		
544.4995	1.4202		-0.00472991		
544.5598	1.4184		-0.0054796		
544.62	1.4169		-0.00710351		
544.6803	1.416		-0.00942193		
544.7405	1.416		-0.01204379		
544.8008	1.4168		-0.01451895		
544.8611	1.4182		-0.0165153		
544.9213	1.4199		-0.01793877		
544.9816	1.4215		-0.01893213		
545.0419	1.423		-0.01976536		
545.1021	1.4244		-0.02067359		
545.1624	1.426		-0.02172231		
545.2227	1.428		-0.02275831		
545.2829	1.4306		-0.02347101		
545.3432	1.4336		-0.02352331		
545.4035	1.4367		-0.02268712		
545.4637	1.4396		-0.02092764		
545.524	1.4417		-0.01841248		
545.5843	1.4429		-0.01545879		
545.6445	1.443		-0.01245679		
545.7048	1.4421		-0.00980026		
545.7651	1.4404		-0.00784265		
545.8253	1.4381		-0.0068669		
545.8856	1.4357		-0.00705622		
545.9459	1.4336		-0.00845577		
546.0061	1.4323		-0.01092402		
546.0664	1.4322		-0.0141103		
546.1267	1.4336		-0.01747486		
546.1869	1.4365		-0.0203807		
546.2472	1.4406		-0.0222324		
546.3075	1.4455		-0.02261621		
546.3677	1.4504		-0.0213898		
546.428	1.4549		-0.01868898		
546.4882	1.4584		-0.01485822		
546.5485	1.4608		-0.01033796		
546.6088	1.4619		-0.00555155		
546.669	1.462		-0.00082991		
