Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/53"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
423.8802073	1.377314354			423.8802073	-0.019531201			423.8802073	-0.004715098		
423.960208	1.380828796			423.960208	-0.018661172			423.960208	-0.004463621		
424.0402087	1.384702156			424.0402087	-0.016999551			424.0402087	-0.003996115		
424.1202094	1.389011766			424.1202094	-0.013933261			424.1202094	-0.003145841		
424.2002101	1.392687911			424.2002101	-0.009245732			424.2002101	-0.00186075		
424.2802108	1.395471938			424.2802108	-0.003677901			424.2802108	-0.000342862		
424.3602115	1.39752613			424.3602115	0.002898549			424.3602115	0.001440908		
424.4402122	1.398263584			424.4402122	0.010556995			424.4402122	0.003499492		
424.5202129	1.397239097			424.5202129	0.018911765			424.5202129	0.005717103		
424.6002136	1.394018772			424.6002136	0.027316759			424.6002136	0.007907322		
424.6802143	1.388994913			424.6802143	0.034984144			424.6802143	0.009861074		
424.760215	1.382088558			424.760215	0.041967744			424.760215	0.01158984		
424.8402157	1.37333276			424.8402157	0.046906839			424.8402157	0.01273985		
424.9202164	1.364281946			424.9202164	0.04991928			424.9202164	0.013376816		
425.000217	1.354333746			425.000217	0.051410896			425.000217	0.013605357		
425.0802177	1.344294585			425.0802177	0.050115086			425.0802177	0.013122686		
425.1602184	1.335505847			425.1602184	0.047048108			425.1602184	0.012218181		
425.2402191	1.327392703			425.2402191	0.042682407			425.2402191	0.011006558		
425.3202198	1.320622907			425.3202198	0.036661218			425.3202198	0.009406077		
425.4002205	1.315619126			425.4002205	0.030023371			425.4002205	0.007680254		
425.4802212	1.311946478			425.4802212	0.023013171			425.4802212	0.005880199		
425.5602219	1.309805597			425.5602219	0.01594444			425.5602219	0.004080784		
425.6402226	1.308779714			425.6402226	0.009173805			425.6402226	0.002363775		
425.7202233	1.308856782			425.7202233	0.002679446			425.7202233	0.000719737		
425.800224	1.30981526			425.800224	-0.003162612			425.800224	-0.000759743		
425.8802247	1.311279854			425.8802247	-0.00849625			425.8802247	-0.002113493		
425.9602254	1.313365097			425.9602254	-0.013423389			425.9602254	-0.003367609		
426.0402261	1.315960102			426.0402261	-0.017662859			426.0402261	-0.004450485		
426.1202268	1.318732054			426.1202268	-0.021404413			426.1202268	-0.005410306		
426.2002275	1.321932518			426.2002275	-0.024744185			426.2002275	-0.006270853		
426.2802282	1.325410239			426.2802282	-0.027374397			426.2802282	-0.006951792		
426.3602289	1.328899254			426.3602289	-0.029469585			426.3602289	-0.007496779		
426.4402296	1.332558124			426.4402296	-0.0311407			426.4402296	-0.007933409		
426.5202303	1.336308307			426.5202303	-0.032081779			426.5202303	-0.008180612		
426.600231	1.339736348			426.600231	-0.032531451			426.600231	-0.0082993		
426.6802317	1.343183434			426.6802317	-0.032690888			426.6802317	-0.008341335		
426.7602324	1.346463698			426.7602324	-0.032214209			426.7602324	-0.008215133		
426.840233	1.349357929			426.840233	-0.031474088			426.840233	-0.00801839		
426.9202337	1.352156239			426.9202337	-0.030474002			426.9202337	-0.007751585		
427.0002344	1.354675264			427.0002344	-0.029044962			427.0002344	-0.007370115		
427.0802351	1.356806082			427.0802351	-0.027432132			427.0802351	-0.006939156		
427.1602358	1.35874722			427.1602358	-0.025637578			427.1602358	-0.006459035		
