Reference:	"Drant et al. (2024)"
DOI:	"doi:https://doi.org/10.1051/0004-6361/202346820"
Sample Type:	"Gas Tholin"
Composition:	"N2:CO2:CH4 (95:3:2)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/31"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
25.095994	2.288411			25.095994	0.651131		
25.080821	2.288016			25.080821	0.651373		
25.065667	2.287711			25.065667	0.651616		
25.05053	2.287504			25.05053	0.651862		
25.035412	2.287397			25.035412	0.652109		
25.020313	2.287357			25.020313	0.652359		
25.005231	2.287233			25.005231	0.652611		
24.990168	2.287006			24.990168	0.652864		
24.975122	2.286676			24.975122	0.65312		
24.960095	2.28626			24.960095	0.653377		
24.945086	2.285908			24.945086	0.653637		
24.930095	2.285652			24.930095	0.653898		
24.915122	2.285495			24.915122	0.654161		
24.900167	2.285427			24.900167	0.654426		
24.88523	2.285311			24.88523	0.654693		
24.870311	2.285092			24.870311	0.654961		
24.855409	2.284771			24.855409	0.655232		
24.840526	2.284349			24.840526	0.655503		
24.82566	2.283946			24.82566	0.655777		
24.810812	2.283639			24.810812	0.656052		
24.795982	2.283427			24.795982	0.656329		
24.78117	2.283312			24.78117	0.656608		
24.766375	2.283199			24.766375	0.656888		
24.751598	2.282984			24.751598	0.657169		
24.736839	2.282668			24.736839	0.657452		
24.722097	2.28225			24.722097	0.657736		
24.707372	2.281796			24.707372	0.658021		
24.692666	2.281433			24.692666	0.658308		
24.677976	2.281165			24.677976	0.658596		
24.663305	2.280991			24.663305	0.658885		
24.64865	2.280867			24.64865	0.659175		
24.634013	2.280652			24.634013	0.659466		
24.619394	2.280336			24.619394	0.659758		
24.604791	2.279919			24.604791	0.660051		
24.590206	2.279427			24.590206	0.660345		
24.575639	2.279006			24.575639	0.66064		
24.561088	2.278678			24.561088	0.660935		
24.546555	2.278443			24.546555	0.661231		
24.532039	2.278288			24.532039	0.661528		
24.51754	2.27807			24.51754	0.661825		
24.503059	2.27775			24.503059	0.662122		
24.488594	2.27733			24.488594	0.66242		
24.474146	2.276814			24.474146	0.662718		
24.459716	2.276333			24.459716	0.663016		
24.445302	2.275944			24.445302	0.663315		
24.430906	2.275646			24.430906	0.663613		
24.416526	2.27544			24.416526	0.663911		
24.402164	2.275214			24.402164	0.66421		
24.387818	2.274889			24.387818	0.664508		
24.373489	2.274464			24.373489	0.664805		
24.359177	2.273938			24.359177	0.665103		
24.344882	2.273395			24.344882	0.6654		
24.330603	2.272943			24.330603	0.665696		
24.316341	2.272581			24.316341	0.665992		
24.302096	2.27231			24.302096	0.666287		
24.287868	2.272071			24.287868	0.666581		
24.273656	2.271738			24.273656	0.666874		
24.259461	2.271305			24.259461	0.667167		
24.245282	2.270773			24.245282	0.667458		
24.23112	2.27018			24.23112	0.667748		
24.216975	2.269664			24.216975	0.668037		
24.202846	2.269237			24.202846	0.668324		
24.188734	2.268901			24.188734	0.66861		
24.174638	2.268632			24.174638	0.668895		
24.160558	2.268289			24.160558	0.669178		
24.146495	2.267848			24.146495	0.669459		
24.132448	2.267309			24.132448	0.669738		
24.118418	2.266682			24.118418	0.670015		
24.104403	2.266103			24.104403	0.670291		
24.090406	2.265613			24.090406	0.670564		
24.076424	2.265212			24.076424	0.670835		
24.062458	2.264896			24.062458	0.671103		
24.048509	2.264545			24.048509	0.67137		
24.034576	2.264096			24.034576	0.671634		
24.020659	2.26355			24.020659	0.671895		
24.006758	2.262906			24.006758	0.672154		
23.992874	2.262266			23.992874	0.672409		
23.979005	2.261714			23.979005	0.672663		
23.965152	2.261251			23.965152	0.672913		
23.951315	2.260875			23.951315	0.67316		
23.937495	2.260515			23.937495	0.673404		
