Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH4CN (1)"
Temperature:	"125K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/66"
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
2196.3188	0.00967		
2196.4394	0.00966		
2196.5599	0.00965		
2196.6804	0.00963		
2196.801	0.00961		
2196.9215	0.00959		
2197.042	0.00957		
2197.1626	0.00954		
2197.2831	0.00953		
2197.4036	0.00951		
2197.5242	0.0095		
2197.6447	0.00949		
2197.7652	0.00948		
2197.8857	0.00946		
2198.0063	0.00944		
2198.1268	0.00941		
2198.2473	0.00939		
2198.3679	0.00937		
2198.4884	0.00935		
2198.6089	0.00933		
2198.7295	0.00931		
2198.85	0.00928		
2198.9705	0.00925		
2199.0911	0.00922		
2199.2116	0.00919		
2199.3321	0.00916		
2199.4527	0.00913		
2199.5732	0.00912		
2199.6937	0.0091		
2199.8142	0.00908		
2199.9348	0.00906		
2200.0553	0.00904		
2200.1758	0.00901		
2200.2964	0.00898		
2200.4169	0.00896		
2200.5374	0.00893		
2200.658	0.00892		
2200.7785	0.0089		
2200.899	0.00888		
2201.0196	0.00886		
2201.1401	0.00884		
2201.2606	0.00881		
2201.3812	0.00879		
2201.5017	0.00876		
2201.6222	0.00873		
2201.7427	0.0087		
2201.8633	0.00867		
2201.9838	0.00865		
2202.1043	0.00862		
2202.2249	0.0086		
2202.3454	0.00858		
2202.4659	0.00857		
2202.5865	0.00856		
2202.707	0.00854		
2202.8275	0.00852		
2202.9481	0.0085		
2203.0686	0.00847		
2203.1891	0.00845		
2203.3096	0.00843		
2203.4302	0.00842		
2203.5507	0.00841		
2203.6712	0.00841		
2203.7918	0.00841		
2203.9123	0.00841		
2204.0328	0.00839		
2204.1534	0.00837		
2204.2739	0.00834		
2204.3944	0.0083		
2204.515	0.00827		
2204.6355	0.00824		
2204.756	0.00821		
2204.8766	0.00818		
2204.9971	0.00816		
2205.1176	0.00813		
2205.2381	0.00811		
2205.3587	0.00809		
2205.4792	0.00808		
2205.5997	0.00807		
2205.7203	0.00806		
2205.8408	0.00804		
2205.9613	0.00803		
2206.0819	0.00801		
2206.2024	0.008		
2206.3229	0.00798		
2206.4435	0.00797		
2206.564	0.00796		
2206.6845	0.00796		
2206.8051	0.00796		
2206.9256	0.00795		
2207.0461	0.00793		
2207.1666	0.00791		
2207.2872	0.00788		
2207.4077	0.00785		
2207.5282	0.00782		
2207.6488	0.00781		
2207.7693	0.00779		
2207.8898	0.00778		
2208.0104	0.00777		
2208.1309	0.00775		
2208.2514	0.00772		
2208.372	0.00769		
2208.4925	0.00766		
2208.613	0.00763		
2208.7336	0.00761		
2208.8541	0.00759		
2208.9746	0.00758		
2209.0951	0.00757		
2209.2157	0.00755		
2209.3362	0.00754		
2209.4567	0.00752		
2209.5773	0.00752		
2209.6978	0.00751		
2209.8183	0.00751		
2209.9389	0.00751		
2210.0594	0.0075		
2210.1799	0.00749		
2210.3005	0.00748		
2210.421	0.00746		
2210.5415	0.00744		
2210.6621	0.00742		
2210.7826	0.00741		
2210.9031	0.00741		
2211.0236	0.0074		
2211.1442	0.00739		
2211.2647	0.00737		
2211.3852	0.00735		
2211.5058	0.00733		
2211.6263	0.00731		
2211.7468	0.0073		
2211.8674	0.00728		
2211.9879	0.00727		
2212.1084	0.00725		
2212.229	0.00723		
2212.3495	0.00721		
2212.47	0.00718		
2212.5905	0.00716		
2212.7111	0.00713		
2212.8316	0.00711		
2212.9521	0.0071		
2213.0727	0.00708		
2213.1932	0.00707		
2213.3137	0.00705		
2213.4343	0.00704		
2213.5548	0.00703		
2213.6753	0.00702		
2213.7959	0.00702		
2213.9164	0.00703		
2214.0369	0.00703		
2214.1575	0.00703		
2214.278	0.00702		
2214.3985	0.00701		
2214.519	0.00699		
2214.6396	0.00698		
2214.7601	0.00696		
2214.8806	0.00695		
2215.0012	0.00694		
2215.1217	0.00693		
2215.2422	0.00693		
2215.3628	0.00693		
2215.4833	0.00692		
2215.6038	0.00691		
2215.7244	0.0069		
2215.8449	0.00689		
2215.9654	0.00687		
2216.086	0.00685		
2216.2065	0.00684		
2216.327	0.00682		
2216.4475	0.0068		
2216.5681	0.00679		
2216.6886	0.00678		
2216.8091	0.00677		
2216.9297	0.00677		
2217.0502	0.00676		
2217.1707	0.00675		
2217.2913	0.00674		
2217.4118	0.00672		
2217.5323	0.0067		
2217.6529	0.00668		
2217.7734	0.00667		
2217.8939	0.00667		
2218.0145	0.00667		
2218.135	0.00667		
2218.2555	0.00668		
2218.376	0.00668		
2218.4966	0.00667		
2218.6171	0.00667		
2218.7376	0.00667		
2218.8582	0.00667		
2218.9787	0.00667		
2219.0992	0.00667		
2219.2198	0.00667		
2219.3403	0.00667		
2219.4608	0.00667		
2219.5814	0.00665		
2219.7019	0.00664		
2219.8224	0.00661		
2219.943	0.00659		
2220.0635	0.00657		
2220.184	0.00654		
2220.3045	0.00652		
2220.4251	0.0065		
2220.5456	0.00649		
2220.6661	0.00648		
2220.7867	0.00647		
2220.9072	0.00647		
2221.0277	0.00648		
2221.1483	0.00648		
2221.2688	0.00649		
2221.3893	0.0065		
2221.5099	0.0065		
2221.6304	0.0065		
2221.7509	0.0065		
2221.8714	0.00649		
2221.992	0.00648		
2222.1125	0.00647		
2222.233	0.00646		
2222.3536	0.00644		
2222.4741	0.00642		
2222.5946	0.0064		
2222.7152	0.00638		
2222.8357	0.00636		
2222.9562	0.00635		
2223.0768	0.00634		
2223.1973	0.00634		
2223.3178	0.00635		
2223.4384	0.00635		
2223.5589	0.00635		
2223.6794	0.00634		
2223.7999	0.00633		
2223.9205	0.00632		
2224.041	0.0063		
2224.1615	0.00629		
2224.2821	0.00628		
2224.4026	0.00628		
2224.5231	0.00627		
2224.6437	0.00627		
2224.7642	0.00627		
2224.8847	0.00627		
2225.0053	0.00627		
2225.1258	0.00626		
2225.2463	0.00626		
2225.3669	0.00626		
2225.4874	0.00626		
2225.6079	0.00625		
2225.7284	0.00624		
2225.849	0.00623		
2225.9695	0.00622		
2226.09	0.00621		
2226.2106	0.0062		
2226.3311	0.0062		
2226.4516	0.00621		
2226.5722	0.00621		
2226.6927	0.00621		
2226.8132	0.0062		
2226.9338	0.00619		
2227.0543	0.00617		
2227.1748	0.00616		
2227.2954	0.00615		
2227.4159	0.00614		
2227.5364	0.00613		
2227.6569	0.00613		
2227.7775	0.00612		
2227.898	0.00611		
2228.0185	0.0061		
2228.1391	0.0061		
2228.2596	0.00609		
2228.3801	0.00609		
2228.5007	0.00609		
2228.6212	0.00609		
2228.7417	0.00608		
2228.8623	0.00608		
2228.9828	0.00608		
2229.1033	0.00607		
2229.2238	0.00607		
2229.3444	0.00607		
2229.4649	0.00607		
2229.5854	0.00607		
2229.706	0.00607		
2229.8265	0.00608		
2229.947	0.00608		
2230.0676	0.00608		
2230.1881	0.00608		
2230.3086	0.00608		
2230.4292	0.00607		
2230.5497	0.00606		
2230.6702	0.00605		
2230.7908	0.00604		
2230.9113	0.00603		
2231.0318	0.00602		
2231.1523	0.00601		
2231.2729	0.00601		
2231.3934	0.00601		
2231.5139	0.006		
2231.6345	0.00599		
2231.755	0.00597		
2231.8755	0.00596		
2231.9961	0.00594		
2232.1166	0.00593		
2232.2371	0.00592		
2232.3577	0.00592		
2232.4782	0.00592		
2232.5987	0.00592		
2232.7193	0.00592		
2232.8398	0.00593		
2232.9603	0.00593		
2233.0808	0.00593		
2233.2014	0.00594		
2233.3219	0.00594		
2233.4424	0.00595		
2233.563	0.00595		
2233.6835	0.00595		
2233.804	0.00595		
2233.9246	0.00595		
2234.0451	0.00594		
2234.1656	0.00593		
2234.2862	0.00593		
2234.4067	0.00592		
2234.5272	0.00591		
2234.6478	0.0059		
2234.7683	0.00588		
2234.8888	0.00587		
2235.0093	0.00586		
2235.1299	0.00585		
2235.2504	0.00585		
2235.3709	0.00585		
2235.4915	0.00586		
2235.612	0.00587		
2235.7325	0.00588		
2235.8531	0.00588		
2235.9736	0.00589		
2236.0941	0.00589		
2236.2147	0.00589		
2236.3352	0.00589		
2236.4557	0.00589		
2236.5763	0.00589		
2236.6968	0.00589		
2236.8173	0.00589		
2236.9378	0.00588		
2237.0584	0.00587		
2237.1789	0.00586		
2237.2994	0.00585		
2237.42	0.00584		
2237.5405	0.00584		
2237.661	0.00585		
2237.7816	0.00586		
2237.9021	0.00588		
2238.0226	0.00589		
2238.1432	0.00591		
2238.2637	0.00592		
2238.3842	0.00593		
2238.5047	0.00593		
2238.6253	0.00592		
2238.7458	0.00591		
2238.8663	0.0059		
2238.9869	0.00589		
2239.1074	0.00587		
2239.2279	0.00586		
2239.3485	0.00584		
2239.469	0.00582		
2239.5895	0.00581		
2239.7101	0.0058		
2239.8306	0.00581		
2239.9511	0.00582		
2240.0717	0.00585		
2240.1922	0.00588		
2240.3127	0.0059		
2240.4332	0.00592		
2240.5538	0.00592		
2240.6743	0.00592		
2240.7948	0.00591		
2240.9154	0.00589		
2241.0359	0.00588		
2241.1564	0.00587		
2241.277	0.00586		
2241.3975	0.00585		
2241.518	0.00585		
2241.6386	0.00584		
2241.7591	0.00585		
2241.8796	0.00585		
2242.0002	0.00587		
2242.1207	0.00588		
2242.2412	0.00591		
2242.3617	0.00592		
2242.4823	0.00593		
2242.6028	0.00593		
2242.7233	0.00593		
2242.8439	0.00591		
2242.9644	0.0059		
2243.0849	0.00589		
2243.2055	0.00589		
2243.326	0.00588		
2243.4465	0.00588		
2243.5671	0.00587		
2243.6876	0.00586		
2243.8081	0.00585		
2243.9287	0.00583		
2244.0492	0.00582		
2244.1697	0.00582		
2244.2902	0.00582		
2244.4108	0.00582		
2244.5313	0.00583		
2244.6518	0.00583		
2244.7724	0.00583		
2244.8929	0.00583		
2245.0134	0.00582		
2245.134	0.00581		
2245.2545	0.0058		
2245.375	0.0058		
2245.4956	0.00581		
2245.6161	0.00582		
2245.7366	0.00583		
2245.8572	0.00584		
2245.9777	0.00584		
2246.0982	0.00585		
2246.2187	0.00586		
2246.3393	0.00586		
2246.4598	0.00587		
2246.5803	0.00588		
2246.7009	0.00588		
2246.8214	0.00588		
2246.9419	0.00588		
2247.0625	0.00588		
2247.183	0.00587		
2247.3035	0.00587		
2247.4241	0.00586		
2247.5446	0.00584		
2247.6651	0.00583		
2247.7856	0.00582		
2247.9062	0.00581		
2248.0267	0.0058		
2248.1472	0.00581		
2248.2678	0.00581		
2248.3883	0.00582		
2248.5088	0.00583		
2248.6294	0.00584		
2248.7499	0.00585		
2248.8704	0.00585		
2248.991	0.00584		
2249.1115	0.00583		
2249.232	0.00583		
2249.3526	0.00582		
2249.4731	0.00582		
2249.5936	0.00582		
2249.7141	0.00583		
2249.8347	0.00584		
2249.9552	0.00586		
2250.0757	0.00587		
2250.1963	0.00589		
2250.3168	0.0059		
2250.4373	0.00591		
2250.5579	0.00592		
2250.6784	0.00592		
2250.7989	0.00591		
2250.9195	0.0059		
2251.04	0.00588		
2251.1605	0.00587		
2251.2811	0.00586		
2251.4016	0.00585		
2251.5221	0.00584		
2251.6426	0.00583		
2251.7632	0.00583		
2251.8837	0.00583		
2252.0042	0.00583		
2252.1248	0.00583		
2252.2453	0.00584		
2252.3658	0.00585		
2252.4864	0.00586		
2252.6069	0.00588		
2252.7274	0.00589		
2252.848	0.00589		
2252.9685	0.0059		
2253.089	0.00589		
2253.2096	0.00589		
2253.3301	0.00589		
2253.4506	0.00588		
2253.5711	0.00587		
2253.6917	0.00586		
2253.8122	0.00585		
2253.9327	0.00584		
2254.0533	0.00584		
2254.1738	0.00583		
2254.2943	0.00583		
2254.4149	0.00584		
2254.5354	0.00584		
2254.6559	0.00585		
2254.7765	0.00585		
2254.897	0.00585		
2255.0175	0.00584		
2255.1381	0.00583		
2255.2586	0.00582		
2255.3791	0.00582		
2255.4996	0.00582		
2255.6202	0.00583		
2255.7407	0.00584		
2255.8612	0.00584		
2255.9818	0.00584		
2256.1023	0.00583		
2256.2228	0.00581		
2256.3434	0.0058		
2256.4639	0.00579		
2256.5844	0.00578		
2256.705	0.00579		
2256.8255	0.00579		
2256.946	0.0058		
2257.0665	0.00581		
2257.1871	0.00581		
2257.3076	0.00581		
2257.4281	0.0058		
2257.5487	0.00579		
2257.6692	0.00579		
2257.7897	0.00579		
2257.9103	0.00579		
2258.0308	0.0058		
2258.1513	0.00581		
2258.2719	0.00581		
2258.3924	0.00582		
2258.5129	0.00582		
2258.6335	0.00582		
2258.754	0.00582		
2258.8745	0.00582		
2258.995	0.00582		
2259.1156	0.00582		
2259.2361	0.00582		
2259.3566	0.00582		
2259.4772	0.00583		
2259.5977	0.00584		
2259.7182	0.00586		
2259.8388	0.00587		
2259.9593	0.00588		
2260.0798	0.00588		
2260.2004	0.00588		
2260.3209	0.00586		
2260.4414	0.00584		
2260.562	0.00582		
2260.6825	0.00581		
2260.803	0.00581		
2260.9235	0.00582		
2261.0441	0.00584		
2261.1646	0.00586		
2261.2851	0.00587		
2261.4057	0.00588		
2261.5262	0.00589		
2261.6467	0.00589		
2261.7673	0.00588		
2261.8878	0.00587		
2262.0083	0.00587		
2262.1289	0.00586		
2262.2494	0.00586		
2262.3699	0.00585		
2262.4905	0.00585		
2262.611	0.00585		
2262.7315	0.00585		
2262.852	0.00585		
2262.9726	0.00584		
2263.0931	0.00584		
2263.2136	0.00582		
2263.3342	0.00581		
2263.4547	0.00579		
2263.5752	0.00578		
2263.6958	0.00576		
2263.8163	0.00576		
2263.9368	0.00575		
2264.0574	0.00575		
2264.1779	0.00575		
2264.2984	0.00575		
2264.4189	0.00576		
2264.5395	0.00576		
2264.66	0.00578		
2264.7805	0.0058		
2264.9011	0.00582		
2265.0216	0.00585		
2265.1421	0.00586		
2265.2627	0.00587		
2265.3832	0.00587		
2265.5037	0.00586		
2265.6243	0.00585		
2265.7448	0.00583		
2265.8653	0.00583		
2265.9859	0.00583		
2266.1064	0.00583		
2266.2269	0.00584		
2266.3474	0.00583		
2266.468	0.00582		
2266.5885	0.00581		
2266.709	0.0058		
2266.8296	0.00579		
2266.9501	0.0058		
2267.0706	0.0058		
2267.1912	0.00581		
2267.3117	0.00581		
2267.4322	0.00581		
2267.5528	0.00581		
2267.6733	0.00581		
2267.7938	0.00581		
2267.9144	0.00582		
2268.0349	0.00583		
2268.1554	0.00584		
2268.2759	0.00584		
2268.3965	0.00584		
2268.517	0.00582		
2268.6375	0.0058		
2268.7581	0.00578		
2268.8786	0.00577		
2268.9991	0.00577		
2269.1197	0.00577		
2269.2402	0.00579		
2269.3607	0.00581		
2269.4813	0.00582		
2269.6018	0.00583		
2269.7223	0.00582		
2269.8429	0.00581		
2269.9634	0.0058		
2270.0839	0.00578		
2270.2044	0.00577		
2270.325	0.00576		
2270.4455	0.00575		
2270.566	0.00574		
2270.6866	0.00574		
2270.8071	0.00574		
2270.9276	0.00576		
2271.0482	0.00578		
2271.1687	0.0058		
2271.2892	0.00582		
2271.4098	0.00583		
2271.5303	0.00584		
2271.6508	0.00584		
2271.7714	0.00583		
2271.8919	0.00583		
2272.0124	0.00582		
2272.1329	0.00582		
2272.2535	0.00582		
2272.374	0.00582		
2272.4945	0.00581		
2272.6151	0.0058		
2272.7356	0.00578		
2272.8561	0.00575		
2272.9767	0.00571		
2273.0972	0.00568		
2273.2177	0.00565		
2273.3383	0.00563		
2273.4588	0.00562		
2273.5793	0.00561		
2273.6998	0.00562		
2273.8204	0.00564		
2273.9409	0.00566		
2274.0614	0.00568		
2274.182	0.0057		
2274.3025	0.00572		
2274.423	0.00574		
2274.5436	0.00576		
2274.6641	0.00578		
2274.7846	0.0058		
2274.9052	0.00581		
2275.0257	0.00582		
2275.1462	0.00582		
2275.2668	0.00581		
2275.3873	0.0058		
2275.5078	0.00577		
2275.6283	0.00575		
2275.7489	0.00572		
2275.8694	0.0057		
2275.9899	0.00568		
2276.1105	0.00567		
2276.231	0.00566		
2276.3515	0.00567		
2276.4721	0.00567		
2276.5926	0.00568		
2276.7131	0.00569		
2276.8337	0.0057		
2276.9542	0.0057		
2277.0747	0.00569		
2277.1953	0.00568		
2277.3158	0.00567		
2277.4363	0.00565		
2277.5568	0.00564		
2277.6774	0.00562		
2277.7979	0.00562		
2277.9184	0.00562		
2278.039	0.00563		
2278.1595	0.00564		
2278.28	0.00566		
2278.4006	0.00567		
2278.5211	0.00569		
2278.6416	0.0057		
2278.7622	0.00571		
2278.8827	0.00571		
2279.0032	0.00571		
2279.1238	0.00569		
2279.2443	0.00567		
2279.3648	0.00565		
2279.4853	0.00563		
2279.6059	0.00561		
2279.7264	0.00561		
2279.8469	0.00561		
2279.9675	0.00561		
2280.088	0.00562		
2280.2085	0.00563		
2280.3291	0.00564		
2280.4496	0.00564		
2280.5701	0.00565		
2280.6907	0.00564		
2280.8112	0.00564		
2280.9317	0.00563		
2281.0523	0.00561		
2281.1728	0.0056		
2281.2933	0.00558		
2281.4138	0.00557		
2281.5344	0.00556		
2281.6549	0.00555		
2281.7754	0.00556		
2281.896	0.00557		
2282.0165	0.00558		
2282.137	0.00559		
2282.2576	0.00561		
2282.3781	0.00563		
2282.4986	0.00564		
2282.6192	0.00566		
2282.7397	0.00568		
2282.8602	0.00569		
2282.9807	0.00569		
2283.1013	0.00569		
2283.2218	0.00569		
2283.3423	0.00568		
2283.4629	0.00567		
2283.5834	0.00566		
2283.7039	0.00565		
2283.8245	0.00564		
2283.945	0.00562		
2284.0655	0.0056		
2284.1861	0.00558		
2284.3066	0.00556		
2284.4271	0.00555		
2284.5477	0.00554		
2284.6682	0.00554		
2284.7887	0.00554		
2284.9092	0.00555		
2285.0298	0.00555		
2285.1503	0.00555		
2285.2708	0.00555		
2285.3914	0.00555		
2285.5119	0.00555		
2285.6324	0.00556		
2285.753	0.00556		
2285.8735	0.00556		
2285.994	0.00557		
2286.1146	0.00558		
2286.2351	0.00559		
2286.3556	0.0056		
2286.4762	0.00562		
2286.5967	0.00564		
2286.7172	0.00566		
2286.8377	0.00567		
2286.9583	0.00568		
2287.0788	0.00568		
2287.1993	0.00567		
2287.3199	0.00565		
2287.4404	0.00562		
2287.5609	0.0056		
2287.6815	0.00557		
2287.802	0.00555		
2287.9225	0.00554		
2288.0431	0.00554		
2288.1636	0.00554		
2288.2841	0.00554		
2288.4047	0.00554		
2288.5252	0.00555		
2288.6457	0.00555		
2288.7662	0.00555		
2288.8868	0.00555		
2289.0073	0.00555		
2289.1278	0.00555		
2289.2484	0.00555		
2289.3689	0.00555		
2289.4894	0.00556		
2289.61	0.00557		
2289.7305	0.00559		
2289.851	0.0056		
2289.9716	0.00561		
2290.0921	0.00562		
2290.2126	0.00562		
2290.3332	0.00562		
2290.4537	0.00562		
2290.5742	0.00561		
2290.6947	0.0056		
2290.8153	0.00559		
2290.9358	0.00558		
2291.0563	0.00558		
2291.1769	0.00558		
2291.2974	0.00558		
2291.4179	0.00557		
2291.5385	0.00556		
2291.659	0.00555		
2291.7795	0.00553		
2291.9001	0.00552		
2292.0206	0.00551		
2292.1411	0.00552		
2292.2616	0.00552		
2292.3822	0.00554		
2292.5027	0.00555		
2292.6232	0.00556		
2292.7438	0.00556		
2292.8643	0.00556		
2292.9848	0.00556		
2293.1054	0.00557		
2293.2259	0.00557		
2293.3464	0.00558		
2293.467	0.00559		
2293.5875	0.00559		
2293.708	0.00559		
2293.8286	0.00558		
2293.9491	0.00558		
2294.0696	0.00557		
2294.1901	0.00557		
2294.3107	0.00557		
2294.4312	0.00557		
2294.5517	0.00558		
2294.6723	0.00558		
2294.7928	0.00559		
2294.9133	0.00558		
2295.0339	0.00558		
2295.1544	0.00559		
2295.2749	0.00559		
2295.3955	0.0056		
2295.516	0.00561		
2295.6365	0.00562		
2295.7571	0.00562		
2295.8776	0.00562		
2295.9981	0.00562		
2296.1186	0.00562		
2296.2392	0.00562		
2296.3597	0.00562		
2296.4802	0.00562		
2296.6008	0.00562		
2296.7213	0.00561		
2296.8418	0.0056		
2296.9624	0.00558		
2297.0829	0.00556		
2297.2034	0.00554		
2297.324	0.00553		
2297.4445	0.00551		
2297.565	0.0055		
2297.6856	0.0055		
2297.8061	0.00549		
2297.9266	0.00549		
2298.0471	0.0055		
2298.1677	0.00551		
2298.2882	0.00552		
2298.4087	0.00554		
2298.5293	0.00555		
2298.6498	0.00556		
2298.7703	0.00556		
2298.8909	0.00556		
2299.0114	0.00555		
2299.1319	0.00555		
2299.2525	0.00555		
2299.373	0.00556		
2299.4935	0.00557		
2299.614	0.00558		
2299.7346	0.00559		
2299.8551	0.0056		
2299.9756	0.00559		
2300.0962	0.00559		
2300.2167	0.00557		
2300.3372	0.00556		
2300.4578	0.00554		
2300.5783	0.00553		
2300.6988	0.00551		
2300.8194	0.00549		
2300.9399	0.00548		
2301.0604	0.00546		
2301.181	0.00545		
2301.3015	0.00545		
2301.422	0.00545		
2301.5425	0.00545		
2301.6631	0.00546		
2301.7836	0.00546		
2301.9041	0.00546		
2302.0247	0.00546		
2302.1452	0.00546		
2302.2657	0.00545		
2302.3863	0.00544		
2302.5068	0.00544		
2302.6273	0.00544		
2302.7479	0.00545		
2302.8684	0.00545		
2302.9889	0.00546		
2303.1095	0.00546		
2303.23	0.00545		
2303.3505	0.00545		
2303.471	0.00545		
2303.5916	0.00545		
2303.7121	0.00545		
2303.8326	0.00545		
2303.9532	0.00546		
2304.0737	0.00546		
2304.1942	0.00546		
2304.3148	0.00545		
2304.4353	0.00544		
2304.5558	0.00542		
2304.6764	0.00541		
2304.7969	0.00539		
2304.9174	0.00538		
2305.038	0.00537		
2305.1585	0.00536		
2305.279	0.00536		
2305.3995	0.00536		
2305.5201	0.00536		
2305.6406	0.00537		
2305.7611	0.00538		
2305.8817	0.00539		
2306.0022	0.0054		
2306.1227	0.00541		
2306.2433	0.00542		
2306.3638	0.00542		
2306.4843	0.00543		
2306.6049	0.00544		
2306.7254	0.00545		
2306.8459	0.00546		
2306.9665	0.00548		
2307.087	0.00549		
2307.2075	0.00549		
2307.328	0.00549		
2307.4486	0.00548		
2307.5691	0.00547		
2307.6896	0.00547		
2307.8102	0.00547		
2307.9307	0.00547		
2308.0512	0.00547		
2308.1718	0.00547		
2308.2923	0.00546		
2308.4128	0.00545		
2308.5334	0.00544		
2308.6539	0.00543		
2308.7744	0.00542		
2308.8949	0.00541		
2309.0155	0.00541		
2309.136	0.00542		
2309.2565	0.00542		
2309.3771	0.00542		
2309.4976	0.00541		
2309.6181	0.00541		
2309.7387	0.00541		
2309.8592	0.0054		
2309.9797	0.0054		
2310.1003	0.00539		
2310.2208	0.00537		
2310.3413	0.00536		
2310.4619	0.00534		
2310.5824	0.00532		
2310.7029	0.00532		
2310.8234	0.00532		
2310.944	0.00533		
2311.0645	0.00534		
2311.185	0.00535		
2311.3056	0.00536		
2311.4261	0.00536		
2311.5466	0.00536		
2311.6672	0.00537		
2311.7877	0.00537		
2311.9082	0.00538		
2312.0288	0.00538		
2312.1493	0.00539		
2312.2698	0.00539		
2312.3904	0.00539		
2312.5109	0.00539		
2312.6314	0.00538		
2312.7519	0.00538		
2312.8725	0.00538		
2312.993	0.00539		
2313.1135	0.00539		
2313.2341	0.0054		
2313.3546	0.0054		
2313.4751	0.0054		
2313.5957	0.00539		
2313.7162	0.00539		
2313.8367	0.0054		
2313.9573	0.0054		
2314.0778	0.0054		
2314.1983	0.00541		
2314.3189	0.00541		
2314.4394	0.00541		
2314.5599	0.0054		
2314.6804	0.0054		
2314.801	0.00539		
2314.9215	0.00539		
2315.042	0.00538		
2315.1626	0.00538		
2315.2831	0.00537		
2315.4036	0.00536		
2315.5242	0.00535		
2315.6447	0.00535		
2315.7652	0.00536		
2315.8858	0.00538		
2316.0063	0.00539		
2316.1268	0.00541		
2316.2474	0.00542		
2316.3679	0.00542		
2316.4884	0.00541		
2316.6089	0.00539		
2316.7295	0.00538		
2316.85	0.00537		
2316.9705	0.00537		
2317.0911	0.00538		
2317.2116	0.00539		
2317.3321	0.0054		
2317.4527	0.0054		
2317.5732	0.00541		
2317.6937	0.00541		
2317.8143	0.0054		
2317.9348	0.00541		
2318.0553	0.00541		
2318.1758	0.00542		
2318.2964	0.00543		
2318.4169	0.00544		
2318.5374	0.00545		
2318.658	0.00545		
2318.7785	0.00544		
2318.899	0.00544		
2319.0196	0.00543		
2319.1401	0.00543		
2319.2606	0.00542		
2319.3812	0.00542		
2319.5017	0.00541		
2319.6222	0.0054		
2319.7428	0.00539		
2319.8633	0.00537		
2319.9838	0.00535		
2320.1043	0.00534		
2320.2249	0.00533		
2320.3454	0.00533		
2320.4659	0.00533		
2320.5865	0.00533		
2320.707	0.00533		
2320.8275	0.00533		
2320.9481	0.00533		
2321.0686	0.00533		
2321.1891	0.00534		
2321.3097	0.00535		
2321.4302	0.00536		
2321.5507	0.00537		
2321.6713	0.00538		
2321.7918	0.00538		
2321.9123	0.00538		
2322.0328	0.00538		
2322.1534	0.00538		
2322.2739	0.00538		
2322.3944	0.00537		
2322.515	0.00536		
2322.6355	0.00535		
2322.756	0.00533		
2322.8766	0.00531		
2322.9971	0.00529		
2323.1176	0.00528		
2323.2382	0.00527		
2323.3587	0.00527		
2323.4792	0.00528		
2323.5998	0.00528		
2323.7203	0.00528		
2323.8408	0.00528		
2323.9613	0.00527		
2324.0819	0.00527		
2324.2024	0.00527		
2324.3229	0.00528		
2324.4435	0.0053		
2324.564	0.00532		
2324.6845	0.00534		
2324.8051	0.00536		
2324.9256	0.00538		
2325.0461	0.00539		
2325.1667	0.00539		
2325.2872	0.00538		
2325.4077	0.00537		
2325.5282	0.00536		
2325.6488	0.00534		
2325.7693	0.00532		
2325.8898	0.0053		
2326.0104	0.00527		
2326.1309	0.00525		
2326.2514	0.00524		
2326.372	0.00524		
2326.4925	0.00524		
2326.613	0.00525		
2326.7336	0.00526		
2326.8541	0.00527		
2326.9746	0.00528		
2327.0952	0.00529		
2327.2157	0.00529		
2327.3362	0.00529		
2327.4567	0.00529		
2327.5773	0.00528		
2327.6978	0.00528		
2327.8183	0.00528		
2327.9389	0.00528		
2328.0594	0.00529		
2328.1799	0.00529		
2328.3005	0.0053		
2328.421	0.0053		
2328.5415	0.0053		
2328.6621	0.0053		
2328.7826	0.00529		
2328.9031	0.00527		
2329.0237	0.00525		
2329.1442	0.00524		
2329.2647	0.00524		
2329.3852	0.00524		
2329.5058	0.00525		
2329.6263	0.00526		
2329.7468	0.00527		
2329.8674	0.00527		
2329.9879	0.00528		
2330.1084	0.00528		
2330.229	0.00529		
2330.3495	0.00529		
2330.47	0.00529		
2330.5906	0.00528		
2330.7111	0.00527		
2330.8316	0.00525		
2330.9522	0.00523		
2331.0727	0.00521		
2331.1932	0.00519		
2331.3137	0.00518		
2331.4343	0.00519		
2331.5548	0.0052		
2331.6753	0.00522		
2331.7959	0.00524		
2331.9164	0.00526		
2332.0369	0.00527		
2332.1575	0.00527		
2332.278	0.00527		
2332.3985	0.00526		
2332.5191	0.00526		
2332.6396	0.00525		
2332.7601	0.00525		
2332.8807	0.00525		
2333.0012	0.00525		
2333.1217	0.00524		
2333.2422	0.00524		
2333.3628	0.00524		
2333.4833	0.00524		
2333.6038	0.00524		
2333.7244	0.00525		
2333.8449	0.00525		
2333.9654	0.00525		
2334.086	0.00525		
2334.2065	0.00525		
2334.327	0.00524		
2334.4476	0.00524		
2334.5681	0.00523		
2334.6886	0.00523		
2334.8091	0.00523		
2334.9297	0.00522		
2335.0502	0.00522		
2335.1707	0.00521		
2335.2913	0.0052		
2335.4118	0.00519		
2335.5323	0.00518		
2335.6529	0.00517		
2335.7734	0.00517		
2335.8939	0.00517		
2336.0145	0.00517		
2336.135	0.00517		
