Reference:	"Clapp and Miller (1996)"
DOI:	"doi:https://doi.org/10.1006/icar.1996.0166"
Sample Type:	"Ice"
Composition:	"N2H4 (1)"
Temperature:	"130K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/6"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
1770.43	1.513			1770.43	0.0027		
1780.07	1.512			1780.07	0.0017		
1790.68	1.514			1790.68	0.0021		
1800.32	1.515			1800.32	0.0005		
1810.93	1.515			1810.93	0.0033		
1820.57	1.517			1820.57	0.0021		
1830.21	1.516			1830.21	0.0008		
1840.82	1.521			1840.82	0.0026		
1850.46	1.52			1850.46	0.0057		
1860.12	1.52			1860.12	0.0007		
1870.71	1.519			1870.71	0.0039		
1880.37	1.522			1880.37	0.0013		
1890	1.523			1890	0.0006		
1890.96	1.524			1890.96	0.0017		
1900.62	1.523			1900.62	0.0003		
1910.25	1.524			1910.25	0.0023		
1920.87	1.525			1920.87	0.0016		
1930.5	1.524			1930.5	0.0036		
1940.14	1.528			1940.14	0.0021		
1950.75	1.526			1950.75	0.0011		
1960.39	1.527			1960.39	0.0053		
1970.04	1.526			1970.04	0.006		
1980.64	1.526			1980.64	0.0032		
1990.29	1.523			1990.29	0.0028		
2000.89	1.526			2000.89	0.0032		
2020.18	1.528			2020.18	0.0042		
2040.43	1.525			2040.43	0.0036		
2060.68	1.528			2060.68	0.0013		
2080.93	1.528			2080.93	0.0031		
2100.22	1.53			2100.22	0.0012		
2120.47	1.53			2120.47	0.0005		
2140.72	1.531			2140.72	0.0037		
2160	1.531			2160	0.0029		
2180.25	1.53			2180.25	0.0058		
2200.5	1.533			2200.5	0.003		
2220.75	1.535			2220.75	0.0045		
2240.04	1.531			2240.04	0.0022		
2260.29	1.533			2260.29	0.0015		
2280.54	1.534			2280.54	0.0009		
2300.79	1.534			2300.79	0.0009		
2320.07	1.536			2320.07	0.0032		
2340.32	1.536			2340.32	0.0022		
2360.57	1.536			2360.57	0.0009		
2380.82	1.537			2380.82	0.0032		
2400.11	1.538			2400.11	0.0051		
2420.36	1.537			2420.36	0.0023		
2440.61	1.538			2440.61	0.0044		
2460.86	1.537			2460.86	0.0018		
2480.15	1.539			2480.15	0.0023		
2500.4	1.541			2500.4	0.0017		
2520.65	1.541			2520.65	0.0035		
2540.9	1.54			2540.9	0.0021		
2560.18	1.542			2560.18	0.0034		
2580.43	1.542			2580.43	0.0039		
2600.68	1.543			2600.68	0.0036		
2620.93	1.544			2620.93	0.0022		
2640.22	1.545			2640.22	0.0075		
2660.47	1.544			2660.47	0.0017		
2680.72	1.546			2680.72	0.0036		
2700.01	1.548			2700.01	0.0015		
2720.26	1.548			2720.26	0.0032		
2740.51	1.552			2740.51	0.0014		
2760.76	1.55			2760.76	0.0027		
2780.04	1.553			2780.04	0.002		
2800.29	1.554			2800.29	0.0031		
2820.54	1.556			2820.54	0.0015		
2840.79	1.561			2840.79	0.0059		
2860.08	1.563			2860.08	0.0018		
2880.33	1.564			2880.33	0.0087		
2900.58	1.572			2900.58	0.0129		
2905.4	1.572			2905.4	0.0121		
2910.22	1.568			2910.22	0.0153		
2915.04	1.571			2915.04	0.0141		
2920.83	1.571			2920.83	0.0162		
2925.65	1.572			2925.65	0.0189		
2930.47	1.568			2930.47	0.0233		
2935.29	1.567			2935.29	0.0302		
2940.11	1.563			2940.11	0.0281		
2945.9	1.556			2945.9	0.0273		
2950.72	1.564			2950.72	0.0242		
2955.54	1.559			2955.54	0.0199		
2960.36	1.559			2960.36	0.0183		
2965.19	1.559			2965.19	0.0186		
2970.01	1.555			2970.01	0.0136		
2975.79	1.558			2975.79	0.0122		
2980.61	1.559			2980.61	0.0168		
2990.26	1.562			2990.26	0.0153		
3000.86	1.563			3000.86	0.0172		
3010.51	1.57			3010.51	0.015		
3020.15	1.573			3020.15	0.0135		
3030.76	1.573			3030.76	0.0155		
3040.4	1.573			3040.4	0.0168		
3050.04	1.58			3050.04	0.0175		
