Reference:	"He et al. (2024)"
DOI:	"doi:https://doi.org/10.1038/s41550-023-02140-4"
Sample Type:	"Gas Tholin"
Composition:	"H2O:He:CH4:N2:CO2 (0.66:0.16:0.066:0.065:0.049)"
Temperature:	"400K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/76"
n₁ Error Units:	Uncertainties on n values of 3-4% from 0.4 to 28.6 μm.
k₁ Error Units:	Uncertainties on k values of 1-4% at wavelengths > 2.9 μm and up to 9% for wavelengths between 0.4 to 2.9 μm.
T₁ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.10% in mass of tholin powder
T₁ Error Units:	Not Applicable
T₂ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.43% in mass of tholin powder
T₂ Error Units:	Not Applicable
T₃ Caption:	Transmission spectrum of a tholin-KBr pellet made with 4.10% in mass of tholin powder
T₃ Error Units:	Not Applicable
R₁ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 15°
R₁ Error Units:	Not Applicable
R₂ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 45°
R₂ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"		"Wavelength (µm)"	"T₁"	"DT₁  (+/-)"	"T₂"	"DT₂  (+/-)"	"T₃"	"DT₃  (+/-)"		"Wavenumber (cm⁻¹)"	"R₁"	"DR₁  (+/-)"	"R₂"	"DR₂  (+/-)"	
0.4130156	1.7718544	3.595864308		0.4130156	0.016882898	3.907888598		0.4130156	0.552131461		0.087562729		0.022527767								
0.4130073	1.7719141	3.595861036		0.4130073	0.016825344	3.60995242		0.4130073	0.555014898		0.086989638		0.022876961								
0.4129991	1.7719235	3.595857951		0.4129991	0.016766928	3.10558908		0.4129991	0.559246313		0.085491946		0.023162205								
0.4129909	1.7719147	3.595854139		0.4129909	0.016747882	2.842996667		0.4129909	0.561303223		0.08453361		0.023421941								
0.4129827	1.7719283	3.595849625		0.4129827	0.016807683	3.118534097		0.4129827	0.558361975		0.085031917		0.023603155								
0.4129744	1.7719782	3.595845507		0.4129744	0.016956641	4.139497008		0.4129744	0.549311179		0.087611872		0.023607995								
0.4129662	1.7720419	3.595843297		0.4129662	0.017178838	5.699003114		0.4129662	0.536178514		0.091534679		0.023529488								
0.412958	1.7720744	3.595843643		0.412958	0.017475095	6.920106095		0.412958	0.52375145		0.093156193		0.023421506								
0.4129498	1.772049	3.595845947		0.4129498	0.017715411	7.365090107		0.4129498	0.516699213		0.092125466		0.023327903								
0.4129416	1.7719821	3.595848391		0.4129416	0.017780194	7.197319992		0.4129416	0.516352989		0.090579969		0.023304549								
0.4129333	1.7719188	3.595848911		0.4129333	0.017671959	6.736404914		0.4129333	0.520928151		0.089881612		0.023536396								
0.4129251	1.7718935	3.595846234		0.4129251	0.017433427	6.518601521		0.4129251	0.526710672		0.091884563		0.023902427								
0.4129169	1.7719084	3.595840571		0.4129169	0.017174507	6.666261434		0.4129169	0.530944473		0.095862166		0.024285636								
0.4129087	1.7719502	3.595833548		0.4129087	0.017022848	6.844945658		0.4129087	0.532954206		0.098683579		0.0245367								
0.4129005	1.7720059	3.595827293		0.4129005	0.017008207	6.850398667		0.4129005	0.533206837		0.098900927		0.024543717								
0.4128922	1.772069	3.595823282		0.4128922	0.017044248	6.68487326		0.4128922	0.5333798		0.097653742		0.024144727								
0.412884	1.7721257	3.59582138		0.412884	0.017028265	6.395293178		0.412884	0.53525054		0.096544265		0.023463214								
0.4128758	1.7721591	3.595820348		0.4128758	0.016898343	6.011811285		0.4128758	0.539881056		0.096534712		0.022875121								
0.4128676	1.7721677	3.595818776		0.4128676	0.016667319	5.63676999		0.4128676	0.546483325		0.097951712		0.022544696								
0.4128594	1.7721708	3.595816311		0.4128594	0.016442449	5.399766884		0.4128594	0.552242461		0.099973842		0.022508504								
0.4128511	1.7721901	3.595813861		0.4128511	0.016317861	5.509380703		0.4128511	0.55412926		0.102238165		0.022574957								
0.4128429	1.7722237	3.595812668		0.4128429	0.016286609	6.060279726		0.4128429	0.551777608		0.105271147		0.022483439								
0.4128347	1.7722473	3.595813079		0.4128347	0.016285828	6.873339086		0.4128347	0.547466456		0.109186342		0.022109504								
0.4128265	1.7722405	3.595814122		0.4128265	0.016264891	7.546588791		0.4128265	0.544357656		0.112821281		0.021709534								
0.4128183	1.7722078	3.595814296		0.4128183	0.016240446	7.711443417		0.4128183	0.543991815		0.114016262		0.021650558								
0.4128101	1.7721718	3.595812449		0.4128101	0.016279115	7.433737067		0.4128101	0.544643555		0.112033269		0.021607171								
0.4128018	1.7721531	3.595808435		0.4128018	0.016376576	7.080448261		0.4128018	0.544513209		0.108834715		0.021462439								
0.4127936	1.7721564	3.595802512		0.4127936	0.01652918	6.831017377		0.4127936	0.542751647		0.105406082		0.021290241								
0.4127854	1.7721827	3.595794916		0.4127854	0.016697163	6.63372805		0.4127854	0.540437734		0.102091003		0.021237684								
0.4127772	1.7722338	3.595785842		0.4127772	0.016829993	6.350658913		0.4127772	0.539314565		0.098943962		0.021360038								
0.412769	1.7723046	3.595775882		0.412769	0.016937339	5.904785797		0.412769	0.539611366		0.095476499		0.021426577								
0.4127608	1.7723804	3.595766389		0.4127608	0.01694993	5.553041615		0.4127608	0.54128795		0.093739243		0.021429695								
0.4127526	1.7724381	3.595759368		0.4127526	0.016884096	5.355387432		0.4127526	0.543664567		0.093723291		0.02137883								
0.4127443	1.7724728	3.595756455		0.4127443	0.016772587	5.282858117		0.4127443	0.546251533		0.094872137		0.021324209								
0.4127361	1.7725046	3.595758308		0.4127361	0.01663042	5.371470346		0.4127361	0.548563787		0.097180614		0.021432547								
0.4127279	1.7725584	3.595764052		0.4127279	0.016604025	5.319894876		0.4127279	0.54936402		0.097302909		0.021956702								
0.4127197	1.7726412	3.595771562		0.4127197	0.016703342	5.269144186		0.4127197	0.547672988		0.095724253		0.022765966								
0.4127115	1.7727353	3.595777895		0.4127115	0.016872024	5.337716424		0.4127115	0.543966404		0.093781717		0.023492587								
0.4127033	1.7728177	3.595779897		0.4127033	0.017107345	5.280936779		0.4127033	0.539676303		0.090485697		0.023946829								
0.4126951	1.7728812	3.595775156		0.4126951	0.017315701	5.112068983		0.4126951	0.536579463		0.087153894		0.024068861								
0.4126869	1.7729315	3.595763249		0.4126869	0.01744044	4.894097267		0.4126869	0.535407533		0.084718406		0.024044428								
0.4126786	1.7729608	3.595746707		0.4126786	0.01748571	4.730023468		0.4126786	0.535470847		0.08349192		0.024116948								
0.4126704	1.772945	3.595730218		0.4126704	0.017463078	4.84880777		0.4126704	0.53521829		0.084250426		0.024420131								
0.4126622	1.77287	3.595718561		0.4126622	0.017444541	5.273068548		0.4126622	0.533165931		0.086246337		0.024779385								
0.412654	1.7727591	3.595713917		0.412654	0.017478201	5.827778999		0.412654	0.52941746		0.088187396		0.025020789								
0.4126458	1.772667	3.595715191		0.4126458	0.017507559	6.529049181		0.4126458	0.524990865		0.090854788		0.025259084								
0.4126376	1.7726394	3.595719186		0.4126376	0.017490624	7.159060673		0.4126376	0.521897415		0.093857071		0.025522074								
0.4126294	1.7726737	3.595722468		0.4126294	0.01739761	7.515349297		0.4126294	0.521788823		0.096664977		0.025771512								
0.4126212	1.7727302	3.595722851		0.4126212	0.017221774	7.492987618		0.4126212	0.525342974		0.098866313		0.02593898								
0.412613	1.7727806	3.595719875		0.412613	0.017050373	7.0287206		0.412613	0.531186695		0.098998345		0.026008445								
0.4126048	1.7728339	3.595714225		0.4126048	0.016937823	6.360467724		0.4126048	0.536992681		0.097438178		0.026037879								
0.4125965	1.7729243	3.595706456		0.4125965	0.016891805	5.8182564		0.4125965	0.540840885		0.095598789		0.026027904								
0.4125883	1.7730646	3.595696743		0.4125883	0.016921506	5.59595979		0.4125883	0.541470267		0.094209717		0.025975447								
0.4125801	1.7732238	3.595684963		0.4125801	0.016981162	5.709683726		0.4125801	0.5396679		0.093927584		0.025937791								
0.4125719	1.773353	3.595671468		0.4125719	0.017010955	6.010012685		0.4125719	0.537432042		0.094869755		0.025897717								
0.4125637	1.7734212	3.595657442		0.4125637	0.016963721	6.21485912		0.4125637	0.537238325		0.096409884		0.025739688								
0.4125555	1.7734207	3.595644563		0.4125555	0.016778153	6.251288465		0.4125555	0.540698715		0.09907121		0.025399058								
0.4125473	1.7733506	3.595634278		0.4125473	0.016503854	5.963666604		0.4125473	0.547703473		0.101540745		0.024861883								
0.4125391	1.7732107	3.595627231		0.4125391	0.016244531	5.384885402		0.4125391	0.556031399		0.102533101		0.024381503								
0.4125309	1.7730169	3.595623288		0.4125309	0.016062414	4.931269577		0.4125309	0.562172381		0.103048403		0.024166474								
0.4125227	1.7728238	3.595621697		0.4125227	0.016042465	4.726394178		0.4125227	0.563698624		0.102377492		0.024074937								
0.4125145	1.772695	3.595621613		0.4125145	0.016190979	4.897173508		0.4125145	0.559762122		0.101023966		0.023999704								
0.4125063	1.7726661	3.595621844		0.4125063	0.01640127	5.516483068		0.4125063	0.552146927		0.100892674		0.02393799								
0.4124981	1.7727311	3.595620947		0.4124981	0.016631134	6.156225296		0.4124981	0.544086005		0.100625899		0.023930777								
0.4124899	1.7728538	3.595617512		0.4124899	0.016824388	6.550712444		0.4124899	0.538116397		0.09978195		0.023954788								
0.4124817	1.773001	3.595610526		0.4124817	0.016923853	6.67298628		0.4124817	0.535484256		0.098988946		0.023904361								
0.4124735	1.7731525	3.595599705		0.4124735	0.016969977	6.485146446		0.4124735	0.535578955		0.097503374		0.023750454								
0.4124653	1.7732865	3.595585751		0.4124653	0.017029383	6.15464394		0.4124653	0.536195658		0.095217132		0.023561832								
0.4124571	1.7733846	3.595570544		0.4124571	0.017114084	5.880500799		0.4124571	0.536029346		0.092890483		0.023447754								
0.4124489	1.7734444	3.595556538		0.4124489	0.01721484	5.638671855		0.4124489	0.535392909		0.090541652		0.023509039								
0.4124407	1.7734806	3.595545863		0.4124407	0.017295259	5.330616794		0.4124407	0.535541475		0.088204862		0.023712918								
0.4124325	1.7735179	3.595538891		0.4124325	0.017274855	4.982256858		0.4124325	0.537887886		0.08696997		0.023970394								
0.4124243	1.7735708	3.59553411		0.4124243	0.017159323	4.752882343		0.4124243	0.541415542		0.087418627		0.024263216								
0.4124161	1.7736349	3.595529216		0.4124161	0.017053292	4.745981232		0.4124161	0.543504706		0.088711104		0.024514399								
0.4124079	1.7736979	3.595522629		0.4124079	0.017035455	5.032522419		0.4124079	0.542227964		0.09016839		0.024565722								
0.4123997	1.7737511	3.595514181		0.4123997	0.017146113	5.592201515		0.4123997	0.536947126		0.091185278		0.0243847								
0.4123915	1.7737936	3.595504556		0.4123915	0.017347245	6.132128424		0.4123915	0.530057264		0.090990688		0.024068028								
0.4123833	1.773825	3.595494449		0.4123833	0.017519974	6.46098078		0.4123833	0.524907362		0.090264865		0.023835833								
0.4123751	1.7738442	3.595484028		0.4123751	0.017591232	6.515978647		0.4123751	0.523225583		0.089620492		0.023621723								
0.4123669	1.7738545	3.595473425		0.4123669	0.01752177	6.336063049		0.4123669	0.525542837		0.08969097		0.023251248								
0.4123587	1.7738673	3.59546279		0.4123587	0.017314443	6.150355955		0.4123587	0.53056724		0.091466458		0.022822129								
0.4123505	1.7738922	3.595452411		0.4123505	0.017036638	6.141075778		0.4123505	0.536034142		0.094998741		0.022505192								
0.4123423	1.7739279	3.595442539		0.4123423	0.016769166	6.397565517		0.4123423	0.539916106		0.099748574		0.022356275								
0.4123341	1.7739581	3.595433191		0.4123341	0.016585858	6.900261004		0.4123341	0.540877627		0.104662632		0.02237794								
0.4123259	1.7739629	3.59542413		0.4123259	0.016512299	7.565713788		0.4123259	0.538840832		0.108938985		0.022439279								
0.4123177	1.7739357	3.595415092		0.4123177	0.016509788	5.615660776		0.4123177	0.535457331		0.112243627		0.022452368								
0.4123095	1.7738913	3.595405657		0.4123095	0.016550561	5.9604912		0.4123095	0.531888939		0.114322608		0.022369714								
0.4123013	1.7738677	3.595395525		0.4123013	0.016596298	6.16781113		0.4123013	0.529321309		0.115270302		0.022276354								
0.4122931	1.7738942	3.595384369		0.4122931	0.016672197	6.247657968		0.4122931	0.527149086		0.114763807		0.02221629								
0.4122849	1.7739678	3.595371892		0.4122849	0.01680449	6.254503156		0.4122849	0.524417031		0.112858094		0.02202684								
0.4122767	1.7740495	3.595357902		0.4122767	0.016970852	6.192119844		0.4122767	0.521563322		0.109958233		0.021670066								
0.4122685	1.7740831	3.59534269		0.4122685	0.017114037	6.061415893		0.4122685	0.519739526		0.106926886		0.021258213								
0.4122603	1.774035	3.595327374		0.4122603	0.017161095	5.819600656		0.4122603	0.520733667		0.104447648		0.020876492								
0.4122521	1.7739205	3.595313599		0.4122521	0.017071058	5.42874926		0.4122521	0.525665409		0.102780571		0.020585374								
0.4122439	1.773801	3.595302674		0.4122439	0.01686148	4.869536864		0.4122439	0.534390208		0.101564916		0.020410679								
0.4122357	1.7737501	3.595294431		0.4122357	0.016591613	4.237606486		0.4122357	0.545027996		0.100715693		0.020239057								
0.4122275	1.7738082	3.595287457		0.4122275	0.016342816	3.703402422		0.4122275	0.554570616		0.100316987		0.020121578								
0.4122193	1.7739541	3.595279981		0.4122193	0.016208889	3.4449075		0.4122193	0.559519654		0.100311757		0.020241863								
0.4122111	1.7741203	3.595271183		0.4122111	0.016237267	3.578742052		0.4122111	0.557762091		0.100890234		0.020620681								
0.4122029	1.7742319	3.595261573		0.4122029	0.016383229	4.139224606		0.4122029	0.550002253		0.102919581		0.021175403								
0.4121948	1.7742579	3.595252399		0.4121948	0.016550677	4.939256815		0.4121948	0.539988352		0.106429599		0.021808029								
0.4121866	1.7742259	3.59524468		0.4121866	0.016649595	3.978728544		0.4121866	0.532329006		0.110295584		0.022358161								
0.4121784	1.7741938	3.595238643		0.4121784	0.016635181	4.210464656		0.4121784	0.529686807		0.113361015		0.022711535								
0.4121702	1.774208	3.595233872		0.4121702	0.016569441	4.166443872		0.4121702	0.531494768		0.113854805		0.022836368								
0.412162	1.7742737	3.595229358		0.412162	0.016514128	3.946756859		0.412162	0.535280668		0.11205		0.022931714								
0.4121538	1.7743651	3.595224067		0.4121538	0.016495308	3.72426397		0.4121538	0.538412655		0.109682056		0.023177554								
0.4121456	1.774449	3.595217284		0.4121456	0.016505119	3.617616373		0.4121456	0.539525501		0.108298053		0.023682051								
0.4121374	1.7745086	3.595209118		0.4121374	0.016504344	3.655893181		0.4121374	0.538991413		0.10881159		0.024322932								
0.4121292	1.7745436	3.595200397		0.4121292	0.016489973	3.834318073		0.4121292	0.536944363		0.111228937		0.024809427								
0.412121	1.7745587	3.595192131		0.412121	0.016457024	4.090517869		0.412121	0.534333041		0.114921485		0.025006843								
0.4121129	1.7745544	3.595184954		0.4121129	0.016397411	4.318930515		0.4121129	0.532662642		0.11875165		0.02507133								
0.4121047	1.7745292	3.595178857		0.4121047	0.016320725	4.404775285		0.4121047	0.533117876		0.121097777		0.025104014								
0.4120965	1.7744957	3.595173363		0.4120965	0.016215034	4.282294578		0.4120965	0.536722992		0.121244152		0.024984634								
0.4120883	1.7744756	3.595167607		0.4120883	0.016123701	4.021318513		0.4120883	0.541767857		0.119397775		0.024774342								
0.4120801	1.7744907	3.595160949		0.4120801	0.016093964	3.789961258		0.4120801	0.545231386		0.116976202		0.024654297								
0.4120719	1.7745429	3.595153188		0.4120719	0.016149858	3.718807048		0.4120719	0.544934767		0.115258103		0.024710928								
0.4120637	1.7746158	3.595144804		0.4120637	0.01631257	3.823464537		0.4120637	0.54021207		0.11412644		0.025000727								
0.4120555	1.7746929	3.595136535		0.4120555	0.016536801	4.004753972		0.4120555	0.533286105		0.113064364		0.025403529								
0.4120474	1.7747617	3.59512873		0.4120474	0.016748052	4.121843973		0.4120474	0.527471572		0.111453223		0.025800432								
0.4120392	1.7748181	3.595121248		0.4120392	0.016856067	4.134719982		0.4120392	0.525072196		0.110097066		0.02604317								
0.412031	1.774858	3.595114065		0.412031	0.016785159	4.074580612		0.412031	0.52719591		0.110430878		0.025983031								
0.4120228	1.7748744	3.595107853		0.4120228	0.016532148	4.042162891		0.4120228	0.532655597		0.113803396		0.025614662								
0.4120146	1.7748661	3.595103357		0.4120146	0.016203598	4.0818177		0.4120146	0.538803235		0.119390352		0.025108719								
0.4120064	1.7748528	3.595100649		0.4120064	0.015959489	4.187840899		0.4120064	0.542460839		0.124729708		0.024559242								
0.4119982	1.7748682	3.595098486		0.4119982	0.015936811	4.314546761		0.4119982	0.541298364		0.126847902		0.023998902								
0.4119901	1.774932	3.595095088		0.4119901	0.016165656	4.404511608		0.4119901	0.535367471		0.124394778		0.023370578								
0.4119819	1.7750365	3.595089353		0.4119819	0.016523741	4.464279126		0.4119819	0.527196686		0.119621225		0.022761067								
0.4119737	1.7751549	3.59508147		0.4119737	0.016807432	4.47782552		0.4119737	0.521194854		0.115572499		0.022268883								
0.4119655	1.7752559	3.595072492		0.4119655	0.016870029	4.473369038		0.4119655	0.519917467		0.114649881		0.02196368								
0.4119573	1.7753177	3.595063546		0.4119573	0.016730113	4.433233981		0.4119573	0.523179056		0.116268244		0.02188755								
0.4119491	1.7753291	3.595055561		0.4119491	0.016550028	4.295864041		0.4119491	0.528497857		0.117259813		0.021918112								
0.411941	1.7752764	3.595049124		0.411941	0.016485565	4.110560903		0.411941	0.532098093		0.115893787		0.022223863								
0.4119328	1.7751551	3.595044732		0.4119328	0.01653682	3.91820821		0.4119328	0.533471655		0.112710171		0.022713746								
0.4119246	1.7749846	3.595042452		0.4119246	0.016578168	3.765204656		0.4119246	0.534576866		0.110208754		0.023104383								
0.4119164	1.7748108	3.595041861		0.4119164	0.016486639	3.695091868		0.4119164	0.537296107		0.110714734		0.023269983								
0.4119082	1.7746882	3.595042128		0.4119082	0.016257972	3.692751589		0.4119082	0.541919304		0.114160539		0.023317255								
0.4119001	1.7746485	3.595042241		0.4119001	0.016000384	3.745295409		0.4119001	0.546460127		0.118891212		0.02326366								
0.4118919	1.7746944	3.595041178		0.4118919	0.015840699	3.869484942		0.4118919	0.548098346		0.123155974		0.022950269								
0.4118837	1.7748072	3.595038124		0.4118837	0.015807323	4.052782725		0.4118837	0.546385277		0.12623686		0.022330013								
0.4118755	1.7749508	3.595032471		0.4118755	0.015830445	4.256462896		0.4118755	0.543261575		0.128705196		0.02166677								
0.4118673	1.7750879	3.595024208		0.4118673	0.015828586	4.445869772		0.4118673	0.540864657		0.131434327		0.021228339								
0.4118592	1.7751982	3.595013783		0.4118592	0.015781315	4.561524455		0.4118592	0.540355816		0.133934062		0.021123806								
0.411851	1.7752862	3.595002153		0.411851	0.015715134	4.598273421		0.411851	0.541229468		0.135661306		0.021410179								
0.4118428	1.7753785	3.594990738		0.4118428	0.015689	4.594629989		0.4118428	0.541757567		0.136128438		0.022034496								
0.4118346	1.7754862	3.594981368		0.4118346	0.015756204	4.61854881		0.4118346	0.539971392		0.135381903		0.022776979								
0.4118265	1.775587	3.594975894		0.4118265	0.015913763	4.732502314		0.4118265	0.535172337		0.134401207		0.023553441								
0.4118183	1.775652	3.594975459		0.4118183	0.016104954	4.956241674		0.4118183	0.528332537		0.134483206		0.024147649								
0.4118101	1.7756715	3.594980029		0.4118101	0.016263206	5.254778173		0.4118101	0.521296811		0.136281501		0.024390566								
0.4118019	1.775678	3.594989319		0.4118019	0.016316686	5.529414179		0.4118019	0.516770711		0.139571219		0.024353445								
0.4117937	1.7757221	3.594996793		0.4117937	0.01622165	5.665397567		0.4117937	0.517044183		0.143354881		0.024334033								
0.4117856	1.7758275	3.595001557		0.4117856	0.016042295	5.656547449		0.4117856	0.5208496		0.146425507		0.024692544								
0.4117774	1.7759768	3.595006341		0.4117774	0.015845269	5.538780217		0.4117774	0.526361017		0.148169027		0.025040899								
0.4117692	1.776118	3.595007339		0.4117692	0.015707147	5.42117226		0.4117692	0.530639537		0.148903954		0.025328515								
0.411761	1.7761947	3.59500416		0.411761	0.015670798	5.4137075		0.411761	0.531426845		0.149536051		0.025585724								
0.4117529	1.7761769	3.594997992		0.4117529	0.015680575	5.49964524		0.4117529	0.530104611		0.150803859		0.025714347								
0.4117447	1.7760682	3.594990773		0.4117447	0.015691426	5.638974854		0.4117447	0.528122202		0.152919738		0.025693598								
0.4117365	1.7759017	3.594984265		0.4117365	0.015671728	5.736254938		0.4117365	0.527302049		0.154949448		0.025623394								
0.4117284	1.7757359	3.59497933		0.4117284	0.015609703	5.741725818		0.4117284	0.528489189		0.156288007		0.025634491								
0.4117202	1.7756328	3.594976274		0.4117202	0.015540414	5.687077165		0.4117202	0.530552609		0.156788949		0.025814778								
0.411712	1.7756288	3.59497499		0.411712	0.015450701	5.633850174		0.411712	0.5330474		0.157703343		0.026133706								
0.4117038	1.7757116	3.594975107		0.4117038	0.015318459	5.627953949		0.4117038	0.535912568		0.160219166		0.026554659								
0.4116957	1.7758292	3.594975948		0.4116957	0.015153376	5.657835238		0.4116957	0.539090264		0.164012455		0.026953129								
0.4116875	1.7759228	3.594976835		0.4116875	0.015002809	5.66092425		0.4116875	0.542290847		0.16714022		0.027088588								
0.4116793	1.7759637	3.594977574		0.4116793	0.01493612	5.581415617		0.4116793	0.544625831		0.167232199		0.026903696								
0.4116711	1.7759665	3.59497854		0.4116711	0.014977214	5.425438008		0.4116711	0.545491895		0.163898802		0.026487176								
0.411663	1.7759579	3.594980226		0.411663	0.015074507	5.25274852		0.411663	0.545346487		0.159235907		0.025997731								
0.4116548	1.7759553	3.594982454		0.4116548	0.015151065	5.103923491		0.4116548	0.545400665		0.155434033		0.025613829								
0.4116466	1.7759627	3.594984611		0.4116466	0.015166113	4.99811107		0.4116466	0.546291839		0.153533056		0.025475669								
0.4116385	1.7759846	3.594986113		0.4116385	0.015141712	4.95002426		0.4116385	0.547340326		0.153309268		0.02562454								
0.4116303	1.776037	3.594987063		0.4116303	0.015149598	4.957766427		0.4116303	0.546999702		0.153364733		0.025911376								
0.4116221	1.7761372	3.59498814		0.4116221	0.015218303	5.038817968		0.4116221	0.544432284		0.153446553		0.025986954								
0.411614	1.7762805	3.594989957		0.411614	0.015320432	5.196329353		0.411614	0.540202016		0.154150804		0.02589831								
0.4116058	1.7764368	3.594992524		0.4116058	0.015422912	5.36821901		0.4116058	0.535796316		0.155120717		0.025784379								
0.4115976	1.776568	3.594995289		0.4115976	0.015511117	5.486303808		0.4115976	0.532363987		0.155509149		0.025704823								
0.4115895	1.7766458	3.59499765		0.4115895	0.015591314	5.526634057		0.4115895	0.530057034		0.154780952		0.025623216								
0.4115813	1.776672	3.594999149		0.4115813	0.015680647	5.49665673		0.4115813	0.528417982		0.152737474		0.025512754								
0.4115731	1.7766687	3.594999769		0.4115731	0.015733646	5.439559313		0.4115731	0.527900929		0.150929881		0.025356462								
0.411565	1.7766569	3.594999571		0.411565	0.015686112	5.39250996		0.411565	0.529420131		0.151117227		0.025196285								
0.4115568	1.7766367	3.594998529		0.4115568	0.015509993	5.365225049		0.4115568	0.533469998		0.153999916		0.025031838								
0.4115486	1.776588	3.594996442		0.4115486	0.015235797	5.345857246		0.4115486	0.53958732		0.15894713		0.024792473								
0.4115405	1.7764922	3.594993114		0.4115405	0.014949057	5.358684546		0.4115405	0.545654388		0.16485854		0.024566298								
0.4115323	1.776359	3.594988705		0.4115323	0.01471061	5.426025333		0.4115323	0.550059364		0.170933265		0.024497741								
0.4115241	1.7762328	3.594984134		0.4115241	0.014542508	5.552085065		0.4115241	0.552236696		0.176748151		0.024684616								
0.411516	1.7761687	3.594980905		0.411516	0.014434629	5.733756031		0.411516	0.552429624		0.182418004		0.025119305								
0.4115078	1.7762028	3.594980864		0.4115078	0.01437577	5.916793422		0.4115078	0.551520482		0.187168759		0.025736075								
0.4114996	1.7763336	3.594985234		0.4114996	0.014387331	6.044303703		0.4114996	0.549669846		0.18941553		0.026450635								
0.4114915	1.776528	3.59499409		0.4114915	0.014469086	6.073594141		0.4114915	0.547372246		0.18830351		0.027141758								
0.4114833	1.7767288	3.595006198		0.4114833	0.014590253	5.98806936		0.4114833	0.545543622		0.184214095		0.027625147								
0.4114751	1.7768777	3.595019266		0.4114751	0.014719022	5.819801013		0.4114751	0.544560075		0.178510071		0.027785088								
0.411467	1.7769373	3.595030546		0.411467	0.014821857	5.641752314		0.411467	0.544319561		0.173273642		0.027635825								
0.4114588	1.776908	3.595037607		0.4114588	0.014911657	5.535826244		0.4114588	0.543526559		0.169666214		0.027289198								
0.4114506	1.7768359	3.595039099		0.4114506	0.014990449	5.510454765		0.4114506	0.5420086		0.167737141		0.026931881								
0.4114425	1.7767839	3.595034998		0.4114425	0.015035819	5.531239757		0.4114425	0.540668807		0.16729916		0.026748187								
0.4114343	1.7767935	3.595026826		0.4114343	0.015010667	5.565629562		0.4114343	0.540722178		0.168510048		0.026811987								
0.4114262	1.7768561	3.595016893		0.4114262	0.014879792	5.608734521		0.4114262	0.543020399		0.172021917		0.027114894								
0.411418	1.7769227	3.595007419		0.411418	0.014720477	5.754898016		0.411418	0.5447252		0.178066888		0.027574565								
0.4114098	1.7769482	3.594999776		0.4114098	0.014611086	6.024769654		0.4114098	0.543859593		0.185527551		0.028041401								
0.4114017	1.7769254	3.594994382		0.4114017	0.014585122	6.320223143		0.4114017	0.540841029		0.191893016		0.028418381								
0.4113935	1.7768812	3.594991197		0.4113935	0.014643389	6.497733776		0.4113935	0.537320339		0.194251504		0.028692452								
0.4113854	1.7768477	3.594990301		0.4113854	0.014731375	6.463996663		0.4113854	0.535626579		0.191818757		0.028915885								
0.4113772	1.7768371	3.594992034		0.4113772	0.014836455	6.311276846		0.4113772	0.534978827		0.186725794		0.029027239								
0.411369	1.77684	3.594996304		0.411369	0.014969844	6.217481246		0.411369	0.533018142		0.182255439		0.029026624								
0.4113609	1.7768442	3.595002268		0.4113609	0.01508892	6.265391462		0.4113609	0.529687435		0.180844062		0.028935581								
0.4113527	1.7768507	3.595008228		0.4113527	0.015152895	6.397233935		0.4113527	0.52657657		0.182201492		0.028759147								
0.4113446	1.7768752	3.5950124		0.4113446	0.015132442	6.469350145		0.4113446	0.526070614		0.184157539		0.028507958								
0.4113364	1.7769252	3.595013642		0.4113364	0.015034285	6.419224377		0.4113364	0.528778064		0.185339659		0.028232583								
0.4113283	1.7769882	3.595011732		0.4113283	0.014927306	6.333350597		0.4113283	0.532124198		0.186022069		0.028017835								
0.4113201	1.7770374	3.595007154		0.4113201	0.014830094	6.283128947		0.4113201	0.534830278		0.187214837		0.027953971								
0.4113119	1.7770504	3.595000734		0.4113119	0.014722983	6.282639925		0.4113119	0.53716943		0.189614057		0.028017173								
0.4113038	1.7770323	3.594993462		0.4113038	0.014628122	6.315872305		0.4113038	0.53883544		0.192447289		0.028137594								
0.4112956	1.7770135	3.594986161		0.4112956	0.014588479	6.376399317		0.4112956	0.538922542		0.194653445		0.028408756								
0.4112875	1.7770206	3.594979562		0.4112875	0.01467418	6.491758747		0.4112875	0.535492408		0.195251141		0.028718085								
0.4112793	1.7770549	3.594974107		0.4112793	0.014889216	6.668098018		0.4112793	0.528399236		0.194348595		0.028862455								
0.4112712	1.7771034	3.594970206		0.4112712	0.015128541	6.832044053		0.4112712	0.520938666		0.192794423		0.028900519								
0.411263	1.7771626	3.594968399		0.411263	0.015260116	6.903737311		0.411263	0.517031133		0.191680358		0.028909024								
0.4112548	1.777248	3.594969216		0.4112548	0.015206265	6.860843825		0.4112548	0.518654432		0.19206299		0.028871981								
0.4112467	1.7773696	3.594972708		0.4112467	0.015007298	6.730018087		0.4112467	0.524605889		0.19368746		0.028803538								
0.4112385	1.7775112	3.594978044		0.4112385	0.014762689	6.570530526		0.4112385	0.531974587		0.195779252		0.028753461								
