Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/89"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
804.86	1.170899987		0.037278999			804.37	100		
805.82	1.162700057		0.037478998			805.34	99.900001526		
806.79	1.173300028		0			806.3	100		
807.75	1.184399962		0.036793001			807.27	99.900001526		
808.71	1.177800059		0.036922999			808.23	99.900001526		
809.68	1.174800038		0.036961999			809.2	99.900001526		
810.64	1.172600031		0.036979001			810.16	99.900001526		
811.61	1.169999957		0.037014			811.13	99.900001526		
812.57	1.166200042		0.037062			812.09	99.900001526		
813.54	1.157199979		0.037280999			813.05	99.900001526		
814.5	1.161599994		0			814.02	99.900001526		
815.47	1.182800055		0			814.98	100		
816.43	1.182399988		0.036449			815.95	99.900001526		
817.39	1.185799956		0			816.91	99.900001526		
818.36	1.193899989		0.036052998			817.88	100		
819.32	1.185700059		0.036219999			818.84	99.900001526		
820.29	1.181399941		0.036318			819.81	100		
821.25	1.177000046		0.036384001			820.77	99.900001526		
822.22	1.16900003		0.036556002			821.73	100		
823.18	1.177899957		0			822.7	99.900001526		
824.15	1.185899973		0.036001001			823.66	100		
825.11	1.171499968		0.036357			824.63	99.900001526		
826.08	1.174100041		0			825.59	99.900001526		
827.04	1.194700003		0			826.56	99.900001526		
828	1.197399974		0.035537999			827.52	99.900001526		
828.97	1.182999969		0.035875			828.49	99.900001526		
829.93	1.189900041		0			829.45	99.900001526		
830.9	1.19749999		0.035422999			830.42	99.900001526		
831.86	1.184700012		0.035707999			831.38	99.900001526		
832.83	1.192800045		0			832.34	100		
833.79	1.202200055		0.03517			833.31	100		
834.76	1.194800019		0.035326			834.27	99.900001526		
835.72	1.190799952		0.035379			835.24	99.900001526		
836.68	1.18690002		0.035434999			836.2	100		
837.65	1.179299951		0.035613			837.17	99.900001526		
838.61	1.18840003		0			838.13	100		
839.58	1.196699977		0.035069			839.1	100		
840.54	1.183899999		0.035344001			840.06	99.900001526		
841.51	1.190700054		0			841.02	99.900001526		
842.47	1.194800019		0.034995999			841.99	99.900001526		
843.44	1.199100018		0			842.95	99.900001526		
844.4	1.207000017		0.034600001			843.92	99.900001526		
845.36	1.198300004		0.034789			844.88	99.900001526		
846.33	1.189900041		0.034954999			845.85	99.900001526		
847.29	1.199200034		0			846.81	99.900001526		
848.26	1.209300041		0.034395002			847.78	100		
849.22	1.202999949		0.034499999			848.74	99.900001526		
850.19	1.200399995		0.034533001			849.7	100		
851.15	1.198799968		0.034536999			850.67	99.900001526		
852.12	1.197600007		0.034529001			851.63	99.900001526		
853.08	1.196400046		0.034522999			852.6	99.900001526		
854.04	1.19509995		0.034508999			853.56	99.900001526		
855.01	1.193500042		0.034520999			854.53	99.900001526		
855.97	1.190899968		0.034545999			855.49	99.900001526		
856.94	1.184399962		0.034657001			856.46	99.900001526		
857.9	1.194100022		0			857.42	99.900001526		
858.87	1.202999949		0.034122001			858.38	99.900001526		
859.83	1.191699982		0.034363002			859.35	99.900001526		
860.8	1.200199962		0			860.31	99.900001526		
861.76	1.209699988		0.033837002			861.28	100		
862.73	1.203099966		0.033962999			862.24	99.900001526		
863.69	1.199900031		0.034017999			863.21	99.900001526		
864.65	1.19659996		0.034045			864.17	100		
865.62	1.190000057		0.034157999			865.14	99.900001526		
866.58	1.199800014		0			866.1	99.900001526		
867.55	1.209699988		0.033624001			867.07	99.900001526		
868.51	1.203099966		0.033728998			868.03	99.900001526		
869.48	1.199200034		0.033798002			868.99	99.900001526		
870.44	1.192399979		0.033918001			869.96	99.900001526		
871.41	1.202200055		0			870.92	99.900001526		
872.37	1.212299943		0.033358			871.89	99.900001526		
873.33	1.206400037		0.033470999			872.85	99.900001526		
874.3	1.203999996		0.033487			873.82	99.900001526		
875.26	1.202299953		0.03348			874.78	100		
876.23	1.200899959		0.033484001			875.75	99.900001526		
877.19	1.199399948		0.033481002			876.71	100		
878.16	1.19749999		0.033504002			877.67	100		
879.12	1.194300056		0.033543002			878.64	99.900001526		
880.09	1.186499953		0.033698			879.6	99.900001526		
881.05	1.191100001		0			880.57	99.900001526		
882.02	1.211599946		0			881.53	100		
882.98	1.215899944		0.032880001			882.5	99.900001526		
883.94	1.207000017		0.033059999			883.46	99.900001526		
884.91	1.198799968		0.033211			884.43	99.900001526		
885.87	1.207599998		0			885.39	99.900001526		
886.84	1.217000008		0.032710999			886.35	99.900001526		
887.8	1.210999966		0.032818999			887.32	99.900001526		
888.77	1.208400011		0.032841001			888.28	100		
889.73	1.206699967		0.032832999			889.25	100		
890.69	1.205199957		0.032839			890.21	100		
891.66	1.203699946		0.032829002			891.18	99.900001526		
892.62	1.201699972		0.032845002			892.14	99.900001526		
893.59	1.198500037		0.032901			893.11	99.900001526		
894.55	1.190899968		0.033050999			894.07	99.900001526		
895.52	1.195500016		0			895.03	99.900001526		
896.48	1.215600014		0			896	99.900001526		
897.45	1.219799995		0.032244001			896.96	99.900001526		
898.41	1.211099982		0.032430999			897.93	99.900001526		
899.38	1.203199983		0.032570001			898.89	99.900001526		
900.34	1.211899996		0			899.86	99.900001526		
901.3	1.221300006		0.032083999			900.82	99.900001526		
902.27	1.215499997		0.032180998			901.79	99.900001526		
903.23	1.213199973		0.032209001			902.75	99.900001526		
904.2	1.211899996		0.032202002			903.72	100		
905.16	1.210899949		0.032182001			904.68	99.900001526		
906.13	1.210100055		0.032163002			905.64	99.900001526		
907.09	1.209499955		0.032140002			906.61	99.900001526		
908.06	1.208799958		0.032124002			907.57	99.900001526		
909.02	1.208099961		0.032101002			908.54	99.900001526		
909.98	1.207299948		0.032092001			909.5	99.900001526		
910.95	1.206099987		0.032099001			910.47	99.900001526		
911.91	1.204100013		0.032095			911.43	99.900001526		
912.88	1.198600054		0.032189			912.4	99.900001526		
913.84	1.208400011		0			913.36	99.900001526		
914.81	1.218299985		0.031688001			914.33	100		
915.77	1.213000059		0.031766001			915.29	99.900001526		
