Reference:	"Drant et al. (2024)"
DOI:	"doi:https://doi.org/10.1051/0004-6361/202346820"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4:CO2 (95:4:1)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/30"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
25.575634	1.790221			25.575634	0.115122		
25.559876	1.790183			25.559876	0.11525		
25.544137	1.790169			25.544137	0.115379		
25.528417	1.790165			25.528417	0.115507		
25.512717	1.790139			25.512717	0.115635		
25.497036	1.79009			25.497036	0.115763		
25.481375	1.790017			25.481375	0.115891		
25.465733	1.789929			25.465733	0.116019		
25.450109	1.78986			25.450109	0.116146		
25.434505	1.789814			25.434505	0.116274		
25.418921	1.789791			25.418921	0.116401		
25.403355	1.789786			25.403355	0.116528		
25.387808	1.789764			25.387808	0.116655		
25.37228	1.789719			25.37228	0.116782		
25.356772	1.789651			25.356772	0.116909		
25.341282	1.789562			25.341282	0.117036		
25.325811	1.789484			25.325811	0.117162		
25.310359	1.789429			25.310359	0.117288		
25.294926	1.789397			25.294926	0.117415		
25.279511	1.789386			25.279511	0.11754		
25.264116	1.789368			25.264116	0.117666		
25.248739	1.789327			25.248739	0.117792		
25.233381	1.789264			25.233381	0.117917		
25.218042	1.789177			25.218042	0.118042		
25.202721	1.78909			25.202721	0.118167		
25.187419	1.789026			25.187419	0.118292		
25.172135	1.788983			25.172135	0.118417		
25.15687	1.788963			25.15687	0.118541		
25.141623	1.788949			25.141623	0.118666		
25.126395	1.788912			25.126395	0.11879		
25.111185	1.788852			25.111185	0.118913		
25.095994	1.788769			25.095994	0.119037		
25.080821	1.788675			25.080821	0.11916		
25.065667	1.788601			25.065667	0.119284		
25.05053	1.788549			25.05053	0.119407		
25.035412	1.788519			25.035412	0.119529		
25.020313	1.788504			25.020313	0.119652		
25.005231	1.78847			25.005231	0.119774		
24.990168	1.788414			24.990168	0.119896		
24.975122	1.788336			24.975122	0.120018		
24.960095	1.788238			24.960095	0.12014		
