Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH4CN (1)"
Temperature:	"125K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/68"
A₁ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.11 μm
A₁ Error Units:	Not Applicable
A₂ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.22 μm
A₂ Error Units:	Not Applicable
A₃ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.43 μm
A₃ Error Units:	Not Applicable
A₄ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.86 μm
A₄ Error Units:	Not Applicable
A₅ Caption:	Absorption spectrum of NH4CN ice with a thickness of 1.73 μm
A₅ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	"A₂"	"DA₂  (+/-)"	"A₃"	"DA₃  (+/-)"	"A₄"	"DA₄  (+/-)"	"A₅"	"DA₅  (+/-)"	
1446.0123	0.04601		0.08971		0.18473		0.38639		0.89851		
1446.1329	0.04523		0.08806		0.18136		0.37939		0.88205		
1446.2534	0.04445		0.08644		0.17807		0.37254		0.86595		
1446.3739	0.04368		0.08485		0.17485		0.36584		0.85017		
1446.4945	0.04292		0.0833		0.17172		0.35929		0.83472		
1446.615	0.04217		0.0818		0.16867		0.3529		0.81956		
1446.7355	0.04144		0.08033		0.1657		0.34665		0.8047		
1446.8561	0.04072		0.0789		0.1628		0.34054		0.79011		
1446.9766	0.04002		0.0775		0.15997		0.33456		0.77578		
1447.0971	0.03933		0.07611		0.1572		0.32871		0.76172		
1447.2177	0.03864		0.07475		0.15448		0.32297		0.74791		
1447.3382	0.03798		0.07341		0.15181		0.31734		0.73435		
1447.4587	0.03733		0.07209		0.14921		0.31181		0.72102		
1447.5793	0.0367		0.07082		0.14667		0.3064		0.70794		
1447.6998	0.03608		0.06958		0.14419		0.3011		0.69511		
1447.8203	0.03548		0.06836		0.14177		0.29591		0.68252		
1447.9408	0.03489		0.06717		0.1394		0.29082		0.6702		
1448.0614	0.0343		0.06599		0.13708		0.28583		0.65813		
1448.1819	0.03372		0.06481		0.1348		0.28094		0.64632		
1448.3024	0.03313		0.06365		0.13256		0.27615		0.63474		
1448.423	0.03255		0.06251		0.13036		0.27146		0.6234		
1448.5435	0.03199		0.0614		0.12821		0.26687		0.61228		
1448.664	0.03143		0.06034		0.12612		0.26239		0.60137		
1448.7846	0.0309		0.05931		0.12407		0.258		0.59066		
1448.9051	0.03039		0.05831		0.12207		0.2537		0.58016		
1449.0256	0.02989		0.05734		0.1201		0.24948		0.56985		
1449.1462	0.02941		0.05637		0.11817		0.24533		0.55974		
1449.2667	0.02893		0.05541		0.11626		0.24124		0.54981		
1449.3872	0.02846		0.05446		0.11437		0.23722		0.54006		
1449.5078	0.028		0.05353		0.11251		0.23325		0.53049		
1449.6283	0.02754		0.05261		0.11068		0.22936		0.52109		
1449.7488	0.02709		0.05172		0.10888		0.22554		0.51185		
1449.8693	0.02664		0.05084		0.1071		0.2218		0.50278		
1449.9899	0.0262		0.04998		0.10535		0.21814		0.49387		
1450.1104	0.02576		0.04913		0.10363		0.21456		0.48513		
1450.2309	0.02534		0.04828		0.10193		0.21104		0.47655		
1450.3515	0.02493		0.04745		0.10025		0.20759		0.46813		
1450.472	0.02452		0.04662		0.09861		0.2042		0.45987		
1450.5925	0.02413		0.04581		0.09699		0.20088		0.45179		
1450.7131	0.02374		0.04503		0.09541		0.19763		0.44387		
1450.8336	0.02336		0.04427		0.09386		0.19444		0.43613		
1450.9541	0.02299		0.04354		0.09234		0.19132		0.42855		
1451.0747	0.02263		0.04283		0.09085		0.18827		0.42115		
1451.1952	0.02228		0.04214		0.08939		0.18529		0.41392		
1451.3157	0.02193		0.04146		0.08796		0.18236		0.40685		
1451.4362	0.0216		0.0408		0.08657		0.17951		0.39996		
1451.5568	0.02128		0.04016		0.08522		0.17673		0.39323		
1451.6773	0.02098		0.03955		0.0839		0.17402		0.38666		
1451.7978	0.02068		0.03897		0.08262		0.17138		0.38025		
1451.9184	0.0204		0.03842		0.08138		0.16881		0.37401		
1452.0389	0.02012		0.03788		0.08016		0.16631		0.36791		
1452.1594	0.01985		0.03735		0.07897		0.16387		0.36197		
1452.28	0.01959		0.03683		0.0778		0.16149		0.35617		
1452.4005	0.01933		0.03631		0.07667		0.15917		0.35053		
1452.521	0.01908		0.0358		0.07556		0.15691		0.34504		
1452.6416	0.01883		0.03531		0.0745		0.15471		0.3397		
1452.7621	0.01859		0.03483		0.07346		0.15257		0.33452		
1452.8826	0.01836		0.03436		0.07246		0.15048		0.32947		
1453.0032	0.01814		0.0339		0.07148		0.14844		0.32456		
1453.1237	0.01791		0.03346		0.07052		0.14645		0.31976		
1453.2442	0.0177		0.03302		0.06959		0.1445		0.31508		
1453.3647	0.01749		0.03259		0.06869		0.1426		0.3105		
1453.4853	0.01729		0.03217		0.06781		0.14074		0.30605		
1453.6058	0.0171		0.03177		0.06696		0.13893		0.30171		
1453.7263	0.01692		0.03139		0.06615		0.13718		0.29749		
1453.8469	0.01676		0.03103		0.06537		0.13547		0.2934		
1453.9674	0.01661		0.0307		0.06461		0.13381		0.28942		
1454.0879	0.01646		0.03038		0.06388		0.13219		0.28554		
1454.2085	0.0163		0.03007		0.06315		0.13061		0.28176		
1454.329	0.01615		0.02976		0.06244		0.12906		0.27806		
1454.4495	0.01599		0.02945		0.06173		0.12754		0.27442		
1454.5701	0.01584		0.02913		0.06102		0.12606		0.27087		
1454.6906	0.01568		0.02882		0.06033		0.1246		0.26738		
1454.8111	0.01553		0.02852		0.05966		0.12317		0.26397		
1454.9317	0.01539		0.02822		0.059		0.12177		0.26064		
1455.0522	0.01525		0.02793		0.05836		0.12039		0.25738		
1455.1727	0.01512		0.02765		0.05773		0.11904		0.25418		
1455.2932	0.015		0.02736		0.05711		0.11771		0.25104		
1455.4138	0.01488		0.02707		0.05651		0.11639		0.24796		
1455.5343	0.01475		0.02679		0.05591		0.1151		0.24493		
1455.6548	0.01463		0.0265		0.05532		0.11382		0.24196		
1455.7754	0.0145		0.02623		0.05475		0.11257		0.23903		
1455.8959	0.01438		0.02597		0.05419		0.11133		0.23616		
1456.0164	0.01425		0.02572		0.05365		0.1101		0.23331		
1456.137	0.01412		0.02548		0.05312		0.10888		0.2305		
1456.2575	0.014		0.02524		0.0526		0.10768		0.22771		
1456.378	0.01388		0.02501		0.05209		0.10649		0.22493		
1456.4986	0.01377		0.02478		0.05159		0.10532		0.22219		
1456.6191	0.01366		0.02454		0.05108		0.10418		0.2195		
1456.7396	0.01357		0.02431		0.05059		0.10306		0.21688		
1456.8602	0.01348		0.02409		0.05009		0.10198		0.21436		
1456.9807	0.01339		0.02387		0.04961		0.10092		0.21193		
1457.1012	0.01331		0.02366		0.04913		0.0999		0.20959		
1457.2217	0.01322		0.02345		0.04866		0.0989		0.20733		
1457.3423	0.01313		0.02324		0.0482		0.09792		0.20511		
1457.4628	0.01304		0.02302		0.04773		0.09694		0.20291		
1457.5833	0.01293		0.0228		0.04728		0.09597		0.20072		
1457.7039	0.01283		0.02259		0.04682		0.09499		0.19851		
1457.8244	0.01273		0.02238		0.04637		0.09402		0.19631		
1457.9449	0.01262		0.02219		0.04592		0.09305		0.1941		
1458.0655	0.01252		0.022		0.04547		0.09209		0.19192		
1458.186	0.01241		0.02183		0.04503		0.09114		0.18976		
1458.3065	0.01231		0.02165		0.04459		0.09019		0.18763		
1458.4271	0.01222		0.02146		0.04416		0.08926		0.18553		
1458.5476	0.01213		0.02126		0.04373		0.08833		0.18347		
1458.6681	0.01204		0.02106		0.04331		0.08741		0.18143		
1458.7887	0.01196		0.02086		0.04291		0.0865		0.17942		
1458.9092	0.01189		0.02067		0.04251		0.0856		0.17744		
1459.0297	0.01183		0.02049		0.04214		0.08472		0.17549		
1459.1502	0.01177		0.02033		0.04177		0.08386		0.17358		
1459.2708	0.01171		0.02018		0.04141		0.08302		0.17169		
1459.3913	0.01165		0.02003		0.04105		0.08219		0.16983		
1459.5118	0.01158		0.01987		0.04068		0.08137		0.16799		
1459.6324	0.01151		0.0197		0.0403		0.08055		0.16617		
1459.7529	0.01143		0.01952		0.03991		0.07973		0.16436		
1459.8734	0.01134		0.01933		0.03952		0.07892		0.16258		
1459.994	0.01125		0.01915		0.03913		0.07811		0.16081		
1460.1145	0.01115		0.01897		0.03874		0.0773		0.15907		
1460.235	0.01105		0.0188		0.03837		0.07652		0.15734		
1460.3556	0.01096		0.01863		0.038		0.07574		0.15563		
1460.4761	0.01087		0.01846		0.03763		0.07498		0.15393		
1460.5966	0.01078		0.01829		0.03727		0.07423		0.15226		
1460.7171	0.01071		0.01812		0.03691		0.07349		0.15062		
1460.8377	0.01064		0.01796		0.03656		0.07275		0.14901		
1460.9582	0.01058		0.0178		0.03621		0.07202		0.14744		
1461.0787	0.01053		0.01765		0.03588		0.07129		0.14591		
1461.1993	0.01048		0.01753		0.03556		0.07057		0.14442		
1461.3198	0.01043		0.01741		0.03525		0.06987		0.14296		
1461.4403	0.01038		0.0173		0.03496		0.06919		0.14152		
1461.5609	0.01033		0.01718		0.03467		0.06852		0.1401		
1461.6814	0.01027		0.01706		0.03438		0.06786		0.13869		
1461.8019	0.01021		0.01692		0.03409		0.06721		0.1373		
1461.9225	0.01015		0.01678		0.0338		0.06657		0.13592		
1462.043	0.01009		0.01664		0.0335		0.06594		0.13456		
1462.1635	0.01003		0.0165		0.03322		0.06531		0.13322		
1462.2841	0.00997		0.01637		0.03294		0.06468		0.13191		
1462.4046	0.00992		0.01625		0.03266		0.06406		0.13064		
1462.5251	0.00987		0.01613		0.0324		0.06345		0.12938		
1462.6456	0.00982		0.01602		0.03213		0.06285		0.12816		
1462.7662	0.00977		0.0159		0.03187		0.06225		0.12695		
1462.8867	0.00972		0.01578		0.03161		0.06167		0.12576		
1463.0072	0.00966		0.01566		0.03135		0.0611		0.12459		
1463.1278	0.00959		0.01554		0.03109		0.06054		0.12344		
1463.2483	0.00953		0.01543		0.03083		0.05999		0.12231		
1463.3688	0.00948		0.01532		0.03058		0.05946		0.12121		
1463.4894	0.00943		0.01522		0.03035		0.05894		0.12013		
1463.6099	0.00939		0.01512		0.03012		0.05844		0.11908		
1463.7304	0.00937		0.01502		0.0299		0.05795		0.11806		
1463.851	0.00935		0.01492		0.02969		0.05748		0.11707		
1463.9715	0.00932		0.01482		0.02948		0.05702		0.11609		
1464.092	0.00929		0.01473		0.02928		0.05656		0.11514		
1464.2126	0.00925		0.01464		0.02909		0.0561		0.11419		
1464.3331	0.0092		0.01456		0.0289		0.05564		0.11326		
1464.4536	0.00914		0.01448		0.02872		0.05519		0.11234		
1464.5741	0.00909		0.01441		0.02854		0.05475		0.11144		
1464.6947	0.00903		0.01434		0.02836		0.05431		0.11058		
1464.8152	0.00899		0.01427		0.02819		0.0539		0.10976		
1464.9357	0.00896		0.0142		0.02802		0.05351		0.10898		
1465.0563	0.00893		0.01414		0.02786		0.05314		0.10825		
1465.1768	0.00892		0.01408		0.0277		0.0528		0.10757		
1465.2973	0.00891		0.01402		0.02756		0.05246		0.10693		
1465.4179	0.00891		0.01397		0.02743		0.05214		0.10631		
1465.5384	0.00891		0.01392		0.02731		0.05183		0.1057		
1465.6589	0.00891		0.01387		0.0272		0.05153		0.10512		
1465.7795	0.00891		0.01383		0.0271		0.05124		0.10455		
1465.9	0.00891		0.01378		0.02701		0.05096		0.10399		
1466.0205	0.00891		0.01375		0.02693		0.0507		0.10347		
1466.1411	0.0089		0.01372		0.02686		0.05045		0.10297		
1466.2616	0.0089		0.0137		0.0268		0.05021		0.1025		
1466.3821	0.00889		0.0137		0.02674		0.04999		0.10206		
1466.5026	0.00889		0.01369		0.02669		0.04978		0.10164		
1466.6232	0.00889		0.01369		0.02663		0.04957		0.10125		
1466.7437	0.00889		0.01368		0.02656		0.04938		0.10086		
1466.8642	0.00889		0.01366		0.0265		0.0492		0.10049		
1466.9848	0.0089		0.01364		0.02644		0.04902		0.10013		
1467.1053	0.0089		0.01361		0.02638		0.04885		0.09977		
1467.2258	0.0089		0.01359		0.02633		0.04868		0.09943		
1467.3464	0.0089		0.01357		0.02629		0.04852		0.0991		
1467.4669	0.00891		0.01357		0.02627		0.04836		0.09878		
1467.5874	0.00892		0.01357		0.02625		0.04822		0.09849		
1467.708	0.00893		0.01358		0.02624		0.04808		0.09822		
1467.8285	0.00895		0.01359		0.02623		0.04794		0.09796		
1467.949	0.00896		0.01361		0.02621		0.04782		0.0977		
1468.0696	0.00897		0.01362		0.0262		0.04769		0.09745		
1468.1901	0.00898		0.01362		0.02619		0.04756		0.09718		
1468.3106	0.00897		0.01361		0.02617		0.04742		0.09691		
1468.4311	0.00895		0.0136		0.02615		0.04726		0.09662		
1468.5517	0.00894		0.01359		0.02612		0.0471		0.09632		
1468.6722	0.00891		0.01357		0.02609		0.04693		0.096		
1468.7927	0.00889		0.01354		0.02605		0.04675		0.09567		
1468.9133	0.00887		0.01351		0.02599		0.04656		0.09533		
1469.0338	0.00886		0.01346		0.02593		0.04636		0.09497		
1469.1543	0.00884		0.01341		0.02585		0.04615		0.09459		
1469.2749	0.00882		0.01335		0.02576		0.04592		0.09419		
1469.3954	0.00879		0.01329		0.02566		0.04568		0.09377		
1469.5159	0.00876		0.01323		0.02555		0.04542		0.09332		
1469.6365	0.00873		0.01316		0.02543		0.04514		0.09285		
1469.757	0.00869		0.01309		0.02531		0.04484		0.09235		
1469.8775	0.00864		0.01301		0.02516		0.04453		0.09182		
1469.998	0.00859		0.01293		0.025		0.04421		0.09125		
1470.1186	0.00853		0.01284		0.02483		0.04388		0.09066		
1470.2391	0.00847		0.01274		0.02463		0.04353		0.09003		
1470.3596	0.00841		0.01264		0.02441		0.04316		0.08938		
1470.4802	0.00834		0.01253		0.02418		0.04278		0.08871		
1470.6007	0.00827		0.01242		0.02395		0.04239		0.08803		
1470.7212	0.0082		0.0123		0.02371		0.04198		0.08733		
1470.8418	0.00813		0.01218		0.02347		0.04157		0.08663		
1470.9623	0.00806		0.01205		0.02323		0.04115		0.08592		
1471.0828	0.00799		0.01192		0.023		0.04072		0.08519		
1471.2034	0.00791		0.01179		0.02277		0.04028		0.08444		
1471.3239	0.00784		0.01165		0.02254		0.03983		0.08366		
1471.4444	0.00777		0.01152		0.02231		0.03938		0.08287		
1471.565	0.00769		0.01139		0.02208		0.03892		0.08207		
1471.6855	0.00761		0.01126		0.02185		0.03847		0.08126		
1471.806	0.00754		0.01114		0.02162		0.03802		0.08046		
1471.9265	0.00747		0.01102		0.02139		0.03758		0.07969		
1472.0471	0.0074		0.01089		0.02116		0.03716		0.07894		
1472.1676	0.00734		0.01076		0.02093		0.03676		0.07822		
1472.2881	0.00727		0.01063		0.02069		0.03638		0.07754		
1472.4087	0.00721		0.0105		0.02047		0.03601		0.07688		
1472.5292	0.00715		0.01038		0.02024		0.03564		0.07626		
1472.6497	0.00708		0.01027		0.02003		0.03528		0.07564		
1472.7703	0.00701		0.01016		0.01982		0.03491		0.07503		
1472.8908	0.00694		0.01006		0.01963		0.03454		0.07442		
1473.0113	0.00687		0.00996		0.01944		0.03417		0.0738		
1473.1319	0.00679		0.00986		0.01926		0.0338		0.07318		
1473.2524	0.00672		0.00976		0.01908		0.03343		0.07256		
1473.3729	0.00666		0.00966		0.01891		0.03308		0.07197		
1473.4935	0.0066		0.00956		0.01874		0.03274		0.0714		
1473.614	0.00655		0.00947		0.01857		0.03243		0.07087		
1473.7345	0.0065		0.00938		0.01842		0.03214		0.07038		
1473.855	0.00647		0.00929		0.01827		0.03188		0.06993		
1473.9756	0.00643		0.00922		0.01812		0.03163		0.06951		
1474.0961	0.00639		0.00914		0.01798		0.03139		0.06911		
1474.2166	0.00636		0.00906		0.01785		0.03115		0.06871		
1474.3372	0.00632		0.00898		0.01772		0.03092		0.06831		
1474.4577	0.00628		0.00891		0.01759		0.03068		0.06792		
1474.5782	0.00625		0.00884		0.01746		0.03044		0.06753		
1474.6988	0.00622		0.00878		0.01735		0.03021		0.06715		
1474.8193	0.00619		0.00873		0.01725		0.02998		0.06679		
1474.9398	0.00616		0.00868		0.01715		0.02976		0.06644		
1475.0604	0.00613		0.00863		0.01707		0.02956		0.0661		
1475.1809	0.00611		0.00858		0.01699		0.02936		0.06576		
1475.3014	0.00609		0.00852		0.01692		0.02917		0.06543		
1475.422	0.00606		0.00847		0.01685		0.02899		0.06512		
1475.5425	0.00604		0.00842		0.01679		0.02881		0.06481		
1475.663	0.00602		0.00837		0.01673		0.02865		0.06452		
1475.7835	0.006		0.00834		0.01668		0.02849		0.06425		
1475.9041	0.00599		0.00831		0.01664		0.02835		0.06401		
1476.0246	0.00598		0.00829		0.0166		0.02821		0.06379		
1476.1451	0.00598		0.00828		0.01656		0.02809		0.06359		
1476.2657	0.00597		0.00826		0.01652		0.02798		0.06341		
1476.3862	0.00597		0.00824		0.01648		0.02788		0.06325		
1476.5067	0.00595		0.00821		0.01643		0.02778		0.0631		
1476.6273	0.00593		0.00818		0.01639		0.02769		0.06297		
1476.7478	0.00591		0.00816		0.01635		0.0276		0.06285		
1476.8683	0.00588		0.00814		0.01632		0.02752		0.06274		
1476.9889	0.00586		0.00812		0.01631		0.02744		0.06265		
1477.1094	0.00584		0.00811		0.01631		0.02736		0.06256		
1477.2299	0.00584		0.0081		0.01632		0.02729		0.06248		
1477.3505	0.00585		0.0081		0.01633		0.02722		0.06239		
1477.471	0.00587		0.0081		0.01633		0.02715		0.0623		
1477.5915	0.00588		0.00811		0.01634		0.02709		0.06221		
1477.712	0.0059		0.00813		0.01634		0.02703		0.06212		
1477.8326	0.00591		0.00815		0.01634		0.02697		0.06203		
1477.9531	0.00592		0.00817		0.01634		0.02691		0.06194		
1478.0736	0.00592		0.00819		0.01634		0.02685		0.06185		
1478.1942	0.00592		0.00819		0.01635		0.02678		0.06175		
1478.3147	0.00592		0.00819		0.01635		0.02669		0.06164		
1478.4352	0.00592		0.00817		0.01635		0.0266		0.06151		
1478.5558	0.00591		0.00814		0.01634		0.0265		0.06138		
1478.6763	0.0059		0.0081		0.01631		0.02639		0.06123		
1478.7968	0.00589		0.00806		0.01627		0.02627		0.06107		
1478.9174	0.00587		0.00802		0.01621		0.02614		0.06089		
1479.0379	0.00584		0.00797		0.01613		0.02601		0.0607		
1479.1584	0.00581		0.00792		0.01604		0.02587		0.06048		
1479.2789	0.00578		0.00786		0.01593		0.02571		0.06023		
1479.3995	0.00574		0.00779		0.01581		0.02554		0.05995		
1479.52	0.0057		0.00771		0.01567		0.02534		0.05964		
1479.6405	0.00565		0.00763		0.01553		0.02514		0.05931		
1479.7611	0.0056		0.00756		0.01539		0.02492		0.05895		
1479.8816	0.00555		0.00749		0.01525		0.0247		0.05859		
1480.0021	0.0055		0.00743		0.01511		0.02448		0.05822		
1480.1227	0.00546		0.00737		0.01498		0.02426		0.05785		
1480.2432	0.00542		0.00731		0.01485		0.02404		0.05747		
1480.3637	0.00539		0.00725		0.01471		0.02381		0.05709		
1480.4843	0.00535		0.00717		0.01457		0.02357		0.05669		
1480.6048	0.00532		0.00709		0.01441		0.02332		0.05627		
1480.7253	0.00527		0.00699		0.01424		0.02307		0.05584		
1480.8459	0.00523		0.0069		0.01406		0.0228		0.05541		
1480.9664	0.00518		0.00681		0.01389		0.02253		0.05498		
1481.0869	0.00512		0.00673		0.01372		0.02226		0.05455		
1481.2074	0.00507		0.00665		0.01355		0.022		0.05414		
1481.328	0.00502		0.00658		0.0134		0.02175		0.05374		
1481.4485	0.00497		0.00651		0.01326		0.02151		0.05335		
1481.569	0.00492		0.00643		0.01312		0.02128		0.05296		
1481.6896	0.00488		0.00636		0.01298		0.02106		0.05258		
1481.8101	0.00484		0.00629		0.01285		0.02084		0.0522		
1481.9306	0.00481		0.00622		0.01272		0.02063		0.05183		
1482.0512	0.00477		0.00615		0.0126		0.02042		0.05147		
1482.1717	0.00474		0.00609		0.01249		0.02021		0.05112		
1482.2922	0.0047		0.00603		0.01237		0.02		0.05078		
1482.4128	0.00466		0.00596		0.01226		0.01978		0.05043		
1482.5333	0.00462		0.00589		0.01214		0.01956		0.05009		
1482.6538	0.00457		0.01202		0.01934		0.04974		
1482.7744	0.00453		0.0119		0.01912		0.04941		
1482.8949	0.00449		0.01179		0.01892		0.04908		
1483.0154	0.00445		0.01168		0.01873		0.04878		
1483.1359	0.00442		0.01158		0.01855		0.04849		
1483.2565	0.00439		0.0115		0.01839		0.04822		
1483.377	0.00438		0.01143		0.01823		0.04796		
1483.4975	0.00436		0.01136		0.01807		0.0477		
1483.6181	0.00433		0.01129		0.0179		0.04742		
1483.7386	0.00431		0.01122		0.01773		0.04714		
1483.8591	0.00427		0.01115		0.01755		0.04685		
1483.9797	0.00424		0.01108		0.01738		0.04657		
1484.1002	0.00421		0.01101		0.0172		0.04629		
1484.2207	0.00418		0.01094		0.01703		0.04602		
1484.3413	0.00416		0.01088		0.01687		0.04576		
1484.4618	0.00414		0.01081		0.01672		0.04551		
1484.5823	0.00413		0.01074		0.01656		0.04524		
1484.7029	0.00411		0.01067		0.01641		0.04498		
1484.8234	0.00409		0.0106		0.01626		0.04472		
1484.9439	0.00407		0.01052		0.01611		0.04446		
1485.0644	0.00405		0.01045		0.01597		0.04422		
1485.185	0.00403		0.01039		0.01583		0.044		
1485.3055	0.00401		0.01032		0.0157		0.0438		
1485.426	0.00399		0.01026		0.01557		0.0436		
1485.5466	0.00397		0.01019		0.01544		0.04339		
1485.6671	0.00395		0.01011		0.0153		0.04318		
1485.7876	0.00393		0.01003		0.01516		0.04295		
1485.9082	0.0039		0.00995		0.01501		0.04271		
1486.0287	0.00388		0.00986		0.01487		0.04247		
1486.1492	0.00385		0.00979		0.01474		0.04225		
1486.2698	0.00383		0.00972		0.01461		0.04203		
1486.3903	0.00381		0.00967		0.01449		0.04182		
1486.5108	0.0038		0.00961		0.01437		0.04162		
1486.6313	0.0038		0.00957		0.01426		0.04142		
1486.7519	0.0038		0.00952		0.01414		0.04121		
1486.8724	0.0038		0.00947		0.01402		0.04099		
1486.9929	0.00379		0.00943		0.0139		0.04077		
1487.1135	0.00377		0.00939		0.01378		0.04057		
1487.234	0.00375		0.00935		0.01366		0.04037		
1487.3545	0.00373		0.00931		0.01355		0.0402		
1487.4751	0.00369		0.00927		0.01344		0.04003		
1487.5956	0.00366		0.00923		0.01333		0.03988		
1487.7161	0.00363		0.00918		0.01322		0.03972		
1487.8367	0.0036		0.00912		0.01311		0.03957		
1487.9572	0.00358		0.00907		0.013		0.03941		
1488.0777	0.00357		0.00902		0.01289		0.03927		
1488.1983	0.00356		0.00898		0.01279		0.03913		
1488.3188	0.00355		0.00894		0.01269		0.039		
1488.4393	0.00353		0.0089		0.01259		0.03887		
1488.5598	0.00352		0.00885		0.01249		0.03873		
1488.6804	0.00349		0.0088		0.01238		0.03858		
1488.8009	0.00346		0.00874		0.01227		0.03841		
1488.9214	0.00343		0.00867		0.01216		0.03823		
1489.042	0.0034		0.00861		0.01205		0.03805		
1489.1625	0.00338		0.00856		0.01196		0.03787		
1489.283	0.00336		0.00852		0.01187		0.03772		
1489.4036	0.00335		0.00849		0.01179		0.03758		
1489.5241	0.00334		0.00846		0.01171		0.03745		
1489.6446	0.00334		0.00844		0.01163		0.03734		
1489.7652	0.00334		0.0084		0.01154		0.03722		
1489.8857	0.00333		0.00835		0.01145		0.0371		
1490.0062	0.00332		0.0083		0.01135		0.03697		
1490.1268	0.0033		0.00824		0.01125		0.03684		
1490.2473	0.00328		0.00819		0.01116		0.0367		
1490.3678	0.00326		0.00814		0.01107		0.03658		
1490.4883	0.00323		0.0081		0.01098		0.03646		
1490.6089	0.00322		0.00807		0.01091		0.03634		
1490.7294	0.0032		0.00805		0.01084		0.03624		
1490.8499	0.00319		0.00802		0.01077		0.03615		
1490.9705	0.00318		0.00799		0.01072		0.03607		
1491.091	0.00318		0.00796		0.01067		0.03601		
1491.2115	0.00318		0.00794		0.01063		0.03595		
1491.3321	0.00318		0.00791		0.0106		0.03591		
1491.4526	0.00318		0.00789		0.01057		0.03587		
1491.5731	0.00318		0.00787		0.01053		0.03582		
1491.6937	0.00318		0.00784		0.01049		0.03575		
1491.8142	0.00318		0.00781		0.01043		0.03567		
1491.9347	0.00317		0.00777		0.01036		0.03558		
1492.0553	0.00315		0.00772		0.01028		0.03548		
1492.1758	0.00312		0.00768		0.01019		0.03538		
1492.2963	0.0031		0.00765		0.01011		0.03529		
1492.4168	0.00307		0.00762		0.01003		0.03521		
1492.5374	0.00305		0.00761		0.00997		0.03514		
1492.6579	0.00304		0.0076		0.00991		0.03508		
1492.7784	0.00303		0.00759		0.00985		0.03501		
1492.899	0.00303		0.00758		0.00981		0.03494		
1493.0195	0.00304		0.00755		0.00976		0.03487		
1493.14	0.00305		0.00753		0.00972		0.0348		
1493.2606	0.00306		0.0075		0.00969		0.03473		
1493.3811	0.00307		0.00748		0.00966		0.03467		
1493.5016	0.00308		0.00747		0.00963		0.03462		
1493.6222	0.00309		0.00746		0.0096		0.03458		
1493.7427	0.00309		0.00744		0.00957		0.03453		
1493.8632	0.00309		0.00742		0.00952		0.03447		
1493.9838	0.00308		0.00739		0.00947		0.0344		
1494.1043	0.00305		0.00735		0.00941		0.03432		
1494.2248	0.00302		0.0073		0.00935		0.03425		
1494.3453	0.00299		0.00725		0.00928		0.03417		
1494.4659	0.00295		0.00721		0.00923		0.03411		
1494.5864	0.00292		0.00718		0.00918		0.03405		
1494.7069	0.0029		0.00716		0.00914		0.03401		
1494.8275	0.00288		0.00715		0.0091		0.03396		
1494.948	0.00287		0.00713		0.00906		0.03391		
1495.0685	0.00287		0.00712		0.00902		0.03386		
1495.1891	0.00287		0.00709		0.00897		0.0338		
1495.3096	0.00286		0.00707		0.00891		0.03373		
1495.4301	0.00285		0.00704		0.00885		0.03366		
1495.5507	0.00284		0.00703		0.00878		0.03358		
1495.6712	0.00284		0.00703		0.00872		0.03349		
1495.7917	0.00283		0.00703		0.00867		0.0334		
1495.9122	0.00283		0.00704		0.00861		0.03331		
1496.0328	0.00284		0.00703		0.00856		0.03322		
1496.1533	0.00284		0.00702		0.00851		0.03315		
1496.2738	0.00284		0.00699		0.00848		0.03311		
1496.3944	0.00284		0.00696		0.00845		0.0331		
1496.5149	0.00284		0.00693		0.00843		0.03311		
1496.6354	0.00284		0.0069		0.00843		0.03315		
1496.756	0.00284		0.00688		0.00843		0.03319		
1496.8765	0.00284		0.00686		0.00843		0.03322		
1496.997	0.00284		0.00684		0.00842		0.03323		
1497.1176	0.00284		0.00682		0.00841		0.03321		
1497.2381	0.00284		0.0068		0.00839		0.03317		
1497.3586	0.00284		0.00677		0.00836		0.03312		
1497.4792	0.00283		0.00674		0.00833		0.03307		
1497.5997	0.00283		0.00672		0.0083		0.03304		
1497.7202	0.00281		0.00671		0.00827		0.03301		
1497.8407	0.0028		0.0067		0.00825		0.03298		
1497.9613	0.00279		0.00669		0.00821		0.03295		
1498.0818	0.00278		0.00668		0.00817		0.0329		
1498.2023	0.00277		0.00666		0.00813		0.03283		
1498.3229	0.00276		0.00663		0.00808		0.03275		
1498.4434	0.00276		0.00661		0.00803		0.03268		
1498.5639	0.00276		0.00658		0.00799		0.03261		
1498.6845	0.00276		0.00656		0.00796		0.03257		
1498.805	0.00276		0.00655		0.00794		0.03255		
1498.9255	0.00276		0.00653		0.00792		0.03255		
1499.0461	0.00275		0.00651		0.0079		0.03255		
1499.1666	0.00274		0.00648		0.00788		0.03254		
1499.2871	0.00272		0.00645		0.00785		0.03253		
1499.4077	0.0027		0.00641		0.00782		0.03251		
1499.5282	0.00268		0.00638		0.00778		0.0325		
