Reference:	"Hudson and Yarnall (2022)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2022.114899"
Sample Type:	"Ice"
Composition:	"C6H6 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/176"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
563.71	1.4386			563.71	-0.0044891		
563.77	1.4398			563.77	-0.0056293		
563.83	1.4412			563.83	-0.0063867		
563.89	1.4428			563.89	-0.0066877		
563.95	1.4443			563.95	-0.0066969		
564.01	1.4458			564.01	-0.0063723		
564.07	1.4471			564.07	-0.0057747		
564.13	1.4483			564.13	-0.0049679		
564.19	1.4494			564.19	-0.0039927		
564.25	1.4502			564.25	-0.0028957		
564.31	1.4509			564.31	-0.0016863		
564.37	1.4513			564.37	-0.00038496		
564.43	1.4516			564.43	0.00096489		
564.49	1.4516			564.49	0.0023426		
564.55	1.4515			564.55	0.0037215		
564.61	1.4511			564.61	0.0050553		
564.67	1.4504			564.67	0.0063165		
564.73	1.4496			564.73	0.0074418		
564.79	1.4485			564.79	0.008389		
564.85	1.4473			564.85	0.0090824		
564.91	1.446			564.91	0.0094735		
564.97	1.4447			564.97	0.009549		
565.03	1.4435			565.03	0.0093543		
565.09	1.4425			565.09	0.0089462		
565.15	1.4417			565.15	0.0084342		
565.21	1.4412			565.21	0.0079106		
565.27	1.4407			565.27	0.0074286		
565.33	1.4404			565.33	0.0070241		
565.39	1.44			565.39	0.0066523		
565.45	1.4397			565.45	0.0062767		
565.51	1.4394			565.51	0.0058559		
565.57	1.439			565.57	0.0053527		
565.63	1.4388			565.63	0.0047618		
565.69	1.4387			565.69	0.0041176		
565.75	1.4388			565.75	0.0034645		
565.81	1.439			565.81	0.0028692		
565.87	1.4394			565.87	0.0023968		
565.93	1.4399			565.93	0.0020992		
565.99	1.4404			565.99	0.0020087		
566.05	1.4408			566.05	0.0021245		
566.11	1.4411			566.11	0.002365		
566.17	1.4411			566.17	0.002603		
566.23	1.441			566.23	0.0027727		
566.29	1.4408			566.29	0.0027745		
566.35	1.4406			566.35	0.0025621		
566.41	1.4406			566.41	0.0021991		
566.47	1.441			566.47	0.0018346		
566.53	1.4416			566.53	0.0016921		
566.59	1.4423			566.59	0.0019629		
566.65	1.4429			566.65	0.0027132		
566.71	1.443			566.71	0.0038411		
566.77	1.4425			566.77	0.0050748		
566.83	1.4413			566.83	0.0060362		
566.89	1.4396			566.89	0.0063632		
566.95	1.4377			566.95	0.0058382		
567.01	1.4362			567.01	0.0044849		
567.07	1.4354			567.07	0.0025576		
567.13	1.4355			567.13	0.0004419		
567.19	1.4364			567.19	-0.0014432		
567.25	1.4379			567.25	-0.0027893		
567.31	1.4397			567.31	-0.0034498		
567.37	1.4415			567.37	-0.003433		
567.43	1.4432			567.43	-0.0028415		
567.49	1.4445			567.49	-0.0017868		
567.55	1.4453			567.55	-0.00039758		
567.61	1.4457			567.61	0.0012137		
567.67	1.4456			567.67	0.002907		
567.73	1.4448			567.73	0.0044815		
567.79	1.4434			567.79	0.0056956		
567.85	1.4416			567.85	0.0063172		
567.91	1.4397			567.91	0.0062138		
567.97	1.438			567.97	0.0053705		
568.03	1.4368			568.03	0.0039764		
568.09	1.4362			568.09	0.0023385		
568.15	1.4363			568.15	0.00075375		
568.21	1.4367			568.21	-0.00054389		
568.27	1.4374			568.27	-0.0014783		
568.33	1.4382			568.33	-0.0021197		
568.39	1.4388			568.39	-0.0026166		
568.45	1.4395			568.45	-0.0030396		
568.51	1.4402			568.51	-0.0034376		
568.57	1.4411			568.57	-0.0037978		
568.63	1.4421			568.63	-0.0039071		
568.69	1.4432			568.69	-0.003649		
568.75	1.4442			568.75	-0.0029785		
568.81	1.4448			568.81	-0.0020037		
568.87	1.445			568.87	-0.00093868		
568.93	1.4446			568.93	-2.0946E-5		
568.99	1.444			568.99	0.00056149		
569.05	1.4433			569.05	0.00074076		
569.11	1.4426			569.11	0.00054306		
569.17	1.4421			569.17	6.0029E-5		
569.23	1.442			569.23	-0.00056358		
569.29	1.442			569.29	-0.0012556		
569.35	1.4423			569.35	-0.0019737		
569.41	1.4429			569.41	-0.0026303		
569.47	1.4439			569.47	-0.0031398		
569.53	1.4451			569.53	-0.0033529		
569.59	1.4465			569.59	-0.0031027		
569.65	1.4479			569.65	-0.002262		
569.71	1.4489			569.71	-0.00084368		
569.77	1.4494			569.77	0.00099346		
569.83	1.4492			569.83	0.0029553		
569.89	1.4482			569.89	0.0046981		
569.95	1.4467			569.95	0.0059206		
570.01	1.4448			570.01	0.0064368		
570.07	1.4431			570.07	0.0062537		
570.13	1.4417			570.13	0.0055324		
570.19	1.4408			570.19	0.0045581		
570.25	1.4404			570.25	0.00358		
570.31	1.4402			570.31	0.0027667		
570.37	1.4402			570.37	0.0021667		
570.43	1.4402			570.43	0.0017125		
570.49	1.44			570.49	0.0012799		
570.55	1.4398			570.55	0.00074234		
570.61	1.4396			570.61	3.5327E-5		
570.67	1.4396			570.67	-0.00078657		
570.73	1.4398			570.73	-0.0016358		
570.79	1.4401			570.79	-0.0026028		
570.85	1.4408			570.85	-0.0034894		
570.91	1.4417			570.91	-0.0041921		
570.97	1.4428			570.97	-0.0046456		
571.03	1.444			571.03	-0.0048052		
571.09	1.4452			571.09	-0.0046708		
571.15	1.4462			571.15	-0.0042965		
571.21	1.4472			571.21	-0.0037025		
571.27	1.4479			571.27	-0.0029592		
571.33	1.4485			571.33	-0.0021029		
571.39	1.4488			571.39	-0.001181		
571.45	1.449			571.45	-0.00025272		
571.51	1.4489			571.51	0.00064722		
571.57	1.4487			571.57	0.0014815		
571.63	1.4483			571.63	0.0022116		
571.69	1.4477			571.69	0.0027902		
571.75	1.4471			571.75	0.0031927		
571.81	1.4465			571.81	0.0034058		
571.87	1.4459			571.87	0.0034641		
571.93	1.4454			571.93	0.0034069		
571.99	1.445			571.99	0.0032717		
572.05	1.4446			572.05	0.0030994		
572.11	1.4443			572.11	0.0028841		
572.17	1.444			572.17	0.0026136		
572.23	1.4438			572.23	0.0022702		
572.29	1.4436			572.29	0.0018484		
572.35	1.4436			572.35	0.0013936		
572.41	1.4438			572.41	0.00096968		
572.47	1.4441			572.47	0.00065738		
572.53	1.4445			572.53	0.00050987		
572.59	1.4449			572.59	0.0005365		
572.65	1.4451			572.65	0.00069799		
572.71	1.4452			572.71	0.00090044		
572.77	1.4452			572.77	0.0010624		
572.83	1.4451			572.83	0.0011015		
572.89	1.445			572.89	0.0010045		
572.95	1.445			572.95	0.00082295		
573.01	1.4451			573.01	0.00063132		
573.07	1.4453			573.07	0.00042276		
573.13	1.4456			573.13	0.00024535		
573.19	1.446			573.19	0.00020596		
573.25	1.4464			573.25	0.00028639		
573.31	1.4469			573.31	0.00048161		
573.37	1.4473			573.37	0.00084947		
573.43	1.4476			573.43	0.0013121		
573.49	1.4477			573.49	0.0018401		
573.55	1.4477			573.55	0.0024063		
573.61	1.4476			573.61	0.0029101		
573.67	1.4473			573.67	0.003335		
573.73	1.4471			573.73	0.0036785		
573.79	1.4468			573.79	0.0039869		
573.85	1.4465			573.85	0.0043008		
573.91	1.4462			573.91	0.0046428		
573.97	1.4456			573.97	0.004968		
574.03	1.4449			574.03	0.0051918		
574.09	1.444			574.09	0.0051597		
574.15	1.4431			574.15	0.0047296		
574.21	1.4424			574.21	0.0039033		
574.27	1.4421			574.27	0.0028054		
574.33	1.4424			574.33	0.0016536		
574.39	1.4431			574.39	0.00075212		
574.45	1.4442			574.45	0.00034368		
574.51	1.4453			574.51	0.00054166		
574.57	1.4462			574.57	0.0012742		
574.63	1.4465			574.63	0.0023259		
574.69	1.4462			574.69	0.00339		
574.75	1.4455			574.75	0.004185		
574.81	1.4445			574.81	0.0045306		
574.87	1.4434			574.87	0.0043961		
574.93	1.4425			574.93	0.0038384		
574.99	1.4419			574.99	0.0029962		
575.05	1.4415			575.05	0.0019935		
575.11	1.4416			575.11	0.0009116		
575.17	1.4419			575.17	-0.00016529		
575.23	1.4426			575.23	-0.0011347		
575.29	1.4436			575.29	-0.0017862		
575.35	1.4448			575.35	-0.0022291		
575.41	1.4463			575.41	-0.0021839		
575.47	1.4477			575.47	-0.0015786		
575.53	1.4488			575.53	-0.00046253		
575.59	1.4494			575.59	0.0010027		
575.65	1.4494			575.65	0.0025726		
575.71	1.4489			575.71	0.0039895		
575.77	1.4479			575.77	0.0050471		
575.83	1.4467			575.83	0.0056412		
575.89	1.4456			575.89	0.0058204		
575.95	1.4446			575.95	0.005688		
576.01	1.4438			576.01	0.0054147		
576.07	1.443			576.07	0.0050612		
576.13	1.4423			576.13	0.0046436		
576.19	1.4417			576.19	0.0040948		
576.25	1.441			576.25	0.0033425		
576.31	1.4405			576.31	0.0023481		
576.37	1.4404			576.37	0.0011571		
576.43	1.4405			576.43	-0.00012462		
576.49	1.4412			576.49	-0.0013061		
576.55	1.4421			576.55	-0.0022083		
576.61	1.4433			576.61	-0.0027574		
576.67	1.4446			576.67	-0.0028988		
576.73	1.4457			576.73	-0.0026766		
576.79	1.4466			576.79	-0.0021609		
576.85	1.4473			576.85	-0.0014959		
576.91	1.4478			576.91	-0.00074347		
576.97	1.448			576.97	1.3943E-5		
577.03	1.4481			577.03	0.00075772		
577.09	1.448			577.09	0.00145		
577.15	1.4477			577.15	0.0020677		
577.21	1.4474			577.21	0.0026104		
577.27	1.4468			577.27	0.0030278		
577.33	1.4462			577.33	0.0032841		
577.39	1.4455			577.39	0.003323		
577.45	1.4449			577.45	0.0030917		
577.51	1.4443			577.51	0.0026862		
577.57	1.444			577.57	0.0020875		
577.63	1.4439			577.63	0.0013848		
577.69	1.4442			577.69	0.00076375		
577.75	1.4446			577.75	0.00036355		
577.81	1.4452			577.81	0.00024846		
577.87	1.4456			577.87	0.00040716		
577.93	1.4459			577.93	0.0007363		
577.99	1.4459			577.99	0.0010784		
578.05	1.4456			578.05	0.0012866		
578.11	1.4453			578.11	0.0012694		
578.17	1.4451			578.17	0.0010222		
578.23	1.4451			578.23	0.00063789		
578.29	1.4453			578.29	0.00025909		
578.35	1.4457			578.35	1.796E-5		
578.41	1.4462			578.41	1.1303E-5		
578.47	1.4466			578.47	0.00024787		
578.53	1.4469			578.53	0.00067386		
578.59	1.4469			578.59	0.0011867		
578.65	1.4467			578.65	0.0016687		
578.71	1.4463			578.71	0.0020213		
578.77	1.4458			578.77	0.002169		
578.83	1.4452			578.83	0.0020905		
578.89	1.4446			578.89	0.0017505		
578.95	1.4441			578.95	0.001166		
579.01	1.4438			579.01	0.00037325		
579.07	1.4439			579.07	-0.00055141		
579.13	1.4442			579.13	-0.001502		
579.19	1.445			579.19	-0.0023431		
579.25	1.446			579.25	-0.0029256		
579.31	1.4473			579.31	-0.0031468		
579.37	1.4485			579.37	-0.0029389		
579.43	1.4497			579.43	-0.002324		
579.49	1.4506			579.49	-0.0013761		
579.55	1.4513			579.55	-0.00019879		
579.61	1.4515			579.61	0.0010874		
579.67	1.4514			579.67	0.0023648		
579.73	1.4508			579.73	0.0035317		
579.79	1.4501			579.79	0.0044174		
579.85	1.4492			579.85	0.0050948		
579.91	1.4482			579.91	0.0055261		
579.97	1.4472			579.97	0.0056531		
580.03	1.4462			580.03	0.0055161		
580.09	1.4454			580.09	0.0051951		
580.15	1.4448			580.15	0.0047928		
580.21	1.4443			580.21	0.0043973		
580.27	1.4439			580.27	0.0040205		
580.33	1.4434			580.33	0.0036177		
580.39	1.4429			580.39	0.003116		
580.45	1.4424			580.45	0.0024287		
580.51	1.442			580.51	0.001519		
580.57	1.4419			580.57	0.00044398		
580.63	1.4422			580.63	-0.00064862		
580.69	1.4429			580.69	-0.001574		
580.75	1.4438			580.75	-0.0021815		
580.81	1.4447			580.81	-0.002395		
580.87	1.4455			580.87	-0.0022652		
580.93	1.4461			580.93	-0.001934		
580.99	1.4464			580.99	-0.0015692		
581.05	1.4464			581.05	-0.0013174		
581.11	1.4464			581.11	-0.0012474		
581.17	1.4464			581.17	-0.0013364		
581.23	1.4465			581.23	-0.0014785		
581.29	1.4467			581.29	-0.0015806		
581.35	1.447			581.35	-0.0015895		
581.41	1.4473			581.41	-0.0014965		
581.47	1.4474			581.47	-0.0013575		
581.53	1.4474			581.53	-0.0012441		
581.59	1.4474			581.59	-0.0012186		
581.65	1.4473			581.65	-0.001303		
581.71	1.4474			581.71	-0.0014787		
581.77	1.4475			581.77	-0.0017014		
581.83	1.4477			581.83	-0.0019255		
581.89	1.448			581.89	-0.0021198		
581.95	1.4483			581.95	-0.0022489		
582.01	1.4488			582.01	-0.0023032		
582.07	1.4492			582.07	-0.0022677		
582.13	1.4496			582.13	-0.0021381		
582.19	1.4501			582.19	-0.0018996		
582.25	1.4504			582.25	-0.0015683		
582.31	1.4507			582.31	-0.0011807		
582.37	1.4508			582.37	-0.00080552		
582.43	1.4508			582.43	-0.00048264		
582.49	1.4509			582.49	-0.00020931		
582.55	1.4509			582.55	3.9561E-5		
582.61	1.451			582.61	0.00031844		
582.67	1.4511			582.67	0.00068895		
582.73	1.4511			582.73	0.0011711		
582.79	1.4509			582.79	0.0017136		
582.85	1.4505			582.85	0.0022045		
582.91	1.4499			582.91	0.0025093		
582.97	1.4492			582.97	0.0025379		
583.03	1.4485			583.03	0.0022471		
583.09	1.448			583.09	0.0016847		
583.15	1.4478			583.15	0.000973		
583.21	1.448			583.21	0.00026677		
583.27	1.4484			583.27	-0.00030079		
583.33	1.4489			583.33	-0.00063887		
583.39	1.4495			583.39	-0.00073036		
583.45	1.4501			583.45	-0.00062028		
583.51	1.4505			583.51	-0.00038381		
583.57	1.4509			583.57	-7.2867E-5		
583.63	1.4512			583.63	0.00029306		
583.69	1.4514			583.69	0.0007166		
583.75	1.4515			583.75	0.0012217		
583.81	1.4514			583.81	0.0017976		
583.87	1.4512			583.87	0.0023827		
583.93	1.4506			583.93	0.0028674		
583.99	1.4499			583.99	0.0031173		
584.05	1.4491			584.05	0.0030166		
584.11	1.4483			584.11	0.0025219		
584.17	1.4478			584.17	0.0016851		
584.23	1.4478			584.23	0.0006556		
584.29	1.4482			584.29	-0.00030408		
584.35	1.449			584.35	-0.0010141		
584.41	1.4501			584.41	-0.001428		
584.47	1.4513			584.47	-0.0013228		
584.53	1.4523			584.53	-0.00072952		
584.59	1.4531			584.59	0.00022797		
584.65	1.4534			584.65	0.001346		
584.71	1.4532			584.71	0.0024301		
584.77	1.4528			584.77	0.0033252		
584.83	1.4522			584.83	0.0039587		
584.89	1.4515			584.89	0.0043562		
