Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/65"
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
2127.7366	-0.000509		
2127.8571	-0.000503		
2127.9777	-0.000503		
2128.0982	-0.00051		
2128.2187	-0.000519		
2128.3393	-0.00053		
2128.4598	-0.000537		
2128.5803	-0.000542		
2128.7009	-0.000542		
2128.8214	-0.000541		
2128.9419	-0.000539		
2129.0625	-0.000537		
2129.183	-0.000537		
2129.3035	-0.000537		
2129.424	-0.000538		
2129.5446	-0.000538		
2129.6651	-0.000537		
2129.7856	-0.000537		
2129.9062	-0.000537		
2130.0267	-0.000539		
2130.1472	-0.000542		
2130.2678	-0.000546		
2130.3883	-0.000547		
2130.5088	-0.000545		
2130.6294	-0.000536		
2130.7499	-0.000521		
2130.8704	-0.0005		
2130.991	-0.000479		
2131.1115	-0.000459		
2131.232	-0.000445		
2131.3525	-0.000438		
2131.4731	-0.00044		
2131.5936	-0.000449		
2131.7141	-0.000462		
2131.8347	-0.000478		
2131.9552	-0.000495		
2132.0757	-0.00051		
2132.1963	-0.000523		
2132.3168	-0.000532		
2132.4373	-0.000536		
2132.5579	-0.000536		
2132.6784	-0.00053		
2132.7989	-0.000521		
2132.9195	-0.000511		
2133.04	-0.000502		
2133.1605	-0.000497		
2133.281	-0.000496		
2133.4016	-0.0005		
2133.5221	-0.000504		
2133.6426	-0.000506		
2133.7632	-0.000503		
2133.8837	-0.000494		
2134.0042	-0.000481		
2134.1248	-0.000468		
2134.2453	-0.000458		
2134.3658	-0.000454		
2134.4864	-0.000455		
2134.6069	-0.000461		
2134.7274	-0.000469		
2134.8479	-0.000477		
2134.9685	-0.000484		
2135.089	-0.000491		
2135.2095	-0.0005		
2135.3301	-0.000512		
2135.4506	-0.000527		
2135.5711	-0.000544		
2135.6917	-0.000559		
2135.8122	-0.00057		
2135.9327	-0.000577		
2136.0533	-0.000578		
2136.1738	-0.000577		
2136.2943	-0.000574		
2136.4149	-0.000572		
2136.5354	-0.000569		
2136.6559	-0.000565		
2136.7764	-0.000558		
2136.897	-0.000547		
2137.0175	-0.000535		
2137.138	-0.000523		
2137.2586	-0.000516		
2137.3791	-0.000516		
2137.4996	-0.000522		
2137.6202	-0.000533		
2137.7407	-0.000543		
2137.8612	-0.00055		
2137.9818	-0.00055		
2138.1023	-0.000544		
2138.2228	-0.000534		
2138.3434	-0.000523		
2138.4639	-0.000512		
2138.5844	-0.000502		
2138.7049	-0.000492		
2138.8255	-0.00048		
2138.946	-0.000468		
2139.0665	-0.000455		
2139.1871	-0.000446		
2139.3076	-0.000443		
2139.4281	-0.000448		
2139.5487	-0.00046		
2139.6692	-0.000476		
2139.7897	-0.00049		
2139.9103	-0.000497		
2140.0308	-0.000496		
2140.1513	-0.000488		
2140.2719	-0.000477		
2140.3924	-0.000471		
2140.5129	-0.000472		
2140.6334	-0.000481		
2140.754	-0.000494		
2140.8745	-0.000508		
2140.995	-0.000516		
2141.1156	-0.000516		
2141.2361	-0.000508		
2141.3566	-0.000496		
2141.4772	-0.000485		
2141.5977	-0.000477		
2141.7182	-0.000475		
2141.8388	-0.000475		
2141.9593	-0.000475		
2142.0798	-0.000473		
2142.2003	-0.000469		
2142.3209	-0.000463		
2142.4414	-0.000461		
2142.5619	-0.000465		
2142.6825	-0.000475		
2142.803	-0.00049		
2142.9235	-0.000503		
2143.0441	-0.000511		
2143.1646	-0.00051		
2143.2851	-0.0005		
2143.4057	-0.000485		
2143.5262	-0.000469		
2143.6467	-0.000457		
2143.7673	-0.000452		
2143.8878	-0.000454		
2144.0083	-0.00046		
2144.1288	-0.000469		
2144.2494	-0.000477		
2144.3699	-0.000486		
2144.4904	-0.000496		
2144.611	-0.000508		
2144.7315	-0.000521		
2144.852	-0.000532		
2144.9726	-0.000537		
2145.0931	-0.000533		
2145.2136	-0.00052		
2145.3342	-0.000501		
2145.4547	-0.00048		
2145.5752	-0.000465		
2145.6958	-0.000459		
2145.8163	-0.000464		
2145.9368	-0.000477		
2146.0573	-0.000492		
2146.1779	-0.000503		
2146.2984	-0.000507		
2146.4189	-0.000502		
2146.5395	-0.000493		
2146.66	-0.000482		
2146.7805	-0.000474		
2146.9011	-0.000468		
2147.0216	-0.000465		
2147.1421	-0.000463		
2147.2627	-0.00046		
2147.3832	-0.000458		
2147.5037	-0.000458		
2147.6243	-0.000463		
2147.7448	-0.000474		
2147.8653	-0.000489		
2147.9858	-0.000505		
2148.1064	-0.000515		
2148.2269	-0.000517		
2148.3474	-0.000508		
2148.468	-0.000494		
2148.5885	-0.000478		
2148.709	-0.000467		
2148.8296	-0.000465		
2148.9501	-0.000471		
2149.0706	-0.000481		
2149.1912	-0.00049		
2149.3117	-0.000494		
2149.4322	-0.000493		
2149.5528	-0.000488		
2149.6733	-0.000483		
2149.7938	-0.000484		
2149.9143	-0.000491		
2150.0349	-0.0005		
2150.1554	-0.000508		
2150.2759	-0.000509		
2150.3965	-0.000501		
2150.517	-0.000485		
2150.6375	-0.000466		
2150.7581	-0.000452		
2150.8786	-0.000447		
2150.9991	-0.000451		
2151.1197	-0.000461		
2151.2402	-0.00047		
2151.3607	-0.000472		
2151.4812	-0.000464		
2151.6018	-0.000448		
2151.7223	-0.000429		
2151.8428	-0.000415		
2151.9634	-0.000409		
2152.0839	-0.000414		
2152.2044	-0.000426		
2152.325	-0.00044		
2152.4455	-0.00045		
2152.566	-0.000454		
2152.6866	-0.000452		
2152.8071	-0.000448		
2152.9276	-0.000446		
2153.0482	-0.000448		
2153.1687	-0.000454		
2153.2892	-0.000462		
2153.4097	-0.000465		
2153.5303	-0.000464		
2153.6508	-0.000457		
2153.7713	-0.000448		
2153.8919	-0.000443		
2154.0124	-0.000444		
2154.1329	-0.000454		
2154.2535	-0.00047		
2154.374	-0.000487		
2154.4945	-0.000501		
2154.6151	-0.00051		
2154.7356	-0.000513		
2154.8561	-0.000514		
2154.9767	-0.000517		
2155.0972	-0.000523		
2155.2177	-0.000533		
2155.3382	-0.000543		
2155.4588	-0.000549		
2155.5793	-0.000548		
2155.6998	-0.000541		
2155.8204	-0.00053		
2155.9409	-0.00052		
2156.0614	-0.000514		
2156.182	-0.000514		
2156.3025	-0.000517		
2156.423	-0.000519		
2156.5436	-0.000515		
2156.6641	-0.000505		
2156.7846	-0.00049		
2156.9052	-0.000474		
2157.0257	-0.000463		
2157.1462	-0.000461		
2157.2667	-0.000467		
2157.3873	-0.000477		
2157.5078	-0.000486		
2157.6283	-0.00049		
2157.7489	-0.000486		
2157.8694	-0.000479		
2157.9899	-0.000473		
2158.1105	-0.000472		
2158.231	-0.00048		
2158.3515	-0.000492		
2158.4721	-0.000504		
2158.5926	-0.000509		
2158.7131	-0.000504		
2158.8337	-0.00049		
2158.9542	-0.000472		
2159.0747	-0.000458		
2159.1952	-0.000454		
2159.3158	-0.000462		
2159.4363	-0.000477		
2159.5568	-0.000492		
2159.6774	-0.000499		
2159.7979	-0.000493		
2159.9184	-0.000476		
2160.039	-0.000454		
2160.1595	-0.000434		
2160.28	-0.000422		
2160.4006	-0.000423		
2160.5211	-0.000432		
2160.6416	-0.000445		
2160.7621	-0.000455		
2160.8827	-0.00046		
2161.0032	-0.000457		
2161.1237	-0.000452		
2161.2443	-0.000446		
2161.3648	-0.000441		
2161.4853	-0.000438		
2161.6059	-0.000434		
2161.7264	-0.000426		
2161.8469	-0.000413		
2161.9675	-0.000398		
2162.088	-0.000385		
2162.2085	-0.000378		
2162.3291	-0.000379		
2162.4496	-0.000387		
2162.5701	-0.000398		
2162.6906	-0.000406		
2162.8112	-0.000409		
2162.9317	-0.000406		
2163.0522	-0.000401		
2163.1728	-0.000399		
2163.2933	-0.000406		
2163.4138	-0.000422		
2163.5344	-0.000442		
2163.6549	-0.000463		
2163.7754	-0.000476		
2163.896	-0.00048		
2164.0165	-0.000473		
2164.137	-0.000462		
2164.2576	-0.000451		
2164.3781	-0.000444		
2164.4986	-0.000443		
2164.6191	-0.000445		
2164.7397	-0.000445		
2164.8602	-0.000442		
2164.9807	-0.000435		
2165.1013	-0.000428		
2165.2218	-0.000425		
2165.3423	-0.000429		
2165.4629	-0.000441		
2165.5834	-0.000458		
2165.7039	-0.000472		
2165.8245	-0.000478		
2165.945	-0.000473		
2166.0655	-0.000459		
2166.1861	-0.000441		
2166.3066	-0.000427		
2166.4271	-0.00042		
2166.5476	-0.000423		
2166.6682	-0.000432		
2166.7887	-0.000443		
2166.9092	-0.00045		
2167.0298	-0.000451		
2167.1503	-0.000447		
2167.2708	-0.000441		
2167.3914	-0.000437		
2167.5119	-0.000437		
2167.6324	-0.00044		
2167.753	-0.000443		
2167.8735	-0.000441		
2167.994	-0.000432		
2168.1145	-0.000417		
2168.2351	-0.000401		
2168.3556	-0.00039		
2168.4761	-0.000386		
2168.5967	-0.000391		
2168.7172	-0.000402		
2168.8377	-0.000413		
2168.9583	-0.000419		
2169.0788	-0.000418		
2169.1993	-0.00041		
2169.3199	-0.000398		
2169.4404	-0.000389		
2169.5609	-0.000386		
2169.6815	-0.000389		
2169.802	-0.000397		
2169.9225	-0.000405		
2170.043	-0.00041		
2170.1636	-0.000409		
2170.2841	-0.000403		
2170.4046	-0.000397		
2170.5252	-0.000393		
2170.6457	-0.000394		
2170.7662	-0.000399		
2170.8868	-0.000407		
2171.0073	-0.000413		
2171.1278	-0.000417		
2171.2484	-0.000417		
2171.3689	-0.000416		
2171.4894	-0.000417		
2171.61	-0.000422		
2171.7305	-0.000431		
2171.851	-0.000443		
2171.9715	-0.000453		
2172.0921	-0.000459		
2172.2126	-0.000459		
2172.3331	-0.000453		
2172.4537	-0.000442		
2172.5742	-0.00043		
2172.6947	-0.000421		
2172.8153	-0.000415		
2172.9358	-0.000411		
2173.0563	-0.000409		
2173.1769	-0.000407		
2173.2974	-0.000405		
2173.4179	-0.000405		
2173.5385	-0.000407		
2173.659	-0.000411		
2173.7795	-0.000417		
2173.9	-0.000422		
2174.0206	-0.000423		
2174.1411	-0.000421		
2174.2616	-0.000414		
2174.3822	-0.000406		
2174.5027	-0.0004		
2174.6232	-0.0004		
2174.7438	-0.000407		
2174.8643	-0.000421		
2174.9848	-0.000437		
2175.1054	-0.000452		
2175.2259	-0.000462		
2175.3464	-0.000466		
2175.467	-0.000466		
2175.5875	-0.000463		
2175.708	-0.00046		
2175.8285	-0.000458		
2175.9491	-0.000456		
2176.0696	-0.000453		
2176.1901	-0.000445		
2176.3107	-0.000433		
2176.4312	-0.000417		
2176.5517	-0.0004		
2176.6723	-0.000387		
2176.7928	-0.000378		
2176.9133	-0.000375		
2177.0339	-0.000375		
2177.1544	-0.000374		
2177.2749	-0.000369		
2177.3954	-0.000359		
2177.516	-0.000346		
2177.6365	-0.000334		
2177.757	-0.000327		
2177.8776	-0.000327		
2177.9981	-0.000334		
2178.1186	-0.000345		
2178.2392	-0.000356		
2178.3597	-0.000364		
2178.4802	-0.000367		
2178.6008	-0.000366		
2178.7213	-0.000363		
2178.8418	-0.000361		
2178.9624	-0.000362		
2179.0829	-0.000364		
2179.2034	-0.000367		
2179.3239	-0.000367		
2179.4445	-0.000362		
2179.565	-0.000352		
2179.6855	-0.00034		
2179.8061	-0.00033		
2179.9266	-0.000325		
2180.0471	-0.000328		
2180.1677	-0.000338		
2180.2882	-0.000353		
2180.4087	-0.000368		
2180.5293	-0.000381		
2180.6498	-0.00039		
2180.7703	-0.000394		
2180.8909	-0.000396		
2181.0114	-0.000396		
2181.1319	-0.000396		
2181.2524	-0.000397		
2181.373	-0.000398		
2181.4935	-0.000398		
2181.614	-0.000396		
2181.7346	-0.000394		
2181.8551	-0.000392		
2181.9756	-0.000392		
2182.0962	-0.000395		
2182.2167	-0.0004		
2182.3372	-0.000406		
2182.4578	-0.000412		
2182.5783	-0.000415		
2182.6988	-0.000416		
2182.8194	-0.000412		
2182.9399	-0.000406		
2183.0604	-0.000398		
2183.1809	-0.000389		
2183.3015	-0.000379		
2183.422	-0.00037		
2183.5425	-0.000361		
2183.6631	-0.000353		
2183.7836	-0.000347		
2183.9041	-0.000344		
2184.0247	-0.000345		
2184.1452	-0.00035		
2184.2657	-0.000358		
2184.3863	-0.000366		
2184.5068	-0.000374		
2184.6273	-0.000378		
2184.7479	-0.000377		
2184.8684	-0.000373		
2184.9889	-0.000366		
2185.1094	-0.000359		
2185.23	-0.000354		
2185.3505	-0.000353		
2185.471	-0.000355		
2185.5916	-0.00036		
2185.7121	-0.000365		
2185.8326	-0.00037		
2185.9532	-0.000373		
2186.0737	-0.000374		
2186.1942	-0.000375		
2186.3148	-0.000376		
2186.4353	-0.000376		
2186.5558	-0.000377		
2186.6763	-0.000377		
2186.7969	-0.000377		
2186.9174	-0.000376		
2187.0379	-0.000375		
2187.1585	-0.000374		
2187.279	-0.000376		
2187.3995	-0.000378		
2187.5201	-0.00038		
2187.6406	-0.00038		
2187.7611	-0.000378		
2187.8817	-0.000373		
2188.0022	-0.000366		
2188.1227	-0.000358		
2188.2433	-0.000353		
2188.3638	-0.000352		
2188.4843	-0.000354		
2188.6048	-0.000358		
2188.7254	-0.000362		
2188.8459	-0.000363		
2188.9664	-0.000361		
2189.087	-0.000357		
2189.2075	-0.000354		
2189.328	-0.000355		
2189.4486	-0.000361		
2189.5691	-0.000372		
2189.6896	-0.000384		
2189.8102	-0.000394		
2189.9307	-0.000398		
2190.0512	-0.000394		
2190.1718	-0.000384		
2190.2923	-0.00037		
2190.4128	-0.00036		
2190.5333	-0.000356		
2190.6539	-0.000359		
2190.7744	-0.000368		
2190.8949	-0.000379		
2191.0155	-0.000387		
2191.136	-0.000389		
2191.2565	-0.000386		
2191.3771	-0.000379		
2191.4976	-0.000372		
2191.6181	-0.000368		
2191.7387	-0.000368		
2191.8592	-0.000371		
2191.9797	-0.000376		
2192.1003	-0.000379		
2192.2208	-0.000379		
2192.3413	-0.000378		
2192.4618	-0.000377		
2192.5824	-0.000378		
2192.7029	-0.000382		
2192.8234	-0.000387		
2192.944	-0.000391		
2193.0645	-0.000392		
2193.185	-0.000387		
2193.3056	-0.000378		
2193.4261	-0.000367		
2193.5466	-0.000357		
2193.6672	-0.000352		
2193.7877	-0.000352		
2193.9082	-0.000355		
2194.0288	-0.000358		
2194.1493	-0.00036		
2194.2698	-0.000358		
2194.3903	-0.000353		
2194.5109	-0.00035		
2194.6314	-0.00035		
2194.7519	-0.000354		
2194.8725	-0.000361		
2194.993	-0.000369		
2195.1135	-0.000374		
2195.2341	-0.000374		
2195.3546	-0.00037		
2195.4751	-0.000366		
2195.5957	-0.000363		
2195.7162	-0.000365		
2195.8367	-0.000372		
2195.9572	-0.000379		
2196.0778	-0.000384		
2196.1983	-0.000382		
2196.3188	-0.000375		
2196.4394	-0.000366		
2196.5599	-0.000359		
2196.6804	-0.00036		
2196.801	-0.000371		
2196.9215	-0.000388		
2197.042	-0.000407		
2197.1626	-0.000421		
2197.2831	-0.000423		
2197.4036	-0.000414		
2197.5242	-0.000397		
2197.6447	-0.000377		
2197.7652	-0.000361		
2197.8857	-0.000353		
2198.0063	-0.000353		
2198.1268	-0.000356		
2198.2473	-0.00036		
2198.3679	-0.000361		
2198.4884	-0.000359		
2198.6089	-0.000357		
2198.7295	-0.000359		
2198.85	-0.000367		
2198.9705	-0.000379		
2199.0911	-0.000392		
2199.2116	-0.000401		
2199.3321	-0.0004		
2199.4527	-0.000389		
2199.5732	-0.000371		
2199.6937	-0.000352		
2199.8142	-0.000337		
2199.9348	-0.000331		
2200.0553	-0.000333		
2200.1758	-0.000341		
2200.2964	-0.00035		
2200.4169	-0.000356		
2200.5374	-0.000359		
2200.658	-0.00036		
2200.7785	-0.000361		
2200.899	-0.000364		
2201.0196	-0.000368		
2201.1401	-0.000371		
2201.2606	-0.000371		
2201.3812	-0.000366		
2201.5017	-0.000359		
2201.6222	-0.000354		
2201.7427	-0.000356		
2201.8633	-0.000369		
2201.9838	-0.000392		
2202.1043	-0.00042		
2202.2249	-0.000444		
2202.3454	-0.000459		
2202.4659	-0.00046		
2202.5865	-0.000449		
2202.707	-0.000433		
2202.8275	-0.00042		
2202.9481	-0.000416		
2203.0686	-0.000421		
2203.1891	-0.000433		
2203.3096	-0.000444		
2203.4302	-0.000448		
2203.5507	-0.00044		
2203.6712	-0.000425		
2203.7918	-0.000406		
2203.9123	-0.000391		
2204.0328	-0.000385		
2204.1534	-0.000389		
2204.2739	-0.000398		
2204.3944	-0.000405		
2204.515	-0.000407		
2204.6355	-0.000399		
2204.756	-0.000385		
2204.8766	-0.000369		
2204.9971	-0.000359		
2205.1176	-0.000356		
2205.2381	-0.000362		
2205.3587	-0.000371		
2205.4792	-0.00038		
2205.5997	-0.000385		
2205.7203	-0.000384		
2205.8408	-0.000381		
2205.9613	-0.000381		
2206.0819	-0.000385		
2206.2024	-0.000396		
2206.3229	-0.000411		
2206.4435	-0.000426		
2206.564	-0.000437		
2206.6845	-0.000443		
2206.8051	-0.000442		
2206.9256	-0.00044		
2207.0461	-0.000438		
2207.1666	-0.00044		
2207.2872	-0.000445		
2207.4077	-0.000451		
2207.5282	-0.000454		
2207.6488	-0.000452		
2207.7693	-0.000446		
2207.8898	-0.000439		
2208.0104	-0.000434		
2208.1309	-0.000434		
2208.2514	-0.000437		
2208.372	-0.000442		
2208.4925	-0.000444		
2208.613	-0.000439		
2208.7336	-0.000427		
2208.8541	-0.000411		
2208.9746	-0.000396		
2209.0951	-0.000387		
2209.2157	-0.000387		
2209.3362	-0.000396		
2209.4567	-0.000412		
2209.5773	-0.000429		
2209.6978	-0.000446		
2209.8183	-0.000461		
2209.9389	-0.000475		
2210.0594	-0.000492		
2210.1799	-0.000512		
2210.3005	-0.000534		
2210.421	-0.000554		
2210.5415	-0.000567		
2210.6621	-0.000568		
2210.7826	-0.000558		
2210.9031	-0.000537		
2211.0236	-0.000513		
2211.1442	-0.00049		
2211.2647	-0.000474		
2211.3852	-0.000464		
2211.5058	-0.00046		
2211.6263	-0.000456		
2211.7468	-0.000452		
2211.8674	-0.000448		
2211.9879	-0.000447		
2212.1084	-0.000454		
2212.229	-0.00047		
2212.3495	-0.000493		
2212.47	-0.00052		
2212.5905	-0.000541		
2212.7111	-0.000552		
2212.8316	-0.000548		
2212.9521	-0.000532		
2213.0727	-0.000511		
2213.1932	-0.000492		
2213.3137	-0.000482		
2213.4343	-0.000482		
2213.5548	-0.000489		
2213.6753	-0.000498		
2213.7959	-0.000504		
2213.9164	-0.000504		
2214.0369	-0.000499		
2214.1575	-0.000491		
2214.278	-0.000485		
2214.3985	-0.000484		
2214.519	-0.000485		
2214.6396	-0.000487		
2214.7601	-0.000486		
2214.8806	-0.000482		
2215.0012	-0.000474		
2215.1217	-0.000467		
2215.2422	-0.000466		
2215.3628	-0.000472		
2215.4833	-0.000484		
2215.6038	-0.000497		
2215.7244	-0.000507		
2215.8449	-0.00051		
2215.9654	-0.000504		
2216.086	-0.000494		
2216.2065	-0.000484		
2216.327	-0.000481		
2216.4475	-0.000487		
2216.5681	-0.0005		
2216.6886	-0.000516		
2216.8091	-0.000528		
2216.9297	-0.000535		
2217.0502	-0.000535		
2217.1707	-0.000534		
2217.2913	-0.000535		
2217.4118	-0.000543		
2217.5323	-0.000556		
2217.6529	-0.000572		
2217.7734	-0.000585		
2217.8939	-0.000589		
2218.0145	-0.000583		
2218.135	-0.000568		
2218.2555	-0.00055		
2218.376	-0.000535		
2218.4966	-0.000527		
2218.6171	-0.000528		
2218.7376	-0.000533		
2218.8582	-0.00054		
2218.9787	-0.000544		
2219.0992	-0.000544		
2219.2198	-0.000541		
2219.3403	-0.000537		
2219.4608	-0.000536		
2219.5814	-0.000538		
2219.7019	-0.000542		
2219.8224	-0.000546		
2219.943	-0.000547		
2220.0635	-0.000545		
2220.184	-0.000542		
2220.3045	-0.000541		
2220.4251	-0.000545		
2220.5456	-0.000555		
2220.6661	-0.000569		
2220.7867	-0.000581		
2220.9072	-0.000588		
2221.0277	-0.000584		
2221.1483	-0.000571		
2221.2688	-0.000553		
2221.3893	-0.000536		
2221.5099	-0.000527		
2221.6304	-0.00053		
2221.7509	-0.000546		
2221.8714	-0.000571		
2221.992	-0.000599		
2222.1125	-0.000625		
2222.233	-0.000645		
2222.3536	-0.000658		
2222.4741	-0.000665		
2222.5946	-0.00067		
2222.7152	-0.000674		
2222.8357	-0.000678		
2222.9562	-0.00068		
2223.0768	-0.000679		
2223.1973	-0.000674		
2223.3178	-0.000667		
2223.4384	-0.000658		
2223.5589	-0.00065		
2223.6794	-0.000647		
2223.7999	-0.000647		
2223.9205	-0.00065		
2224.041	-0.000655		
2224.1615	-0.000661		
2224.2821	-0.000667		
2224.4026	-0.000674		
2224.5231	-0.000683		
2224.6437	-0.000695		
2224.7642	-0.000709		
2224.8847	-0.000722		
2225.0053	-0.00073		
2225.1258	-0.00073		
2225.2463	-0.000723		
2225.3669	-0.000709		
2225.4874	-0.000694		
2225.6079	-0.000681		
2225.7284	-0.000674		
2225.849	-0.000675		
2225.9695	-0.000682		
2226.09	-0.00069		
2226.2106	-0.000698		
2226.3311	-0.000701		
2226.4516	-0.0007		
2226.5722	-0.000697		
2226.6927	-0.000694		
2226.8132	-0.000693		
2226.9338	-0.000696		
2227.0543	-0.0007		
2227.1748	-0.000703		
2227.2954	-0.000704		
2227.4159	-0.000701		
2227.5364	-0.000695		
2227.6569	-0.000689		
2227.7775	-0.000683		
2227.898	-0.00068		
2228.0185	-0.00068		
2228.1391	-0.000681		
2228.2596	-0.000681		
2228.3801	-0.000679		
2228.5007	-0.000676		
2228.6212	-0.000673		
2228.7417	-0.000673		
2228.8623	-0.000677		
2228.9828	-0.000685		
2229.1033	-0.000696		
2229.2238	-0.000705		
2229.3444	-0.000713		
2229.4649	-0.000715		
2229.5854	-0.000715		
2229.706	-0.000714		
2229.8265	-0.000714		
2229.947	-0.000718		
2230.0676	-0.000725		
2230.1881	-0.000733		
2230.3086	-0.00074		
2230.4292	-0.000741		
2230.5497	-0.000738		
2230.6702	-0.00073		
2230.7908	-0.000722		
2230.9113	-0.000716		
2231.0318	-0.000716		
2231.1523	-0.000721		
2231.2729	-0.000731		
2231.3934	-0.000741		
2231.5139	-0.000749		
2231.6345	-0.00075		
2231.755	-0.000743		
2231.8755	-0.000731		
2231.9961	-0.000716		
2232.1166	-0.000702		
2232.2371	-0.000693		
2232.3577	-0.00069		
2232.4782	-0.000694		
2232.5987	-0.000705		
2232.7193	-0.000721		
2232.8398	-0.000741		
2232.9603	-0.000762		
2233.0808	-0.000781		
2233.2014	-0.000798		
2233.3219	-0.000811		
2233.4424	-0.000819		
2233.563	-0.000821		
2233.6835	-0.00082		
2233.804	-0.000816		
2233.9246	-0.000813		
2234.0451	-0.000812		
2234.1656	-0.000815		
2234.2862	-0.000821		
2234.4067	-0.000828		
2234.5272	-0.000834		
2234.6478	-0.000835		
2234.7683	-0.000829		
2234.8888	-0.000817		
2235.0093	-0.000801		
2235.1299	-0.000783		
2235.2504	-0.000768		
2235.3709	-0.000757		
2235.4915	-0.000753		
2235.612	-0.000756		
2235.7325	-0.000763		
2235.8531	-0.000773		
2235.9736	-0.000785		
2236.0941	-0.000799		
2236.2147	-0.000814		
2236.3352	-0.000829		
2236.4557	-0.000844		
2236.5763	-0.000857		
2236.6968	-0.000865		
2236.8173	-0.000866		
2236.9378	-0.000862		
2237.0584	-0.000854		
2237.1789	-0.000844		
2237.2994	-0.000837		
2237.42	-0.000835		
2237.5405	-0.000839		
2237.661	-0.000847		
2237.7816	-0.000856		
2237.9021	-0.000864		
2238.0226	-0.000867		
2238.1432	-0.000866		
2238.2637	-0.00086		
2238.3842	-0.000852		
2238.5047	-0.000844		
2238.6253	-0.000839		
2238.7458	-0.000836		
2238.8663	-0.000835		
2238.9869	-0.000835		
2239.1074	-0.000837		
2239.2279	-0.000839		
2239.3485	-0.000841		
2239.469	-0.000845		
2239.5895	-0.00085		
2239.7101	-0.000854		
2239.8306	-0.000856		
2239.9511	-0.000855		
2240.0717	-0.000851		
2240.1922	-0.000847		
2240.3127	-0.000843		
2240.4332	-0.000842		
2240.5538	-0.000845		
2240.6743	-0.00085		
2240.7948	-0.000857		
2240.9154	-0.000862		
2241.0359	-0.000863		
2241.1564	-0.000863		
2241.277	-0.000862		
2241.3975	-0.000863		
2241.518	-0.000868		
2241.6386	-0.000878		
2241.7591	-0.000889		
2241.8796	-0.000898		
2242.0002	-0.000901		
2242.1207	-0.000896		
2242.2412	-0.000883		
2242.3617	-0.000867		
2242.4823	-0.000851		
2242.6028	-0.000839		
2242.7233	-0.000833		
2242.8439	-0.000832		
2242.9644	-0.000835		
2243.0849	-0.000838		
2243.2055	-0.00084		
2243.326	-0.000843		
2243.4465	-0.000847		
2243.5671	-0.000854		
2243.6876	-0.000866		
2243.8081	-0.00088		
2243.9287	-0.000894		
2244.0492	-0.000903		
2244.1697	-0.000906		
2244.2902	-0.000902		
2244.4108	-0.000893		
2244.5313	-0.000885		
2244.6518	-0.000881		
2244.7724	-0.000883		
2244.8929	-0.000891		
2245.0134	-0.000902		
2245.134	-0.000911		
2245.2545	-0.000917		
2245.375	-0.000919		
2245.4956	-0.000919		
2245.6161	-0.00092		
2245.7366	-0.000924		
2245.8572	-0.000931		
2245.9777	-0.000939		
2246.0982	-0.000944		
2246.2187	-0.000942		
2246.3393	-0.000934		
2246.4598	-0.000921		
2246.5803	-0.000908		
2246.7009	-0.000899		
2246.8214	-0.000897		
2246.9419	-0.000901		
2247.0625	-0.000908		
2247.183	-0.000913		
2247.3035	-0.000914		
2247.4241	-0.000909		
2247.5446	-0.000899		
2247.6651	-0.000889		
2247.7856	-0.000882		
2247.9062	-0.000881		
2248.0267	-0.000885		
2248.1472	-0.000892		
2248.2678	-0.000899		
2248.3883	-0.000904		
2248.5088	-0.000908		
2248.6294	-0.000913		
2248.7499	-0.000922		
2248.8704	-0.000934		
2248.991	-0.000949		
2249.1115	-0.000963		
2249.232	-0.000971		
2249.3526	-0.00097		
2249.4731	-0.000961		
2249.5936	-0.000946		
2249.7141	-0.000932		
2249.8347	-0.000922		
2249.9552	-0.00092		
2250.0757	-0.000924		
2250.1963	-0.000932		
2250.3168	-0.000938		
2250.4373	-0.000939		
2250.5579	-0.000936		
2250.6784	-0.000932		
2250.7989	-0.000929		
2250.9195	-0.00093		
2251.04	-0.000937		
2251.1605	-0.000948		
2251.2811	-0.00096		
2251.4016	-0.00097		
2251.5221	-0.000977		
2251.6426	-0.000981		
2251.7632	-0.000986		
2251.8837	-0.000992		
2252.0042	-0.000999		
2252.1248	-0.001		
2252.2453	-0.00101		
2252.3658	-0.000999		
2252.4864	-0.000983		
2252.6069	-0.000961		
2252.7274	-0.000938		
2252.848	-0.000918		
2252.9685	-0.000905		
2253.089	-0.0009		
2253.2096	-0.000903		
2253.3301	-0.000909		
2253.4506	-0.000917		
2253.5711	-0.000927		
2253.6917	-0.00094		
2253.8122	-0.00096		
2253.9327	-0.000985		
2254.0533	-0.00101		
2254.1738	-0.00104		
2254.2943	-0.00106		
2254.4149	-0.00107		
2254.5354	-0.00106		
2254.6559	-0.00104		
2254.7765	-0.00102		
2254.897	-0.000993		
2255.0175	-0.000974		
2255.1381	-0.000964		
2255.2586	-0.000963		
2255.3791	-0.000965		
2255.4996	-0.000969		
2255.6202	-0.00097		
2255.7407	-0.00097		
2255.8612	-0.000971		
2255.9818	-0.000974		
2256.1023	-0.00098		
2256.2228	-0.000989		
2256.3434	-0.000997		
2256.4639	-0.001		
2256.5844	-0.001		
2256.705	-0.000997		
