Reference:	"Hudson et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/ac3e74"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/170"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
658.58	1.37228		-0.00578		
658.7	1.37219		-0.00605		
658.82	1.37217		-0.00641		
658.94	1.37224		-0.00681		
659.06	1.3724		-0.00718		
659.18	1.37262		-0.00746		
659.3	1.37287		-0.00758		
659.42	1.37313		-0.00755		
659.54	1.37461		-0.00737		
659.66	1.37481		-0.00705		
659.78	1.3762		-0.00665		
659.9	1.3763		-0.00623		
660.02	1.3751		-0.00581		
660.14	1.3751		-0.00544		
660.26	1.37504		-0.00515		
660.38	1.37495		-0.00496		
660.5	1.37481		-0.00492		
660.62	1.37467		-0.00501		
660.74	1.3733		-0.00521		
660.86	1.37324		-0.00548		
660.98	1.37324		-0.00572		
661.1	1.37457		-0.00588		
661.22	1.3747		-0.00586		
661.34	1.37484		-0.00567		
661.46	1.37494		-0.00537		
661.58	1.37499		-0.00501		
661.7	1.37498		-0.0047		
661.82	1.37494		-0.00449		
661.94	1.37489		-0.00439		
662.06	1.37486		-0.00437		
662.18	1.37486		-0.00437		
662.3	1.37362		-0.00432		
662.42	1.37361		-0.00419		
662.54	1.37355		-0.00401		
662.66	1.3734		-0.00385		
662.78	1.37317		-0.00379		
662.9	1.37289		-0.00389		
663.02	1.37263		-0.0042		
663.14	1.37244		-0.00467		
663.26	1.37237		-0.00522		
663.38	1.37243		-0.00573		
663.5	1.37262		-0.00615		
663.62	1.37287		-0.00643		
663.74	1.37313		-0.00658		
663.86	1.37337		-0.00666		
663.98	1.37355		-0.00671		
664.1	1.37368		-0.00677		
664.22	1.37377		-0.00685		
664.34	1.37385		-0.00691		
