Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"80K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/255"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
10.50226	1.092564		0.178983		
10.491627	1.0939218		0.173581		
10.481016	1.0950298		0.171627		
10.470426	1.0956173		0.1672		
10.459857	1.0959643		0.164704		
10.44931	1.0962932		0.159366		
10.438784	1.0977149		0.154724		
10.428279	1.099291		0.151173		
10.417795	1.1009481		0.147352		
10.407333	1.1019008		0.145488		
10.396891	1.1026587		0.140661		
10.38647	1.1039953		0.137078		
10.37607	1.1058225		0.132299		
10.365691	1.1081895		0.129182		
10.355333	1.1098638		0.127105		
10.344995	1.1112631		0.123599		
10.334678	1.1124942		0.12104		
10.324382	1.1143705		0.115875		
10.314106	1.1168754		0.113508		
10.30385	1.1192355		0.110288		
10.293615	1.1212559		0.108896		
10.2834	1.1225799		0.106322		
10.273206	1.1243893		0.102675		
10.263031	1.1265305		0.100141		
10.252877	1.1291996		0.09655		
10.242743	1.1315787		0.096039		
10.232629	1.1332874		0.093519		
10.222535	1.1349176		0.09194		
10.21246	1.1365829		0.088833		
10.202406	1.1390872		0.085863		
10.192371	1.1415788		0.084575		
10.182356	1.1438258		0.082648		
10.172361	1.1455206		0.082166		
10.162385	1.1468886		0.079635		
10.152429	1.1489078		0.07718		
10.142492	1.1511582		0.075327		
10.132575	1.1536931		0.073309		
10.122677	1.1555903		0.073506		
10.112798	1.1570742		0.071266		
10.102939	1.1585424		0.070475		
10.093099	1.1603511		0.067305		
10.083278	1.1627639		0.066199		
10.073476	1.1648264		0.065079		
10.063693	1.1666583		0.064234		
10.053929	1.1678408		0.063734		
10.044185	1.169375		0.060884		
10.034458	1.1712259		0.060165		
10.024751	1.1733986		0.057506		
10.015063	1.1754216		0.058013		
10.005393	1.176921		0.056254		
9.995742	1.1783904		0.055875		
9.9861095	1.1797971		0.053854		
9.9764955	1.1818299		0.052257		
9.9669001	1.1837797		0.051628		
9.9573231	1.1856213		0.050475		
9.9477644	1.1871285		0.050406		
9.9382242	1.1883737		0.049008		
9.9287021	1.1900151		0.047641		
9.9191984	1.1916957		0.046798		
9.9097128	1.1934658		0.045571		
9.9002453	1.1949303		0.045558		
9.8907959	1.1961888		0.044144		
9.8813645	1.1975569		0.043402		
9.8719511	1.1989946		0.04185		
9.8625556	1.2008068		0.040628		
9.8531779	1.2024283		0.040161		
9.8438181	1.2040823		0.038749		
9.8344761	1.2055708		0.038618		
9.8251518	1.2071793		0.036691		
9.8158451	1.2090139		0.036412		
9.806556	1.210829		0.035085		
9.7972845	1.212598		0.035108		
9.7880306	1.2141043		0.034254		
9.7787941	1.2157255		0.033673		
9.769575	1.217258		0.033121		
9.7603732	1.2189986		0.032138		
9.7511888	1.2206065		0.032298		
9.7420217	1.2220262		0.031522		
9.7328718	1.2234685		0.031325		
9.723739	1.2247877		0.030688		
9.7146234	1.2264576		0.029726		
9.7055248	1.2279373		0.030098		
9.6964433	1.2293942		0.029047		
9.6873788	1.2305515		0.029864		
9.6783311	1.2317778		0.028064		
9.6693004	1.2332681		0.028464		
9.6602865	1.2346777		0.027308		
9.6512894	1.2362125		0.027582		
9.6423091	1.2372843		0.027474		
9.6333454	1.2384379		0.026767		
9.6243984	1.2396381		0.02651		
9.615468	1.2411085		0.025417		
9.6065541	1.24262		0.025717		
9.5976568	1.2439141		0.0253		
9.5887759	1.2449519		0.02572		
9.5799115	1.2459197		0.024802		
9.5710634	1.2471608		0.02444		
9.5622316	1.2486132		0.023634		
9.5534162	1.2500547		0.023887		
9.5446169	1.2512311		0.023732		
9.5358339	1.2521449		0.023962		
9.527067	1.2531498		0.023		
9.5183162	1.2543518		0.02286		
9.5095815	1.2558421		0.021831		
9.5008628	1.2571671		0.022707		
9.4921601	1.2582433		0.022018		
9.4834733	1.2591102		0.022745		
9.4748024	1.2600584		0.021312		
9.4661473	1.2614196		0.02137		
9.457508	1.2627128		0.020853		
9.4488845	1.2640524		0.020997		
9.4402767	1.264972		0.021348		
9.4316846	1.265902		0.020678		
9.4231081	1.2669506		0.020631		
9.4145471	1.2681997		0.019771		
9.4060017	1.2695726		0.020009		
9.3974719	1.2706739		0.019999		
9.3889574	1.2716698		0.020015		
9.3804584	1.2725622		0.019832		
9.3719748	1.273747		0.019045		
9.3635064	1.2750385		0.019177		
9.3550534	1.2763474		0.018726		
9.3466156	1.2774968		0.019313		
9.3381931	1.2784733		0.018882		
9.3297857	1.27958		0.018851		
9.3213934	1.2807722		0.018406		
9.3130162	1.2821558		0.018286		
9.3046541	1.2834045		0.018532		
9.2963069	1.2846328		0.018359		
9.2879747	1.2857012		0.018823		
9.2796575	1.2868881		0.018117		
9.2713551	1.2882198		0.018501		
9.2630676	1.2896408		0.017994		
9.2547948	1.2911045		0.018659		
9.2465369	1.292455		0.018608		
9.2382936	1.2937971		0.019247		
9.2300651	1.2951201		0.019322		
9.2218511	1.2964469		0.020053		
9.2136518	1.2977963		0.020288		
9.2054671	1.2989415		0.021588		
9.1972969	1.2999897		0.021783		
9.1891412	1.300849		0.023251		
9.1809999	1.301663		0.023161		
9.172873	1.3024748		0.024496		
9.1647605	1.3032185		0.024487		
9.1566624	1.3039743		0.025694		
9.1485786	1.3045976		0.025909		
9.140509	1.3052504		0.026838		
9.1324536	1.3057542		0.02729		
9.1244124	1.3063177		0.027822		
9.1163854	1.3068081		0.028418		
9.1083725	1.3073597		0.028697		
9.1003736	1.3078652		0.02945		
9.0923888	1.308369		0.029664		
9.084418	1.3088341		0.030484		
9.0764612	1.3091577		0.030818		
9.0685182	1.3096092		0.031123		
9.0605892	1.3100062		0.0317		
9.052674	1.3104854		0.031801		
9.0447727	1.3108923		0.032671		
9.0368851	1.311202		0.032833		
9.0290113	1.3114659		0.033556		
9.0211511	1.3117171		0.033549		
9.0133047	1.3121208		0.033939		
9.0054719	1.3124932		0.034258		
8.9976527	1.3128406		0.034718		
8.989847	1.313015		0.035274		
8.9820549	1.3132066		0.035324		
8.9742763	1.3134924		0.035649		
8.9665111	1.3138213		0.035773		
8.9587594	1.3141608		0.036224		
8.9510211	1.3143577		0.036654		
8.9432961	1.3144624		0.036974		
8.9355844	1.3146023		0.03706		
8.927886	1.314852		0.03716		
8.9202009	1.3151907		0.037307		
8.912529	1.3154251		0.037813		
8.9048703	1.3155847		0.037956		
8.8972247	1.3156054		0.038474		
8.8895923	1.315777		0.038006		
8.8819729	1.3160276		0.038574		
8.8743666	1.3163174		0.038233		
8.8667733	1.3165554		0.039045		
8.859193	1.3166301		0.038911		
8.8516257	1.316687		0.039392		
8.8440712	1.3168046		0.038989		
8.8365297	1.3170911		0.039257		
8.8290009	1.3172996		0.039317		
8.821485	1.3174947		0.039554		
8.8139819	1.3175518		0.039798		
8.8064916	1.3176184		0.039692		
8.799014	1.3178124		0.039641		
8.791549	1.3180554		0.03966		
8.7840967	1.3183139		0.039742		
8.776657	1.3184505		0.04004		
8.76923	1.318556		0.039949		
8.7618155	1.3186615		0.040103		
8.7544135	1.3188671		0.039783		
8.747024	1.3191409		0.04001		
8.7396469	1.3193504		0.039985		
8.7322823	1.3194732		0.040278		
8.7249301	1.3195598		0.040106		
8.7175903	1.3197174		0.040131		
8.7102628	1.3199537		0.03991		
8.7029477	1.3202172		0.040063		
8.6956448	1.3204452		0.040019		
8.6883541	1.3205707		0.040305		
8.6810757	1.3206679		0.040076		
8.6738094	1.3208379		0.040098		
8.6665553	1.3211142		0.039788		
8.6593133	1.3213895		0.040047		
8.6520834	1.3216107		0.039899		
8.6448656	1.3217552		0.040203		
8.6376598	1.3218793		0.039892		
8.630466	1.322124		0.0399		
8.6232842	1.3223915		0.039755		
8.6161143	1.3226632		0.039859		
8.6089564	1.3228561		0.039889		
8.6018103	1.3230344		0.039876		
8.5946761	1.3232139		0.039827		
8.5875537	1.3234589		0.039677		
8.5804431	1.3237321		0.039707		
8.5733442	1.323971		0.039706		
8.5662571	1.3241701		0.039764		
8.5591817	1.3243529		0.039697		
8.552118	1.3245705		0.039635		
8.545066	1.3248144		0.03957		
8.5380255	1.3250664		0.039557		
8.5309967	1.3252913		0.039568		
8.5239794	1.3255121		0.03952		
8.5169736	1.3257238		0.039525		
8.5099794	1.3259468		0.039424		
8.5029966	1.3261881		0.039405		
8.4960253	1.3264486		0.039307		
8.4890654	1.3267162		0.039329		
8.4821169	1.3269587		0.039305		
8.4751797	1.3271977		0.039296		
8.4682539	1.3274347		0.039261		
8.4613394	1.3276781		0.03923		
8.4544362	1.3279357		0.039181		
8.4475443	1.3282028		0.039171		
8.4406635	1.328454		0.039183		
8.433794	1.3286717		0.039202		
8.4269357	1.3288925		0.039124		
8.4200885	1.3291693		0.039033		
8.4132524	1.3294762		0.039017		
8.4064274	1.3297571		0.039067		
8.3996134	1.3300044		0.039093		
8.3928105	1.3302425		0.039102		
8.3860186	1.3304636		0.03912		
8.3792377	1.3307133		0.03903		
8.3724678	1.3309957		0.03904		
8.3657088	1.331282		0.039032		
8.3589607	1.3315307		0.039148		
8.3522234	1.3317208		0.039169		
8.345497	1.3319363		0.039101		
8.3387815	1.3322099		0.039036		
8.3320767	1.3325097		0.039046		
8.3253827	1.3327868		0.039116		
8.3186995	1.3330066		0.039213		
8.312027	1.3331956		0.039217		
8.3053652	1.3334105		0.039168		
8.298714	1.3336852		0.03909		
8.2920735	1.334001		0.039106		
8.2854436	1.3342754		0.039233		
8.2788243	1.3344643		0.039354		
8.2722156	1.3346142		0.039354		
8.2656174	1.334839		0.039208		
8.2590297	1.3351599		0.039158		
8.2524526	1.3354818		0.039242		
8.2458859	1.3357321		0.039395		
8.2393296	1.3358981		0.03951		
8.2327837	1.336056		0.03947		
8.2262483	1.3363007		0.03936		
8.2197232	1.336618		0.039351		
8.2132085	1.3369197		0.039468		
8.206704	1.3371304		0.039652		
8.2002099	1.3372555		0.039736		
8.193726	1.3374236		0.039612		
8.1872524	1.3377246		0.039498		
8.180789	1.3380456		0.039614		
8.1743358	1.3383364		0.039691		
8.1678928	1.3384882		0.040032		
8.1614599	1.3385963		0.039893		
8.1550372	1.3387966		0.039907		
8.1486245	1.3390836		0.039748		
8.142222	1.3394165		0.039906		
8.1358294	1.339655		0.040081		
8.1294469	1.3397832		0.040294		
8.1230745	1.3398729		0.040262		
8.116712	1.340077		0.040117		
8.1103594	1.3403981		0.040072		
8.1040168	1.3407152		0.040232		
8.0976841	1.3409202		0.040474		
8.0913613	1.3409877		0.040664		
8.0850484	1.3410997		0.040488		
8.0787453	1.3413498		0.040435		
8.072452	1.3416676		0.040414		
8.0661685	1.3419414		0.040657		
8.0598948	1.342113		0.040802		
8.0536309	1.342208		0.040968		
8.0473767	1.3423598		0.040792		
8.0411321	1.3426681		0.040757		
8.0348973	1.3430024		0.040888		
8.0286721	1.3432745		0.041152		
8.0224566	1.3434144		0.041493		
8.0162507	1.3434463		0.041701		
8.0100544	1.3434861		0.041768		
8.0038676	1.343507		0.041934		
7.9976904	1.3435271		0.041908		
7.9915227	1.3434914		0.042081		
7.9853646	1.3434721		0.04182		
7.9792159	1.3435026		0.041798		
7.9730767	1.3436907		0.041282		
7.9669469	1.343965		0.041403		
7.9608265	1.3442086		0.041161		
7.9547155	1.3444535		0.041286		
7.9486139	1.3446613		0.041097		
7.9425217	1.3449854		0.040949		
7.9364388	1.3454381		0.040794		
7.9303652	1.345902		0.041004		
7.9243009	1.3462851		0.041187		
7.9182458	1.3465934		0.041517		
7.9122	1.3468035		0.041792		
