Reference:	"He et al. (2024)"
DOI:	"doi:https://doi.org/10.1038/s41550-023-02140-4"
Sample Type:	"Gas Tholin"
Composition:	"H2O:He:CH4:CO2:N2:H2 (0.56:0.147:0.11:0.1:0.064:0.019)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/75"
n₁ Error Units:	Uncertainties on n values of 3-4% from 0.4 to 28.6 μm.
k₁ Error Units:	Uncertainties on k values of 1-4% at wavelengths > 2.9 μm and up to 9% for wavelengths between 0.4 to 2.9 μm.
T₁ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.08% in mass of tholin powder
T₁ Error Units:	Not Applicable
T₂ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.38% in mass of tholin powder
T₂ Error Units:	Not Applicable
T₃ Caption:	Transmission spectrum of a tholin-KBr pellet made with 1.90% in mass of tholin powder
T₃ Error Units:	Not Applicable
R₁ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 15°
R₁ Error Units:	Not Applicable
R₂ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 45°
R₂ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavelength (µm)"	"T₁"	"DT₁  (+/-)"	"T₂"	"DT₂  (+/-)"	"T₃"	"DT₃  (+/-)"		"Wavenumber (cm⁻¹)"	"R₁"	"DR₁  (+/-)"	"R₂"	"DR₂  (+/-)"	
1.1539134	1.5657342	3.814632707	0.004914216	6.44905482		1.1539134	0.963401483		0.757096394		0.160559799										
1.1538492	1.5657329	3.814633353	0.004926572	6.492918213		1.1538492	0.963394993		0.756278749		0.160255215										
1.1537851	1.5657274	3.814634002	0.004933165	6.513495835		1.1537851	0.963385199		0.755854693		0.16023118										
1.1537209	1.5657224	3.814634572	0.00493432	6.513430197		1.1537209	0.963374656		0.755793799		0.160513265										
1.1536567	1.5657203	3.814634974	0.004933044	6.506326592		1.1536567	0.963368054		0.755881529		0.161048588										
1.1535925	1.5657207	3.814635169	0.004932234	6.505336197		1.1535925	0.963370012		0.755910698		0.161691625										
1.1535284	1.5657218	3.814635195	0.004932954	6.515458045		1.1535284	0.963382579		0.7558043		0.162233397										
1.1534642	1.5657223	3.814635225	0.004934621	6.533734955		1.1534642	0.96340422		0.755605974		0.162487267										
1.1534	1.565722	3.81463534	0.004936288	6.554656967		1.1534	0.963431036		0.755390957		0.16238804										
1.1533359	1.5657213	3.814635688	0.004937643	6.575139493		1.1533359	0.963459272		0.755192175		0.162034944										
1.1532718	1.5657202	3.814636285	0.004938923	6.595263292		1.1532718	0.963487347		0.754998869		0.161645885										
1.1532076	1.5657182	3.814637076	0.004940108	6.615361919		1.1532076	0.963516065		0.754809845		0.16144921										
1.1531435	1.5657153	3.81463794	0.004940414	6.633400764		1.1531435	0.963547123		0.754671596		0.161577001										
1.1530794	1.5657121	3.81463873	0.004938852	6.646129614		1.1530794	0.96358132		0.754647083		0.162019027										
1.1530153	1.5657101	3.814639343	0.004935417	6.653188396		1.1530153	0.963617978		0.754738792		0.162647113										
1.1529512	1.5657103	3.814639747	0.004931545	6.659328318		1.1529512	0.963655988		0.754855151		0.163282321										
1.1528871	1.5657121	3.814640053	0.004929081	6.671381205		1.1528871	0.96369532		0.754873936		0.16377171										
1.152823	1.5657137	3.814640293	0.00492864	6.692355918		1.152823	0.963737395		0.754749897		0.164031863										
1.152759	1.5657138	3.814640588	0.004929037	6.718627588		1.152759	0.963783705		0.754556692		0.164034416										
1.1526949	1.5657125	3.814640963	0.00492848	6.743312527		1.1526949	0.963833787		0.754414723		0.163771755										
1.1526308	1.5657112	3.81464142	0.004926327	6.762390239		1.1526308	0.96388441		0.754376715		0.163248849										
1.1525668	1.5657108	3.814641941	0.004923531	6.776954662		1.1525668	0.963930854		0.754394806		0.162500087										
1.1525027	1.5657111	3.814642499	0.004921304	6.78957515		1.1525027	0.963969398		0.754400545		0.161609179										
1.1524387	1.5657107	3.814643065	0.004919582	6.79953648		1.1524387	0.963999138		0.75440114		0.160713165										
1.1523746	1.5657093	3.81464361	0.004916996	6.802722171		1.1523746	0.96402193		0.75448128		0.159977893										
1.1523106	1.5657081	3.814644167	0.004912364	6.796308298		1.1523106	0.964040818		0.754709602		0.159556914										
1.1522466	1.5657086	3.814644661	0.004906095	6.783106643		1.1522466	0.964058365		0.755050951		0.159545628										
1.1521826	1.5657118	3.814645111	0.004900054	6.770833257		1.1521826	0.964076126		0.755376696		0.15992655										
1.1521186	1.5657164	3.814645481	0.00489605	6.766861854		1.1521186	0.964095314		0.755562772		0.160532116										
1.1520546	1.5657204	3.814645767	0.004894305	6.772946468		1.1520546	0.964117676		0.755588712		0.161086148										
1.1519906	1.5657222	3.814645993	0.004893106	6.783888028		1.1519906	0.964145486		0.755560944		0.16133085										
1.1519266	1.5657222	3.814646218	0.004889921	6.791078425		1.1519266	0.964180321		0.75564245		0.161165277										
1.1518626	1.5657228	3.814646519	0.004883239	6.78846208		1.1518626	0.964221389		0.755936279		0.160709325										
1.1517986	1.5657267	3.81464696	0.004873817	6.776688141		1.1517986	0.964264577		0.756405644		0.160246891										
1.1517347	1.5657357	3.814647624	0.00486444	6.762532286		1.1517347	0.964302942		0.756887827		0.160074891										
1.1516707	1.565749	3.814648414	0.004858384	6.754052777		1.1516707	0.964328364		0.757191069		0.160352114										
1.1516068	1.5657643	3.814649268	0.004857639	6.754922327		1.1516068	0.964333455		0.75720627		0.161020856										
1.1515428	1.5657786	3.814650031	0.004862118	6.762093468		1.1515428	0.964312996		0.756956081		0.161823813										
1.1514789	1.5657898	3.814650607	0.004870209	6.768306822		1.1514789	0.964264687		0.756555219		0.162425042										
1.151415	1.5657973	3.814650997	0.004879946	6.766668885		1.151415	0.964189426		0.756131773		0.162596004										
1.151351	1.5658013	3.814651292	0.004889732	6.753348676		1.151351	0.96409123		0.755779006		0.162353426										
1.1512871	1.5658026	3.814651608	0.004898423	6.72758915		1.1512871	0.96397673		0.755551499		0.161946689										
1.1512232	1.5658023	3.814652004	0.004905306	6.691081821		1.1512232	0.963854223		0.75546986		0.161688699										
1.1511593	1.5658015	3.814652513	0.004910315	6.648144052		1.1511593	0.963732524		0.755510192		0.161742329										
1.1510954	1.5658013	3.814653005	0.004914138	6.605605768		1.1510954	0.963619949		0.755599985		0.16202535										
1.1510315	1.5658019	3.814653451	0.004917825	6.570983987		1.1510315	0.963523591		0.75564663		0.162302295										
1.1509677	1.5658029	3.814653805	0.004922156	6.549889435		1.1509677	0.963448832		0.755581062		0.162374331										
1.1509038	1.5658036	3.814654081	0.004927428	6.545113485		1.1509038	0.963399064		0.755372581		0.162214258										
1.1508399	1.5658037	3.814654329	0.004933766	6.557801095		1.1508399	0.963375734		0.755008355		0.161955475										
1.1507761	1.5658022	3.814654609	0.004941294	6.588307257		1.1507761	0.963378746		0.754480631		0.161760626										
1.1507122	1.5657981	3.814654981	0.004949654	6.634684721		1.1507122	0.963406993		0.753817044		0.161684157										
1.1506484	1.5657903	3.814655474	0.004957358	6.690460436		1.1506484	0.963458629		0.753122505		0.161636904										
1.1505845	1.5657793	3.814656144	0.004962073	6.745639469		1.1505845	0.963530838		0.752560623		0.161474963										
1.1505207	1.5657668	3.814656879	0.004962068	6.791777304		1.1505207	0.963619331		0.752259321		0.161140895										
1.1504569	1.5657557	3.814657625	0.004957589	6.826759959		1.1504569	0.963718042		0.75222165		0.16074202										
1.1503931	1.5657474	3.81465825	0.004950668	6.854240752		1.1503931	0.963819448		0.752337019		0.16049434										
1.1503293	1.5657416	3.814658677	0.004943434	6.877925038		1.1503293	0.96391554		0.752490294		0.160574051										
1.1502655	1.5657367	3.814658918	0.004936474	6.896251953		1.1502655	0.963999105		0.752665616		0.160995739										
1.1502017	1.5657317	3.814659061	0.004928718	6.902503756		1.1502017	0.964064819		0.752950954		0.161603503										
1.1501379	1.5657272	3.814659205	0.004918778	6.889992205		1.1501379	0.96410977		0.753447831		0.16216017										
1.1500741	1.5657249	3.814659457	0.004906401	6.857388133		1.1500741	0.96413342		0.754175287		0.162452895										
1.1500103	1.5657262	3.814659757	0.004892801	6.809864711		1.1500103	0.96413729		0.755048253		0.162353856										
1.1499466	1.5657315	3.814660128	0.004879881	6.756167498		1.1499466	0.964124732		0.755929947		0.161840657										
1.1498828	1.5657399	3.814660558	0.00486924	6.704985775		1.1498828	0.964100917		0.75669711		0.161006531										
1.1498191	1.56575	3.814661075	0.004861698	6.663118589		1.1498191	0.964072862		0.757272143		0.160051688										
1.1497553	1.5657603	3.81466169	0.004857309	6.635294732		1.1497553	0.96404912		0.757623423		0.159225757										
1.1496916	1.5657698	3.814662357	0.004855521	6.624220198		1.1496916	0.964038798		0.757757966		0.158731216										
1.1496278	1.5657775	3.814662977	0.004855289	6.630092434		1.1496278	0.964049852		0.757719868		0.158645661										
1.1495641	1.5657833	3.814663449	0.004855262	6.650318729		1.1495641	0.964087083		0.757583739		0.158916258										
1.1495004	1.5657881	3.814663804	0.004854295	6.680670528		1.1495004	0.964150612		0.757425606		0.159416471										
1.1494367	1.5657931	3.814664057	0.004852123	6.717702147		1.1494367	0.964235648		0.757278628		0.160005894										
1.149373	1.5657996	3.814664379	0.004849656	6.760517253		1.149373	0.964333802		0.757109182		0.160562827										
1.1493093	1.5658076	3.814664853	0.004848494	6.810094291		1.1493093	0.964435352		0.756841843		0.161001537										
1.1492456	1.5658159	3.814665491	0.004849895	6.866435155		1.1492456	0.964531295		0.756421928		0.161277473										
1.1491819	1.5658224	3.814666216	0.004853837	6.925565812		1.1491819	0.964614292		0.755874581		0.161371356										
1.1491183	1.5658255	3.81466691	0.004858785	6.978632515		1.1491183	0.964678536		0.755320955		0.161266356										
1.1490546	1.565825	3.814667467	0.004862258	7.013916815		1.1490546	0.964719339		0.75494096		0.16095261										
1.1489909	1.5658221	3.814667827	0.004861817	7.02051499		1.1489909	0.964733187		0.754907973		0.160471647										
1.1489273	1.5658195	3.81466805	0.004856003	6.99202793		1.1489273	0.964718248		0.755324852		0.15995793										
1.1488636	1.5658208	3.81466814	0.004845152	6.929717111		1.1488636	0.964674797		0.756169177		0.159613647										
1.1488	1.565829	3.814668235	0.004831871	6.844319734		1.1488	0.96460506		0.757261297		0.159602189										
1.1487364	1.5658453	3.814668415	0.004820616	6.754399634		1.1487364	0.964512563		0.758293148		0.159926779										
1.1486727	1.5658679	3.814668747	0.004816094	6.680145172		1.1486727	0.964401475		0.758935926		0.160397317										
1.1486091	1.5658922	3.814669251	0.00482109	6.634733688		1.1486091	0.964276299		0.758987857		0.160728944										
1.1485455	1.5659134	3.814669888	0.004835061	6.618678141		1.1485455	0.964141846		0.758469517		0.160704947										
1.1484819	1.5659279	3.81467058	0.004854678	6.621858682		1.1484819	0.964003192		0.757587831		0.160293649										
1.1484183	1.565935	3.81467123	0.004875998	6.631869618		1.1484183	0.96386544		0.756590629		0.159654275										
1.1483547	1.5659359	3.814671844	0.004896429	6.641396499		1.1483547	0.963733373		0.755635541		0.159038009										
1.1482911	1.5659319	3.814672377	0.004914952	6.648828272		1.1482911	0.963611236		0.754776647		0.158649861										
1.1482276	1.5659233	3.814672926	0.004930822	6.653279748		1.1482276	0.963502647		0.754051574		0.158561629										
1.148164	1.5659109	3.814673525	0.004942469	6.650416157		1.148164	0.963410423		0.753555149		0.158724689										
1.1481004	1.5658963	3.814674176	0.004947936	6.633831361		1.1481004	0.963336113		0.753412043		0.159050311										
1.1480369	1.5658829	3.814674835	0.004946538	6.600805644		1.1480369	0.963279355		0.753668843		0.159478087										
1.1479733	1.5658741	3.814675432	0.004940098	6.556678107		1.1479733	0.963237529		0.754213058		0.159971837										
1.1479098	1.5658713	3.814675911	0.004932399	6.513100783		1.1479098	0.963206119		0.754808092		0.160457158										
1.1478463	1.5658732	3.814676235	0.004927109	6.481023753		1.1478463	0.963179806		0.755226787		0.160793098										
1.1477827	1.5658767	3.814676461	0.004925767	6.463808232		1.1477827	0.963153796		0.755381655		0.160841021										
1.1477192	1.5658789	3.814676551	0.004927211	6.455475694		1.1477192	0.963124799		0.755360539		0.160566862										
1.1476557	1.5658792	3.814676591	0.004928839	6.445592964		1.1476557	0.963091381		0.755341359		0.160067632										
1.1475922	1.565879	3.814676626	0.004928894	6.427732361		1.1475922	0.963053797		0.755440453		0.159500712										
1.1475287	1.5658807	3.814676747	0.004928044	6.405190763		1.1475287	0.963013623		0.755608182		0.158986013										
1.1474652	1.5658849	3.81467706	0.004928987	6.389315097		1.1474652	0.962973355		0.755656654		0.158566144										
1.1474017	1.5658893	3.814677625	0.004934277	6.391162917		1.1474017	0.962936004		0.755406042		0.15824981										
1.1473383	1.5658901	3.814678413	0.004943928	6.41230803		1.1473383	0.962904675		0.754845495		0.158069233										
1.1472748	1.5658842	3.814679295	0.004954597	6.441604074		1.1472748	0.962882137		0.754189326		0.158069306										
1.1472113	1.5658715	3.814680168	0.004961018	6.460509045		1.1472113	0.962870392		0.753781568		0.158235913										
1.1471479	1.5658559	3.814680863	0.004958867	6.453490839		1.1471479	0.962870273		0.753906821		0.15844948										
1.1470844	1.5658434	3.814681401	0.004947324	6.417175453		1.1470844	0.96288125		0.754621753		0.158529123										
1.147021	1.5658393	3.81468181	0.004929852	6.363354522		1.147021	0.962901658		0.755702476		0.158351632										
1.1469575	1.5658458	3.814682163	0.004912793	6.314522008		1.1469575	0.962929426		0.756733554		0.157959677										
1.1468941	1.5658607	3.814682526	0.00490259	6.294154823		1.1468941	0.962962881		0.757289341		0.157568016										
1.1468307	1.5658783	3.814682933	0.004902966	6.315972375		1.1468307	0.963001021		0.757123071		0.157447853										
1.1467673	1.5658919	3.814683373	0.004913335	6.37727806		1.1467673	0.963043008		0.756277013		0.157760561										
1.1467039	1.5658967	3.814683782	0.004929158	6.460012597		1.1467039	0.963087385		0.755060384		0.158455165										
1.1466405	1.5658917	3.814684156	0.00494409	6.539176849		1.1466405	0.963131908		0.753904492		0.159307989										
1.1465771	1.5658797	3.814684417	0.004952815	6.594083654		1.1465771	0.963174429		0.753169362		0.160073357										
1.1465137	1.5658658	3.814684649	0.004953174	6.616637399		1.1465137	0.963214284		0.752999475		0.160613524										
1.1464503	1.5658548	3.814684912	0.004946577	6.612874237		1.1464503	0.963252961		0.75329599		0.160907089										
1.1463869	1.5658491	3.814685269	0.004936686	6.597751467		1.1463869	0.963293357		0.753806445		0.160976476										
1.1463236	1.5658484	3.814685739	0.004927231	6.586402201		1.1463236	0.96333809		0.754274357		0.160841215										
1.1462602	1.5658504	3.814686295	0.004920184	6.586751406		1.1462602	0.963388255		0.75456471		0.160530298										
1.1461969	1.5658529	3.814686874	0.004915249	6.597635499		1.1461969	0.963443631		0.75469766		0.160117061										
1.1461335	1.565855	3.814687414	0.004910863	6.613176075		1.1461335	0.963504065		0.754777781		0.159734366										
1.1460702	1.5658575	3.814687959	0.004905931	6.629840098		1.1460702	0.963570622		0.754874748		0.159538699										
1.1460069	1.5658618	3.814688494	0.004900956	6.650503225		1.1460069	0.963645224		0.754948807		0.159633139										
1.1459435	1.5658679	3.814689125	0.004897628	6.681978972		1.1459435	0.963728811		0.75488415		0.160008531										
1.1458802	1.5658745	3.81468985	0.004897309	6.728341276		1.1458802	0.963819409		0.754596472		0.16054433										
1.1458169	1.5658795	3.814690608	0.004899763	6.785953677		1.1458169	0.963911697		0.754118663		0.16105901										
1.1457536	1.5658816	3.814691296	0.004903145	6.844175982		1.1457536	0.963998437		0.753597194		0.161380854										
1.1456903	1.5658811	3.81469183	0.004905176	6.89100562		1.1456903	0.964072771		0.753205702		0.161406638										
1.145627	1.56588	3.814692179	0.004904669	6.91956267		1.145627	0.964129866		0.753038534		0.161119128										
1.1455638	1.5658805	3.814692358	0.004902341	6.931222586		1.1455638	0.96416723		0.753055715		0.160562268										
1.1455005	1.5658832	3.81469248	0.004900398	6.933794784		1.1455005	0.964184213		0.753112607		0.159813959										
1.1454372	1.565887	3.81469257	0.004901075	6.935971888		1.1454372	0.964181636		0.753057838		0.158992716										
1.145374	1.5658891	3.814692751	0.004904913	6.941059973		1.145374	0.964162014		0.752847206		0.158275365										
1.1453107	1.5658872	3.814693057	0.00490994	6.94413549		1.1453107	0.964129973		0.752597268		0.157865014										
1.1452475	1.5658809	3.814693484	0.004912589	6.935438544		1.1452475	0.964092136		0.75252409		0.157893855										
1.1451842	1.5658728	3.814693992	0.004910062	6.908561586		1.1451842	0.964056142		0.752789472		0.158322907										
1.145121	1.5658667	3.814694526	0.004902393	6.867220541		1.145121	0.964029085		0.75336865		0.158932978										
1.1450578	1.565865	3.814695038	0.004892425	6.824458537		1.1450578	0.964016036		0.754056729		0.159444907										
1.1449946	1.5658674	3.814695488	0.004883604	6.794268514		1.1449946	0.964019302		0.754616646		0.159691826										
1.1449313	1.5658713	3.814695932	0.004877523	6.782593401		1.1449313	0.96403873		0.754942083		0.159704918										
1.1448681	1.5658745	3.814696359	0.004873244	6.785250916		1.1448681	0.964072902		0.755100079		0.159650051										
1.1448049	1.5658766	3.814696876	0.004868698	6.793865533		1.1448049	0.964120517		0.755232791		0.159683096										
1.1447418	1.5658788	3.814697483	0.004862683	6.803692093		1.1447418	0.964181067		0.755422124		0.159844474										
1.1446786	1.5658828	3.814698117	0.004855717	6.816550535		1.1446786	0.964254289		0.755634357		0.160054752										
1.1446154	1.5658888	3.81469868	0.004849349	6.837533296		1.1446154	0.964338765		0.755770667		0.16019061										
1.1445522	1.5658959	3.814699116	0.004844807	6.869366404		1.1445522	0.964430789		0.755760659		0.160179604										
1.1444891	1.5659029	3.814699458	0.004842082	6.909026061		1.1444891	0.964524598		0.75562354		0.160041209										
1.1444259	1.5659088	3.814699783	0.004839997	6.948904027		1.1444259	0.96461408		0.755457589		0.159848944										
1.1443628	1.565914	3.814700224	0.004837185	6.981573005		1.1443628	0.964694858		0.755368265		0.15967321										
1.1442996	1.5659201	3.814700757	0.004833287	7.004814276		1.1442996	0.964765294		0.755384788		0.15955843										
1.1442365	1.5659283	3.814701415	0.004829441	7.023027293		1.1442365	0.964825679		0.755430149		0.159524081										
1.1441734	1.5659385	3.814702136	0.00482758	7.043610515		1.1441734	0.964876331		0.755374088		0.159576406										
1.1441102	1.565949	3.814702846	0.004829008	7.070867393		1.1441102	0.964916179		0.755132938		0.159726969										
1.1440471	1.5659578	3.814703467	0.004833387	7.102381738		1.1440471	0.964943116		0.754736184		0.159996129										
1.143984	1.5659637	3.81470394	0.004839	7.131079216		1.143984	0.964955967		0.754302377		0.160390157										
1.1439209	1.565967	3.814704239	0.004844073	7.151354643		1.1439209	0.964956669		0.75394368		0.160865734										
1.1438578	1.5659689	3.814704367	0.004847969	7.163858879		1.1438578	0.964950963		0.753684248		0.161304312										
1.1437947	1.5659701	3.814704426	0.004851167	7.174665133		1.1437947	0.964946992		0.753465802		0.161532002										
1.1437317	1.56597	3.814704449	0.004854127	7.189580336		1.1437317	0.964952579		0.753232665		0.161405444										
1.1436686	1.5659678	3.814704593	0.004856107	7.208484371		1.1436686	0.964972762		0.753018248		0.160919916										
1.1436055	1.5659635	3.814704925	0.004855088	7.224517488		1.1436055	0.965008698		0.752953287		0.160247904										
1.1435425	1.5659591	3.81470544	0.004849067	7.229063313		1.1435425	0.965058105		0.753178804		0.159659503										
1.1434794	1.5659579	3.814706054	0.004837835	7.218980568		1.1434794	0.965116538		0.753723168		0.159370628										
1.1434164	1.5659631	3.814706661	0.004823908	7.200726612		1.1434164	0.965178655		0.754436238		0.159428517										
1.1433533	1.5659753	3.814707196	0.004811641	7.187656787		1.1433533	0.965239004		0.755044757		0.159718722										
1.1432903	1.5659923	3.814707632	0.004804867	7.191390207		1.1432903	0.965292266		0.755309128		0.160069436										
1.1432273	1.5660099	3.81470803	0.004804682	7.213353303		1.1432273	0.96533325		0.75517231		0.160347931										
1.1431643	1.5660249	3.81470834	0.004809099	7.24347312		1.1431643	0.96535706		0.754782908		0.160490057										
1.1431013	1.5660364	3.814708628	0.004814845	7.26734497		1.1431013	0.965359712		0.754372633		0.160490208										
1.1430383	1.5660461	3.814708905	0.004819807	7.275952538		1.1430383	0.965339075		0.754089584		0.160392715										
1.1429753	1.5660561	3.814709199	0.004824179	7.270262768		1.1429753	0.965295516		0.753919362		0.16028417										
1.1429123	1.566067	3.814709541	0.004829662	7.258026107		1.1429123	0.965231645		0.753740009		0.160256339										
1.1428493	1.566078	3.814709967	0.004837741	7.246733121		1.1428493	0.965151138		0.753440673		0.160333345										
1.1427863	1.5660873	3.814710514	0.004848545	7.238657445		1.1427863	0.965057389		0.753001951		0.160418002										
1.1427234	1.5660937	3.814711177	0.00486091	7.23078902		1.1427234	0.964952918		0.752493734		0.160323152										
1.1426604	1.5660968	3.814711953	0.00487321	7.218230634		1.1426604	0.964839825		0.752017623		0.159884822										
1.1425974	1.5660976	3.814712691	0.004884259	7.197967976		1.1425974	0.964720663		0.751644506		0.159079918										
1.1425345	1.5660971	3.814713358	0.004893761	7.170665179		1.1425345	0.964598711		0.751383366		0.15806665										
1.1424716	1.5660957	3.814713914	0.004902127	7.13954333		1.1424716	0.964477232		0.751196517		0.157125373										
1.1424086	1.5660935	3.814714365	0.004909712	7.106998404		1.1424086	0.964358305		0.75105347		0.156540512										
1.1423457	1.5660901	3.814714729	0.004916078	7.071630416		1.1423457	0.964242352		0.750982043		0.156488734										
1.1422828	1.5660858	3.814715021	0.004920071	7.029008481		1.1422828	0.964129036		0.751060206		0.156977888										
1.1422199	1.5660823	3.814715271	0.004920962	6.976743169		1.1422199	0.96401896		0.751334538		0.157848862										
1.142157	1.5660818	3.814715514	0.004919741	6.919750616		1.142157	0.963914693		0.751731181		0.158835912										
1.1420941	1.5660851	3.814715825	0.00491916	6.870042851		1.1420941	0.963819915		0.752055037		0.159663058										
1.1420312	1.5660909	3.814716137	0.004922177	6.839697672		1.1420312	0.963736855		0.752101623		0.160133441										
1.1419683	1.5660957	3.814716472	0.004929922	6.831986692		1.1419683	0.963663776		0.751801063		0.160178773										
1.1419054	1.5660962	3.814716805	0.004940733	6.837543067		1.1419054	0.963594502		0.751284176		0.159861143										
1.1418426	1.5660911	3.81471714	0.004950879	6.838313168		1.1418426	0.963520669		0.750826443		0.159330431										
1.1417797	1.5660818	3.81471748	0.004956463	6.816517141		1.1417797	0.963435377		0.750709094		0.158752938										
1.1417168	1.5660719	3.814717822	0.004955427	6.763250212		1.1417168	0.9633359		0.751077894		0.158248212										
1.141654	1.5660658	3.814718182	0.004948703	6.682687305		1.141654	0.963223862		0.751866242		0.157872372										
1.1415911	1.5660662	3.814718599	0.004939934	6.590180206		1.1415911	0.963103281		0.7528194		0.157649667										
1.1415283	1.5660726	3.814719183	0.004933719	6.504853368		1.1415283	0.962978259		0.753617404		0.15761224										
1.1414655	1.566082	3.814719911	0.004933163	6.440015898		1.1414655	0.962851996		0.754041748		0.157796386										
1.1414027	1.56609	3.814720812	0.004938245	6.397175372		1.1414027	0.962727421		0.754083809		0.15817803										
1.1413398	1.5660939	3.814721798	0.004946146	6.367765338		1.1413398	0.962608381		0.753919548		0.158608844										
1.141277	1.5660937	3.814722756	0.004953289	6.340966856		1.141277	0.962499941		0.753771921		0.158844879										
1.1412142	1.5660913	3.814723563	0.004957492	6.311144306		1.1412142	0.962407131		0.753770719		0.158677988										
1.1411514	1.5660895	3.814724134	0.004958765	6.279720853		1.1411514	0.962332789		0.753906109		0.158082259										
1.1410887	1.5660898	3.814724482	0.004958631	6.251865517		1.1410887	0.962276007		0.75407931		0.157262428										
1.1410259	1.5660924	3.814724701	0.004958907	6.232146281		1.1410259	0.96223241		0.75418268		0.156549174										
1.1409631	1.5660964	3.814724981	0.004960848	6.222353477		1.1409631	0.962196242		0.754150809		0.15620898										
1.1409003	1.5661009	3.814725349	0.004964935	6.222013743		1.1409003	0.96216297		0.753965989		0.156311492										
1.1408376	1.5661049	3.814725851	0.004971154	6.230140388		1.1408376	0.962130763		0.753635134		0.156737151										
1.1407748	1.5661076	3.814726413	0.004979379	6.246451979		1.1407748	0.96210008		0.75316546		0.157294195										
1.1407121	1.5661081	3.814726967	0.004989453	6.270843406		1.1407121	0.962071964		0.752564231		0.157844934										
1.1406493	1.5661052	3.814727464	0.005000758	6.300997741		1.1406493	0.96204647		0.751872905		0.158346547										
1.1405866	1.5660977	3.814727881	0.005011586	6.329926539		1.1405866	0.962022258		0.751209777		0.15879148										
1.1405239	1.5660858	3.814728229	0.005019193	6.346560174		1.1405239	0.961997303		0.75076419		0.159126564										
1.1404612	1.5660714	3.814728542	0.005020983	6.340581137		1.1404612	0.961969866		0.75071428		0.159247472										
1.1403985	1.566058	3.814728916	0.005016069	6.308216646		1.1403985	0.961938893		0.751122629		0.159084586										
1.1403358	1.566049	3.8147293	0.005005903	6.254362487		1.1403358	0.961903697		0.751895245		0.158698726										
1.1402731	1.5660463	3.814729706	0.004993546	6.18977476		1.1402731	0.961863485		0.75283134		0.158287844										
1.1402104	1.5660499	3.814730089	0.004982359	6.126464813		1.1402104	0.961817437		0.753709075		0.158083946										
1.1401477	1.5660583	3.814730459	0.004975092	6.074738217		1.1401477	0.961765562		0.754344099		0.158216939										
1.140085	1.566069	3.814730856	0.004973522	6.042299915		1.140085	0.961709773		0.75461042		0.158646736										
1.1400223	1.5660789	3.814731297	0.004978096	6.032957263		1.1400223	0.961654263		0.754464188		0.159204931										
1.1399597	1.5660846	3.814731752	0.004987405	6.044186548		1.1399597	0.961604656		0.753981884		0.159706403										
1.139897	1.5660845	3.814732168	0.004998232	6.066560899		1.139897	0.961566304		0.753362078		0.160045118										
1.1398344	1.5660789	3.814732592	0.005006795	6.087771828		1.1398344	0.961542796		0.752846402		0.160213555										
1.1397717	1.5660704	3.814733009	0.005010502	6.098940297		1.1397717	0.961535517		0.752603497		0.160256892										
1.1397091	1.5660626	3.814733514	0.005009021	6.098751024		1.1397091	0.961544209		0.752656209		0.160209377										
1.1396465	1.5660583	3.81473411	0.00500417	6.093372255		1.1396465	0.96156773		0.752886699		0.160054012										
1.1395838	1.5660585	3.814734768	0.004999027	6.09333875		1.1395838	0.961604323		0.753094842		0.159735292										
1.1395212	1.5660622	3.814735427	0.004996709	6.108958838		1.1395212	0.961651398		0.753080375		0.159215679										
1.1394586	1.5660665	3.814736021	0.004999019	6.14520602		1.1394586	0.961705455		0.752733928		0.15853085										
1.139396	1.5660681	3.814736516	0.005005338	6.197853029		1.139396	0.961762684		0.752109456		0.157808405										
1.1393334	1.5660646	3.814736919	0.00501264	6.254189352		1.1393334	0.961820158		0.751419096		0.157230736										
1.1392708	1.5660568	3.81473734	0.00501713	6.299786502		1.1392708	0.961876969		0.750919024		0.156944441										
1.1392083	1.5660475	3.814737775	0.005016602	6.327284139		1.1392083	0.961934519		0.750751655		0.156974123										
1.1391457	1.56604	3.814738264	0.00501163	6.34018664		1.1391457	0.961995553		0.750869694		0.157209491										
1.1390831	1.5660362	3.814738719	0.005004699	6.34871037		1.1390831	0.962062261		0.7511004		0.157474902										
1.1390206	1.5660358	3.814739058	0.004998331	6.36202074		1.1390206	0.962134398		0.751276325		0.15763503										
1.138958	1.5660376	3.814739253	0.004993923	6.383594898		1.138958	0.962208531		0.751314932		0.157669575										
1.1388955	1.5660399	3.814739356	0.004991832	6.411878864		1.1388955	0.962278893		0.751211034		0.157665345										
1.1388329	1.5660415	3.814739469	0.004991846	6.443011567		1.1388329	0.962339309		0.750998417		0.15773469										
1.1387704	1.5660412	3.814739704	0.004993252	6.471961968		1.1387704	0.962385014		0.750740032		0.1579292										
1.1387079	1.5660384	3.814740196	0.00499465	6.492284281		1.1387079	0.962413454		0.75053747		0.158218903										
1.1386453	1.5660331	3.814740894	0.004994178	6.496833017		1.1386453	0.962424036		0.750516771		0.158550769										
