Reference:	"Gerakines et al. (2023)"
DOI:	"doi:https://doi.org/10.1093/mnras/stad1164"
Sample Type:	"Ice"
Composition:	"CO (1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/64"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
1517.4872	1.29762		1.29762		
1517.5475	1.29734		1.29734		
1517.6077	1.29713		1.29713		
1517.668	1.29705		1.29705		
1517.7283	1.29704		1.29704		
1517.7885	1.29711		1.29711		
1517.8488	1.29715		1.29715		
1517.9091	1.29717		1.29717		
1517.9693	1.2971		1.2971		
1518.0296	1.297		1.297		
1518.0899	1.2969		1.2969		
1518.1501	1.29686		1.29686		
1518.2104	1.29691		1.29691		
1518.2707	1.29709		1.29709		
1518.3309	1.29735		1.29735		
1518.3912	1.2977		1.2977		
1518.4515	1.29803		1.29803		
1518.5117	1.29832		1.29832		
1518.572	1.2985		1.2985		
1518.6323	1.29855		1.29855		
1518.6925	1.29845		1.29845		
1518.7528	1.29825		1.29825		
1518.813	1.29795		1.29795		
1518.8733	1.29766		1.29766		
1518.9336	1.29743		1.29743		
1518.9938	1.29733		1.29733		
1519.0541	1.29736		1.29736		
1519.1144	1.29754		1.29754		
1519.1746	1.2978		1.2978		
1519.2349	1.29808		1.29808		
1519.2952	1.29829		1.29829		
1519.3554	1.29843		1.29843		
1519.4157	1.29843		1.29843		
1519.476	1.29835		1.29835		
1519.5362	1.29821		1.29821		
1519.5965	1.29812		1.29812		
1519.6568	1.29809		1.29809		
1519.717	1.29818		1.29818		
1519.7773	1.29836		1.29836		
1519.8376	1.29861		1.29861		
1519.8978	1.29885		1.29885		
1519.9581	1.29906		1.29906		
1520.0184	1.29913		1.29913		
1520.0786	1.2991		1.2991		
1520.1389	1.29892		1.29892		
1520.1992	1.29867		1.29867		
1520.2594	1.29834		1.29834		
1520.3197	1.29804		1.29804		
1520.38	1.29778		1.29778		
1520.4402	1.29764		1.29764		
1520.5005	1.29758		1.29758		
1520.5608	1.29765		1.29765		
1520.621	1.29777		1.29777		
1520.6813	1.29795		1.29795		
1520.7415	1.2981		1.2981		
1520.8018	1.29824		1.29824		
1520.8621	1.2983		1.2983		
1520.9223	1.29834		1.29834		
1520.9826	1.29834		1.29834		
1521.0429	1.29837		1.29837		
1521.1031	1.29841		1.29841		
1521.1634	1.29852		1.29852		
1521.2237	1.29866		1.29866		
1521.2839	1.29884		1.29884		
1521.3442	1.299		1.299		
1521.4045	1.29914		1.29914		
1521.4647	1.2992		1.2992		
1521.525	1.29922		1.29922		
1521.5853	1.29918		1.29918		
1521.6455	1.29914		1.29914		
1521.7058	1.29905		1.29905		
1521.7661	1.29897		1.29897		
1521.8263	1.29886		1.29886		
1521.8866	1.29875		1.29875		
1521.9469	1.2986		1.2986		
1522.0071	1.29843		1.29843		
1522.0674	1.29821		1.29821		
1522.1277	1.298		1.298		
1522.1879	1.29779		1.29779		
1522.2482	1.29762		1.29762		
1522.3085	1.29745		1.29745		
1522.3687	1.29734		1.29734		
1522.429	1.29722		1.29722		
1522.4892	1.29712		1.29712		
1522.5495	1.29701		1.29701		
1522.6098	1.29694		1.29694		
1522.67	1.2969		1.2969		
1522.7303	1.29696		1.29696		
1522.7906	1.2971		1.2971		
1522.8508	1.29735		1.29735		
1522.9111	1.29765		1.29765		
1522.9714	1.29798		1.29798		
1523.0316	1.29826		1.29826		
1523.0919	1.29848		1.29848		
1523.1522	1.29859		1.29859		
1523.2124	1.29861		1.29861		
1523.2727	1.29853		1.29853		
1523.333	1.29841		1.29841		
1523.3932	1.29823		1.29823		
1523.4535	1.29805		1.29805		
1523.5138	1.29784		1.29784		
1523.574	1.29765		1.29765		
1523.6343	1.29745		1.29745		
1523.6946	1.29727		1.29727		
1523.7548	1.2971		1.2971		
1523.8151	1.29697		1.29697		
1523.8754	1.29682		1.29682		
1523.9356	1.29673		1.29673		
1523.9959	1.29665		1.29665		
1524.0562	1.29665		1.29665		
1524.1164	1.2967		1.2967		
1524.1767	1.29685		1.29685		
1524.2369	1.29707		1.29707		
1524.2972	1.29736		1.29736		
1524.3575	1.29765		1.29765		
1524.4177	1.29792		1.29792		
1524.478	1.29808		1.29808		
1524.5383	1.29813		1.29813		
1524.5985	1.29804		1.29804		
1524.6588	1.29789		1.29789		
1524.7191	1.29767		1.29767		
1524.7793	1.29748		1.29748		
1524.8396	1.29731		1.29731		
1524.8999	1.29722		1.29722		
1524.9601	1.29717		1.29717		
1525.0204	1.29717		1.29717		
1525.0807	1.29716		1.29716		
1525.1409	1.29719		1.29719		
1525.2012	1.29722		1.29722		
1525.2615	1.29729		1.29729		
1525.3217	1.29739		1.29739		
1525.382	1.29754		1.29754		
1525.4423	1.2977		1.2977		
1525.5025	1.29789		1.29789		
1525.5628	1.29805		1.29805		
1525.6231	1.2982		1.2982		
1525.6833	1.2983		1.2983		
1525.7436	1.29837		1.29837		
1525.8039	1.29837		1.29837		
1525.8641	1.29835		1.29835		
1525.9244	1.29826		1.29826		
1525.9847	1.29815		1.29815		
1526.0449	1.29799		1.29799		
1526.1052	1.29785		1.29785		
1526.1654	1.2977		1.2977		
1526.2257	1.29759		1.29759		
1526.286	1.2975		1.2975		
1526.3462	1.29745		1.29745		
1526.4065	1.29743		1.29743		
1526.4668	1.29747		1.29747		
1526.527	1.29755		1.29755		
1526.5873	1.29772		1.29772		
1526.6476	1.29793		1.29793		
1526.7078	1.29822		1.29822		
1526.7681	1.29849		1.29849		
1526.8284	1.29872		1.29872		
1526.8886	1.29883		1.29883		
1526.9489	1.29884		1.29884		
1527.0092	1.29874		1.29874		
1527.0694	1.29862		1.29862		
1527.1297	1.29854		1.29854		
1527.19	1.2986		1.2986		
1527.2502	1.29877		1.29877		
1527.3105	1.29905		1.29905		
1527.3708	1.29933		1.29933		
1527.431	1.29953		1.29953		
1527.4913	1.29953		1.29953		
