Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/54"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
2263.213638	1.433918814		0.001901886			2263.213638	0.002801		
2263.33417	1.433909779		0.001881848			2263.33417	0.002788		
2263.454701	1.433909683		0.00185633			2263.454701	0.002772		
2263.575232	1.433919734		0.001831538			2263.575232	0.002757		
2263.695763	1.433937046		0.001810869			2263.695763	0.002745		
2263.816294	1.433958538		0.001797733			2263.816294	0.002738		
2263.936825	1.43397981		0.001790923			2263.936825	0.002735		
2264.057357	1.433998655		0.001790625			2264.057357	0.002736		
2264.177888	1.434011338		0.00179242			2264.177888	0.002738		
2264.298419	1.434020656		0.001792922			2264.298419	0.002739		
2264.41895	1.434028287		0.00179199			2264.41895	0.002739		
2264.539481	1.434034823		0.001789574			2264.539481	0.002738		
2264.660012	1.43404253		0.001785483			2264.660012	0.002736		
2264.780544	1.434050713		0.001782928			2264.780544	0.002735		
2264.901075	1.434058312		0.001780422			2264.901075	0.002734		
2265.021606	1.434064692		0.001779595			2265.021606	0.002734		
2265.142137	1.434068348		0.001777422			2265.142137	0.002733		
2265.262668	1.434070872		0.001773769			2265.262668	0.002731		
2265.383199	1.434072845		0.00176701			2265.383199	0.002727		
2265.503731	1.434076177		0.001758563			2265.503731	0.002722		
2265.624262	1.434080821		0.00174843			2265.624262	0.002716		
2265.744793	1.434087132		0.001738158			2265.744793	0.00271		
2265.865324	1.434094396		0.001727806			2265.865324	0.002704		
2265.985855	1.434100352		0.001717566			2265.985855	0.002698		
2266.106386	1.434106241		0.001702607			2266.106386	0.002689		
2266.226918	1.434115095		0.001684249			2266.226918	0.002678		
2266.347449	1.434129964		0.001660662			2266.347449	0.002664		
2266.46798	1.434154719		0.00163782			2266.46798	0.002651		
2266.588511	1.434188766		0.001617346			2266.588511	0.00264		
2266.709042	1.43423326		0.001607015			2266.709042	0.002636		
2266.829573	1.434280724		0.00160903			2266.829573	0.00264		
2266.950105	1.434329305		0.001625119			2266.950105	0.002653		
2267.070636	1.434371198		0.001655938			2267.070636	0.002675		
2267.191167	1.434401383		0.001697187			2267.191167	0.002703		
2267.311698	1.434418283		0.001742702			2267.311698	0.002733		
2267.432229	1.434422352		0.001790871			2267.432229	0.002764		
2267.55276	1.434411728		0.001835555			2267.55276	0.002792		
2267.673291	1.434391057		0.001874788			2267.673291	0.002816		
2267.793823	1.434358598		0.001905568			2267.793823	0.002834		
2267.914354	1.434320137		0.00192426			2267.914354	0.002844		
2268.034885	1.434276008		0.001930836			2268.034885	0.002846		
2268.155416	1.434231682		0.001920113			2268.155416	0.002837		
2268.275947	1.434193868		0.001894676			2268.275947	0.002819		
2268.396478	1.434166908		0.001855735			2268.396478	0.002793		
2268.51701	1.434157746		0.001809002			2268.51701	0.002763		
2268.637541	1.434166753		0.001763891			2268.637541	0.002735		
2268.758072	1.434190332		0.001726996			2268.758072	0.002713		
2268.878603	1.434222872		0.001701937			2268.878603	0.002699		
2268.999134	1.434259635		0.001690683			2268.999134	0.002694		
2269.119665	1.434292425		0.00169235			2269.119665	0.002697		
2269.240197	1.434319127		0.001700822			2269.240197	0.002704		
2269.360728	1.434337774		0.001713118			2269.360728	0.002713		
2269.481259	1.43435246		0.001722601			2269.481259	0.00272		
2269.60179	1.434366277		0.00173373			2269.60179	0.002728		
2269.722321	1.434378222		0.001743442			2269.722321	0.002735		
2269.842852	1.43439283		0.001756074			2269.842852	0.002744		
2269.963384	1.434404088		0.001773705			2269.963384	0.002756		
2270.083915	1.434411458		0.001793236			2270.083915	0.002769		
2270.204446	1.434414823		0.001814676			2270.204446	0.002783		
2270.324977	1.434411844		0.00183665			2270.324977	0.002797		
2270.445508	1.434404712		0.001854256			2270.445508	0.002808		
2270.566039	1.434397605		0.001870286			2270.566039	0.002818		
2270.686571	1.434389193		0.001886425			2270.686571	0.002828		
2270.807102	1.434378258		0.001904348			2270.807102	0.002839		
2270.927633	1.434361401		0.00192277			2270.927633	0.00285		
2271.048164	1.434336908		0.001938692			2271.048164	0.002859		
2271.168695	1.434306145		0.001947282			2271.168695	0.002863		
2271.289226	1.434271039		0.001946806			2271.289226	0.002861		
2271.409758	1.434236784		0.001932109			2271.409758	0.00285		
2271.530289	1.43421109		0.00190726			2271.530289	0.002833		
2271.65082	1.434197691		0.001875088			2271.65082	0.002812		
2271.771351	1.434199895		0.001846317			2271.771351	0.002794		
2271.891882	1.434209792		0.001826329			2271.891882	0.002782		
2272.012413	1.434223269		0.001817042			2272.012413	0.002777		
2272.132945	1.434232891		0.00181751			2272.132945	0.002778		
2272.253476	1.434234582		0.001823361			2272.253476	0.002782		
2272.374007	1.434227314		0.001826825			2272.374007	0.002784		
2272.494538	1.434216342		0.001824318			2272.494538	0.002782		
2272.615069	1.434206143		0.001813889			2272.615069	0.002775		
2272.7356	1.434203079		0.001799717			2272.7356	0.002766		
2272.856132	1.434206804		0.001786545			2272.856132	0.002758		
2272.976663	1.434216355		0.001779165			2272.976663	0.002754		
2273.097194	1.434227276		0.001779524			2273.097194	0.002755		
2273.217725	1.43423488		0.001789587			2273.217725	0.002762		
2273.338256	1.434232588		0.001803627			2273.338256	0.002771		
2273.458787	1.434221962		0.001816798			2273.458787	0.002779		
2273.579319	1.434204517		0.001824263			2273.579319	0.002783		
2273.69985	1.434185381		0.001827158			2273.69985	0.002784		
2273.820381	1.434163442		0.001824008			2273.820381	0.002781		
2273.940912	1.434144198		0.00181592			2273.940912	0.002775		
2274.061443	1.4341257		0.001804629			2274.061443	0.002767		
2274.181974	1.434110604		0.001791482			2274.181974	0.002758		
2274.302506	1.434094301		0.001776868			2274.302506	0.002748		
2274.423037	1.434080998		0.001757293			2274.423037	0.002735		
2274.543568	1.434071233		0.001735851			2274.543568	0.002721		
2274.664099	1.434067437		0.001712338			2274.664099	0.002706		
2274.78463	1.434069708		0.001691455			2274.78463	0.002693		
2274.905161	1.434076721		0.001674883			2274.905161	0.002683		
2275.025692	1.434085952		0.001665973			2275.025692	0.002678		
2275.146224	1.434091943		0.001665185			2275.146224	0.002678		
2275.266755	1.434090178		0.00166819			2275.266755	0.00268		
2275.387286	1.434081283		0.001670227			2275.387286	0.002681		
2275.507817	1.434066635		0.001668041			2275.507817	0.002679		
2275.628348	1.43404972		0.001659771			2275.628348	0.002673		
2275.748879	1.434033769		0.001645144			2275.748879	0.002663		
2275.869411	1.434021891		0.001627036			2275.869411	0.002651		
2275.989942	1.434013688		0.001607052			2275.989942	0.002638		
2276.110473	1.434010466		0.001588219			2276.110473	0.002626		
2276.231004	1.434008715		0.001572401			2276.231004	0.002616		
2276.351535	1.434006912		0.001559726			2276.351535	0.002608		
2276.472066	1.434001819		0.00154733			2276.472066	0.0026		
2276.592598	1.433997301		0.001533318			2276.592598	0.002591		
2276.713129	1.433992208		0.001519357			2276.713129	0.002582		
2276.83366	1.43398797		0.001503756			2276.83366	0.002572		
2276.954191	1.433985792		0.001487984			2276.954191	0.002562		
2277.074722	1.433986112		0.001475138			2277.074722	0.002554		
2277.195253	1.433983611		0.001465668			2277.195253	0.002548		
2277.315785	1.433979597		0.001456327			2277.315785	0.002542		
2277.436316	1.433972031		0.001448854			2277.436316	0.002537		
2277.556847	1.43396029		0.001438598			2277.556847	0.00253		
2277.677378	1.433946658		0.001425367			2277.677378	0.002521		
2277.797909	1.433931568		0.001407558			2277.797909	0.002509		
2277.91844	1.433918504		0.001384877			2277.91844	0.002494		
2278.038972	1.433908622		0.001360362			2278.038972	0.002478		
2278.159503	1.433900817		0.001334109			2278.159503	0.002461		
2278.280034	1.433896944		0.001307527			2278.280034	0.002444		
2278.400565	1.433894285		0.001282412			2278.400565	0.002428		
2278.521096	1.433893088		0.001257177			2278.521096	0.002412		
2278.641627	1.4338928		0.001233436			2278.641627	0.002397		
2278.762159	1.433892206		0.001209722			2278.762159	0.002382		
2278.88269	1.433892323		0.001185952			2278.88269	0.002367		
2279.003221	1.433892075		0.001162215			2279.003221	0.002352		
2279.123752	1.433892927		0.001136821			2279.123752	0.002336		
2279.244283	1.433895153		0.001112881			2279.244283	0.002321		
2279.364814	1.433896368		0.001087462			2279.364814	0.002305		
2279.485346	1.433900931		0.001061764			2279.485346	0.002289		
2279.605877	1.433905209		0.001037658			2279.605877	0.002274		
2279.726408	1.433910264		0.001013491			2279.726408	0.002259		
2279.846939	1.433914282		0.000989413			2279.846939	0.002244		
2279.96747	1.433920168		0.000963614			2279.96747	0.002228		
2280.088001	1.433926641		0.000939335			2280.088001	0.002213		
2280.208533	1.433933164		0.000913488			2280.208533	0.002197		
2280.329064	1.433941818		0.000887465			2280.329064	0.002181		
2280.449595	1.433951179		0.000861385			2280.449595	0.002165		
2280.570126	1.433963313		0.000833508			2280.570126	0.002148		
2280.690657	1.433980463		0.000808343			2280.690657	0.002133		
2280.811188	1.433998013		0.000786277			2280.811188	0.00212		
2280.93172	1.43401896		0.000767057			2280.93172	0.002109		
2281.052251	1.434038818		0.000754191			2281.052251	0.002102		
2281.172782	1.434057595		0.000744546			2281.172782	0.002097		
2281.293313	1.434072145		0.000741518			2281.293313	0.002096		
2281.413844	1.434078992		0.000739138			2281.413844	0.002095		
2281.534375	1.434079907		0.000735694			2281.534375	0.002093		
2281.654907	1.434074998		0.000728048			2281.654907	0.002088		
2281.775438	1.434066574		0.000714441			2281.775438	0.002079		
2281.895969	1.434058234		0.000693006			2281.895969	0.002065		
2282.0165	1.434052946		0.000666623			2282.0165	0.002048		
2282.137031	1.434051384		0.000635237			2282.137031	0.002028		
2282.257562	1.434056561		0.000601722			2282.257562	0.002007		
2282.378093	1.434067843		0.000569261			2282.378093	0.001987		
2282.498625	1.434083718		0.000541108			2282.498625	0.00197		
2282.619156	1.434100132		0.000517604			2282.619156	0.001956		
2282.739687	1.434115544		0.000497314			2282.739687	0.001944		
2282.860218	1.434128789		0.000478772			2282.860218	0.001933		
2282.980749	1.434140246		0.000460383			2282.980749	0.001922		
2283.10128	1.434150286		0.000442115			2283.10128	0.001911		
2283.221812	1.434157862		0.000422493			2283.221812	0.001899		
2283.342343	1.434166007		0.000399699			2283.342343	0.001885		
2283.462874	1.434175251		0.000376815			2283.462874	0.001871		
2283.583405	1.434184119		0.000352401			2283.583405	0.001856		
2283.703936	1.43419414		0.000326331			2283.703936	0.00184		
2283.824467	1.434205858		0.000298557			2283.824467	0.001823		
2283.944999	1.434220146		0.000270569			2283.944999	0.001806		
2284.06553	1.434235878		0.000242463			2284.06553	0.001789		
2284.186061	1.434254032		0.000214156			2284.186061	0.001772		
2284.306592	1.43427457		0.000187212			2284.306592	0.001756		
2284.427123	1.434295522		0.000161799			2284.427123	0.001741		
2284.547654	1.434317619		0.000136292			2284.547654	0.001726		
2284.668186	1.434340365		0.000112295			2284.668186	0.001712		
2284.788717	1.434363332		8.6719E-5			2284.788717	0.001697		
2284.909248	1.434389598		6.0868E-5			2284.909248	0.001682		
2285.029779	1.434419016		3.4752E-5			2285.029779	0.001667		
2285.15031	1.43445417		1.1279E-5			2285.15031	0.001654		
2285.270841	1.434492648		-7.789E-6			2285.270841	0.001644		
2285.391373	1.434535409		-1.941E-5			2285.391373	0.001639		
2285.511904	1.434575562		-2.1443E-5			2285.511904	0.00164		
2285.632435	1.434612082		-1.6925E-5			2285.632435	0.001645		
2285.752966	1.434640067		-5.443E-6			2285.752966	0.001654		
2285.873497	1.434658751		5.263E-6			2285.873497	0.001662		
2285.994028	1.434670975		1.4951E-5			2285.994028	0.001669		
2286.11456	1.434675966		2.0568E-5			2286.11456	0.001673		
2286.235091	1.434677196		2.0257E-5			2286.235091	0.001673		
2286.355622	1.43467642		1.3873E-5			2286.355622	0.001669		
2286.476153	1.434675987		1.217E-6			2286.476153	0.001661		
2286.596684	1.434678032		-1.6328E-5			2286.596684	0.00165		
2286.717215	1.43468266		-3.7212E-5			2286.717215	0.001637		
2286.837747	1.434690646		-6.1498E-5			2286.837747	0.001622		
2286.958278	1.434703171		-8.7725E-5			2286.958278	0.001606		
2287.078809	1.434720624		-0.000114367			2287.078809	0.00159		
2287.19934	1.434742582		-0.000139826			2287.19934	0.001575		
2287.319871	1.434769363		-0.000162571			2287.319871	0.001562		
2287.440402	1.434797987		-0.000179229			2287.440402	0.001553		
2287.560934	1.434824464		-0.000192585			2287.560934	0.001546		
2287.681465	1.434850086		-0.000204309			2287.681465	0.00154		
2287.801996	1.434873547		-0.000214289			2287.801996	0.001535		
2287.922527	1.434894811		-0.000225642			2287.922527	0.001529		
2288.043058	1.434917134		-0.000238644			2288.043058	0.001522		
2288.163589	1.434940625		-0.000251744			2288.163589	0.001515		
2288.284121	1.434966591		-0.000265052			2288.284121	0.001508		
2288.404652	1.43499546		-0.000275487			2288.404652	0.001503		
2288.525183	1.435025099		-0.00028131			2288.525183	0.001501		
2288.645714	1.435052042		-0.000282227			2288.645714	0.001502		
2288.766245	1.435074596		-0.000281214			2288.766245	0.001504		
2288.886776	1.435092272		-0.000279788			2288.886776	0.001506		
2289.007307	1.435105947		-0.000281142			2289.007307	0.001506		
2289.127839	1.435116891		-0.000285381			2289.127839	0.001504		
2289.24837	1.435127267		-0.000295807			2289.24837	0.001498		
2289.368901	1.435141613		-0.000308127			2289.368901	0.001491		
2289.489432	1.435155994		-0.000322007			2289.489432	0.001483		
2289.609963	1.435175073		-0.000337843			2289.609963	0.001474		
2289.730494	1.43519523		-0.000350653			2289.730494	0.001467		
2289.851026	1.435215653		-0.000365042			2289.851026	0.001459		
2289.971557	1.435238013		-0.000378036			2289.971557	0.001452		
2290.092088	1.435259375		-0.000392503			2290.092088	0.001444		
2290.212619	1.435285302		-0.000408914			2290.212619	0.001435		
2290.33315	1.435315012		-0.000422529			2290.33315	0.001428		
2290.453681	1.435346602		-0.000433188			2290.453681	0.001423		
2290.574213	1.435379466		-0.000440839			2290.574213	0.00142		
2290.694744	1.435413481		-0.000443916			2290.694744	0.00142		
2290.815275	1.435444545		-0.00044207			2290.815275	0.001423		
2290.935806	1.435472079		-0.000438368			2290.935806	0.001427		
2291.056337	1.435494991		-0.000434275			2291.056337	0.001431		
2291.176868	1.43551625		-0.000433157			2291.176868	0.001433		
2291.2974	1.435536813		-0.00043198			2291.2974	0.001435		
2291.417931	1.435555804		-0.000433784			2291.417931	0.001435		
2291.538462	1.43557766		-0.000437389			2291.538462	0.001434		
2291.658993	1.435600993		-0.000439563			2291.658993	0.001434		
2291.779524	1.435624132		-0.000441721			2291.779524	0.001434		
2291.900055	1.435649827		-0.000444096			2291.900055	0.001434		
2292.020587	1.435676821		-0.00044347			2292.020587	0.001436		
2292.141118	1.435704273		-0.000441326			2292.141118	0.001439		
2292.261649	1.435732352		-0.000436124			2292.261649	0.001444		
2292.38218	1.43576095		-0.000427855			2292.38218	0.001451		
2292.502711	1.435787903		-0.000413221			2292.502711	0.001462		
2292.623242	1.435809705		-0.000395039			2292.623242	0.001475		
2292.743774	1.435825479		-0.000373233			2292.743774	0.00149		
2292.864305	1.435832098		-0.000352205			2292.864305	0.001504		
2292.984836	1.43583154		-0.000335235			2292.984836	0.001515		
2293.105367	1.435825727		-0.0003256			2293.105367	0.001521		
2293.225898	1.435817622		-0.00032355			2293.225898	0.001522		
2293.346429	1.435810849		-0.000332505			2293.346429	0.001516		
2293.466961	1.435812574		-0.00034685			2293.466961	0.001507		
2293.587492	1.435820154		-0.000363249			2293.587492	0.001497		
2293.708023	1.435836429		-0.000378831			2293.708023	0.001488		
2293.828554	1.435857366		-0.000388588			2293.828554	0.001483		
2293.949085	1.435879408		-0.000392216			2293.949085	0.001482		
2294.069616	1.43589908		-0.000390976			2294.069616	0.001484		
2294.190148	1.435914599		-0.000386272			2294.190148	0.001488		
2294.310679	1.435924205		-0.00038262			2294.310679	0.001491		
2294.43121	1.435930765		-0.000381818			2294.43121	0.001492		
2294.551741	1.435935425		-0.000387076			2294.551741	0.001489		
2294.672272	1.435944581		-0.000395826			2294.672272	0.001484		
2294.792803	1.435955447		-0.000406276			2294.792803	0.001478		
2294.913335	1.435972873		-0.000417285			2294.913335	0.001472		
2295.033866	1.435992351		-0.000423804			2295.033866	0.001469		
2295.154397	1.436014134		-0.000427411			2295.154397	0.001468		
2295.274928	1.436034055		-0.00042464			2295.274928	0.001471		
2295.395459	1.43605007		-0.000419982			2295.395459	0.001475		
2295.51599	1.436061175		-0.000413351			2295.51599	0.00148		
2295.636522	1.436066578		-0.000409343			2295.636522	0.001483		
2295.757053	1.436068506		-0.000409702			2295.757053	0.001483		
2295.877584	1.436069699		-0.000416214			2295.877584	0.001479		
2295.998115	1.436072567		-0.000427532			2295.998115	0.001472		
2296.118646	1.436078471		-0.000443769			2296.118646	0.001462		
2296.239177	1.436090451		-0.000463632			2296.239177	0.00145		
2296.359708	1.436109943		-0.00048258			2296.359708	0.001439		
2296.48024	1.436133806		-0.000498793			2296.48024	0.00143		
2296.600771	1.436163956		-0.000510881			2296.600771	0.001424		
2296.721302	1.436194976		-0.000513721			2296.721302	0.001424		
2296.841833	1.436223072		-0.000511651			2296.841833	0.001427		
2296.962364	1.436247658		-0.000504622			2296.962364	0.001433		
2297.082895	1.436266173		-0.000495522			2297.082895	0.00144		
2297.203427	1.436278574		-0.000487454			2297.203427	0.001446		
2297.323958	1.436287258		-0.000483729			2297.323958	0.001449		
2297.444489	1.436294268		-0.00048452			2297.444489	0.001449		
2297.56502	1.436303713		-0.000491731			2297.56502	0.001445		
2297.685551	1.436319206		-0.00049946			2297.685551	0.001441		
2297.806082	1.436337587		-0.000505882			2297.806082	0.001438		
2297.926614	1.436360035		-0.000509546			2297.926614	0.001437		
2298.047145	1.436383244		-0.000507065			2298.047145	0.00144		
2298.167676	1.436403505		-0.000499675			2298.167676	0.001446		
2298.288207	1.436418538		-0.000488733			2298.288207	0.001454		
2298.408738	1.436426045		-0.0004787			2298.408738	0.001461		
2298.529269	1.436429741		-0.000473			2298.529269	0.001465		
2298.649801	1.436429934		-0.000471657			2298.649801	0.001466		
2298.770332	1.436430722		-0.000478126			2298.770332	0.001462		
2298.890863	1.436435481		-0.00048804			2298.890863	0.001456		
2299.011394	1.436443853		-0.000501366			2299.011394	0.001448		
2299.131925	1.436458153		-0.000515198			2299.131925	0.00144		
2299.252456	1.436477273		-0.000527891			2299.252456	0.001433		
2299.372988	1.436501579		-0.000536371			2299.372988	0.001429		
2299.493519	1.436527486		-0.000538781			2299.493519	0.001429		
2299.61405	1.436552661		-0.000534922			2299.61405	0.001433		
2299.734581	1.436574499		-0.000526123			2299.734581	0.00144		
2299.855112	1.436591874		-0.000512289			2299.855112	0.00145		
2299.975643	1.436600299		-0.000496137			2299.975643	0.001461		
2300.096175	1.43660061		-0.000482394			2300.096175	0.00147		
2300.216706	1.436592753		-0.000474156			2300.216706	0.001475		
2300.337237	1.43658108		-0.000476452			2300.337237	0.001473		
2300.457768	1.436570685		-0.000488164			2300.457768	0.001465		
2300.578299	1.436564266		-0.000509522			2300.578299	0.001451		
2300.69883	1.436568259		-0.000537975			2300.69883	0.001433		
2300.819362	1.436583581		-0.000565845			2300.819362	0.001416		
2300.939893	1.436608306		-0.000589865			2300.939893	0.001402		
2301.060424	1.436640362		-0.000603658			2301.060424	0.001395		
2301.180955	1.43667009		-0.000606396			2301.180955	0.001395		
2301.301486	1.436695202		-0.000602536			2301.301486	0.001399		
2301.422017	1.436711052		-0.000593231			2301.422017	0.001406		
2301.542549	1.436716175		-0.000587658			2301.542549	0.00141		
2301.66308	1.436715643		-0.000589351			2301.66308	0.001409		
2301.783611	1.436712842		-0.000601702			2301.783611	0.001401		
2301.904142	1.436715695		-0.000623837			2301.904142	0.001387		
2302.024673	1.436726289		-0.000651285			2302.024673	0.00137		
2302.145204	1.436747472		-0.000681189			2302.145204	0.001352		
2302.265736	1.436778467		-0.000707282			2302.265736	0.001337		
2302.386267	1.436816581		-0.000727785			2302.386267	0.001326		
2302.506798	1.436859919		-0.000739438			2302.506798	0.001321		
2302.627329	1.436903509		-0.000741816			2302.627329	0.001322		
2302.74786	1.436945156		-0.00073628			2302.74786	0.001328		
2302.868391	1.436982119		-0.000724146			2302.868391	0.001338		
2302.988922	1.43701391		-0.000708472			2302.988922	0.00135		
2303.109454	1.437040972		-0.000689294			2303.109454	0.001364		
2303.229985	1.437060858		-0.000667953			2303.229985	0.001379		
2303.350516	1.437074048		-0.000647587			2303.350516	0.001393		
2303.471047	1.437080628		-0.000629753			2303.471047	0.001405		
2303.591578	1.437083026		-0.000617756			2303.591578	0.001413		
2303.712109	1.43708378		-0.000610266			2303.712109	0.001418		
2303.832641	1.43708345		-0.000608879			2303.832641	0.001419		
2303.953172	1.437085871		-0.000612375			2303.953172	0.001417		
2304.073703	1.437091398		-0.000619236			2304.073703	0.001413		
2304.194234	1.437102295		-0.000626558			2304.194234	0.001409		
2304.314765	1.437114526		-0.000630898			2304.314765	0.001407		
2304.435296	1.43712614		-0.000635184			2304.435296	0.001405		
2304.555828	1.437138229		-0.000639511			2304.555828	0.001403		
2304.676359	1.437149357		-0.000643755			2304.676359	0.001401		
2304.79689	1.437159513		-0.000651011			2304.79689	0.001397		
2304.917421	1.437172375		-0.000661597			2304.917421	0.001391		
2305.037952	1.437189318		-0.000674081			2305.037952	0.001384		
2305.158483	1.437212594		-0.000685561			2305.158483	0.001378		
2305.279015	1.437239323		-0.000692695			2305.279015	0.001375		
2305.399546	1.437269173		-0.000695454			2305.399546	0.001375		
2305.520077	1.437298487		-0.000690429			2305.520077	0.00138		
2305.640608	1.437323616		-0.00068195			2305.640608	0.001387		
2305.761139	1.437346146		-0.000670152			2305.761139	0.001396		
2305.88167	1.4373624		-0.000656267			2305.88167	0.001406		
2306.002202	1.437373749		-0.000645056			2306.002202	0.001414		
2306.122733	1.437383425		-0.000636797			2306.122733	0.00142		
2306.243264	1.437392545		-0.000630038			2306.243264	0.001425		
2306.363795	1.437399935		-0.000624677			2306.363795	0.001429		
2306.484326	1.437407366		-0.000622415			2306.484326	0.001431		
2306.604857	1.437415827		-0.000620243			2306.604857	0.001433		
2306.725389	1.437422467		-0.00061946			2306.725389	0.001434		
2306.84592	1.43743006		-0.000621854			2306.84592	0.001433		
2306.966451	1.437439785		-0.000625979			2306.966451	0.001431		
2307.086982	1.437452754		-0.000630384			2307.086982	0.001429		
2307.207513	1.437467962		-0.000633435			2307.207513	0.001428		
2307.328044	1.437485714		-0.000633612			2307.328044	0.001429		
2307.448576	1.437501897		-0.000629014			2307.448576	0.001433		
2307.569107	1.437515168		-0.00062262			2307.569107	0.001438		
2307.689638	1.437523485		-0.000614252			2307.689638	0.001444		
2307.810169	1.437525658		-0.000609993			2307.810169	0.001447		
2307.9307	1.43752653		-0.000611807			2307.9307	0.001446		
2308.051231	1.437528599		-0.000619909			2308.051231	0.001441		
2308.171763	1.437535713		-0.000633085			2308.171763	0.001433		
2308.292294	1.437550058		-0.000648431			2308.292294	0.001424		
2308.412825	1.437572882		-0.000661415			2308.412825	0.001417		
2308.533356	1.437601555		-0.000667176			2308.533356	0.001415		
2308.653887	1.437631162		-0.000663742			2308.653887	0.001419		
2308.774418	1.437657536		-0.000652302			2308.774418	0.001428		
2308.89495	1.437677491		-0.000634125			2308.89495	0.001441		
2309.015481	1.437687052		-0.000613507			2309.015481	0.001455		
2309.136012	1.437688079		-0.000596788			2309.136012	0.001466		
2309.256543	1.437683772		-0.000584246			2309.256543	0.001474		
2309.377074	1.437673537		-0.000578919			2309.377074	0.001477		
2309.497605	1.437664186		-0.000582941			2309.497605	0.001474		
2309.618137	1.437656323		-0.000591727			2309.618137	0.001468		
2309.738668	1.437651091		-0.000608466			2309.738668	0.001457		
2309.859199	1.437653152		-0.000628923			2309.859199	0.001444		
2309.97973	1.437660388		-0.000651372			2309.97973	0.00143		
2310.100261	1.437675525		-0.000674501			2310.100261	0.001416		
2310.220792	1.437697023		-0.000693544			2310.220792	0.001405		
2310.341323	1.437721528		-0.000708211			2310.341323	0.001397		
2310.461855	1.437749192		-0.000718517			2310.461855	0.001392		
2310.582386	1.437776905		-0.000721104			2310.582386	0.001392		
2310.702917	1.437799395		-0.000720151			2310.702917	0.001394		
2310.823448	1.437819267		-0.000718972			2310.823448	0.001396		
2310.943979	1.437835999		-0.000717521			2310.943979	0.001398		
2311.06451	1.437850522		-0.000718968			2311.06451	0.001398		
2311.185042	1.437866657		-0.000723643			2311.185042	0.001396		
2311.305573	1.437886604		-0.000728649			2311.305573	0.001394		
2311.426104	1.43790973		-0.000730841			2311.426104	0.001394		
2311.546635	1.437933159		-0.000728429			2311.546635	0.001397		
2311.667166	1.437954748		-0.00072277			2311.667166	0.001402		
2311.787697	1.437973324		-0.000713764			2311.787697	0.001409		
2311.908229	1.437986288		-0.000704272			2311.908229	0.001416		
2312.02876	1.437995163		-0.000697515			2312.02876	0.001421		
2312.149291	1.438002372		-0.000695244			2312.149291	0.001423		
2312.269822	1.438010747		-0.000696161			2312.269822	0.001423		
2312.390353	1.438020784		-0.00070031			2312.390353	0.001421		
2312.510884	1.438035904		-0.000704899			2312.510884	0.001419		
2312.631416	1.438052992		-0.000706573			2312.631416	0.001419		
2312.751947	1.438071202		-0.000705257			2312.751947	0.001421		
2312.872478	1.438086828		-0.000700632			2312.872478	0.001425		
2312.993009	1.438100277		-0.000695819			2312.993009	0.001429		
2313.11354	1.438110087		-0.00069069			2313.11354	0.001433		
2313.234071	1.438118238		-0.000690047			2313.234071	0.001434		
2313.354603	1.43812825		-0.000691108			2313.354603	0.001434		
2313.475134	1.4381399		-0.000693855			2313.475134	0.001433		
2313.595665	1.438155015		-0.000695359			2313.595665	0.001433		
2313.716196	1.438170799		-0.000693837			2313.716196	0.001435		
2313.836727	1.438185538		-0.000689139			2313.836727	0.001439		
2313.957258	1.438197113		-0.000682625			2313.957258	0.001444		
2314.07779	1.438204796		-0.000675774			2314.07779	0.001449		
2314.198321	1.438208746		-0.000671683			2314.198321	0.001452		
2314.318852	1.438211268		-0.000670554			2314.318852	0.001453		
2314.439383	1.438212792		-0.000673964			2314.439383	0.001451		
2314.559914	1.438217215		-0.00068071			2314.559914	0.001447		
2314.680445	1.438223555		-0.000689164			2314.680445	0.001442		
2314.800977	1.438234108		-0.000697983			2314.800977	0.001437		
2314.921508	1.438245257		-0.00070377			2314.921508	0.001434		
2315.042039	1.438255022		-0.000709436			2315.042039	0.001431		
2315.16257	1.438263321		-0.000716516			2315.16257	0.001427		
2315.283101	1.43827257		-0.000726761			2315.283101	0.001421		
2315.403632	1.438283232		-0.000738669			2315.403632	0.001414		
2315.524164	1.438296968		-0.000753927			2315.524164	0.001405		
2315.644695	1.438316081		-0.00076965			2315.644695	0.001396		
2315.765226	1.438341035		-0.000784339			2315.765226	0.001388		
2315.885757	1.438371314		-0.000793326			2315.885757	0.001384		
2316.006288	1.438402607		-0.000796236			2316.006288	0.001384		
2316.126819	1.438433697		-0.000792966			2316.126819	0.001388		
2316.247351	1.438461902		-0.000784824			2316.247351	0.001395		
2316.367882	1.438487436		-0.000771828			2316.367882	0.001405		
2316.488413	1.438505915		-0.000755138			2316.488413	0.001417		
2316.608944	1.438519048		-0.000739526			2316.608944	0.001428		
2316.729475	1.438527346		-0.000723494			2316.729475	0.001439		
2316.850006	1.438529798		-0.000710035			2316.850006	0.001448		
2316.970537	1.438527351		-0.000699232			2316.970537	0.001455		
