Reference:	"Yarnall and Hudson (2022)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2022.121738"
Sample Type:	"Ice"
Composition:	"C3H6O2 (1)"
Temperature:	"115K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/295"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
572.0354	1.5352			572.0354	-0.00494		
572.1559	1.5346			572.1559	-0.00767		
572.2764	1.5348			572.2764	-0.0112		
572.3969	1.5364			572.3969	-0.0149		
572.5174	1.5396			572.5174	-0.0183		
572.6379	1.5439			572.6379	-0.0205		
572.7584	1.5488			572.7584	-0.021		
572.8789	1.5534			572.8789	-0.0198		
572.9994	1.5571			572.9994	-0.0172		
573.1199	1.5594			573.1199	-0.0139		
573.2404	1.5603			573.2404	-0.0105		
573.3609	1.5601			573.3609	-0.00766		
573.4814	1.5593			573.4814	-0.00556		
573.6019	1.5582			573.6019	-0.00424		
573.7224	1.5573			573.7224	-0.00349		
573.8429	1.5566			573.8429	-0.00305		
573.9634	1.5562			573.9634	-0.00269		
574.0839	1.5558			574.0839	-0.00233		
574.2044	1.5554			574.2044	-0.00197		
574.3249	1.555			574.3249	-0.00167		
574.4454	1.5546			574.4454	-0.00145		
574.5659	1.5541			574.5659	-0.00133		
574.6864	1.5537			574.6864	-0.00126		
574.8069	1.5532			574.8069	-0.00125		
574.9274	1.5527			574.9274	-0.00133		
575.0479	1.5522			575.0479	-0.00156		
575.1684	1.5517			575.1684	-0.00198		
575.2889	1.5513			575.2889	-0.00257		
575.4094	1.5512			575.4094	-0.00324		
575.5299	1.5513			575.5299	-0.00386		
575.6504	1.5515			575.6504	-0.00434		
575.7709	1.5515			575.7709	-0.0047		
575.8914	1.5515			575.8914	-0.00509		
576.0119	1.5513			576.0119	-0.00573		
576.1324	1.5511			576.1324	-0.00678		
576.2529	1.5513			576.2529	-0.00824		
576.3734	1.5521			576.3734	-0.00992		
576.4939	1.5537			576.4939	-0.0114		
576.6144	1.556			576.6144	-0.0124		
576.7349	1.5586			576.7349	-0.0125		
576.8554	1.5611			576.8554	-0.0118		
576.9759	1.5631			576.9759	-0.0104		
577.0964	1.5644			577.0964	-0.00865		
577.217	1.5652			577.217	-0.00693		
577.3375	1.5655			577.3375	-0.00541		
577.458	1.5657			577.458	-0.00413		
577.5785	1.5659			577.5785	-0.00292		
577.699	1.5661			577.699	-0.00164		
577.8195	1.5661			577.8195	-0.00021		
577.94	1.5658			577.94	0.00129		
578.0605	1.565			578.0605	0.00267		
578.181	1.5638			578.181	0.00368		
578.3015	1.5625			578.3015	0.00418		
578.422	1.5614			578.422	0.00419		
578.5425	1.5605			578.5425	0.00387		
578.663	1.56			578.663	0.00344		
578.7835	1.5599			578.7835	0.0031		
578.904	1.5598			578.904	0.00293		
579.0245	1.5598			579.0245	0.00286		
579.145	1.5597			579.145	0.00281		
579.2655	1.5597			579.2655	0.0027		
579.386	1.5598			579.386	0.00256		
579.5065	1.5601			579.5065	0.00249		
579.627	1.5606			579.627	0.00266		
579.7475	1.561			579.7475	0.00314		
579.868	1.5613			579.868	0.00391		
579.9885	1.5612			579.9885	0.00483		
580.109	1.5607			580.109	0.00568		
580.2295	1.5599			580.2295	0.00631		
580.35	1.5591			580.35	0.00665		
580.4705	1.5582			580.4705	0.00673		
580.591	1.5575			580.591	0.00667		
580.7115	1.5567			580.7115	0.00652		
580.832	1.556			580.832	0.0063		
580.9525	1.5551			580.9525	0.00588		
581.073	1.5543			581.073	0.00515		
581.1935	1.5537			581.1935	0.00404		
581.314	1.5534			581.314	0.00263		
581.4345	1.5538			581.4345	0.00115		
581.555	1.5547			581.555	-0.0001		
581.6755	1.5561			581.6755	-0.00086		
581.796	1.5575			581.796	-0.00101		
581.9165	1.5588			581.9165	-0.0006		
582.037	1.5596			582.037	0.00012		
582.1575	1.56			582.1575	0.00089		
582.278	1.5601			582.278	0.00148		
582.3985	1.5601			582.3985	0.00179		
582.519	1.5602			582.519	0.00189		
582.6395	1.5605			582.6395	0.00194		
582.76	1.5611			582.76	0.00214		
582.8805	1.5617			582.8805	0.00263		
583.001	1.5623			583.001	0.00346		
583.1215	1.5626			583.1215	0.00459		
583.242	1.5625			583.242	0.00589		
583.3625	1.5619			583.3625	0.0072		
583.483	1.5608			583.483	0.00833		
583.6035	1.5593			583.6035	0.00906		
583.724	1.5576			583.724	0.0092		
583.8445	1.5558			583.8445	0.00862		
583.965	1.5543			583.965	0.00731		
584.0855	1.5535			584.0855	0.00544		
584.206	1.5535			584.206	0.00334		
584.3265	1.5545			584.3265	0.00147		
584.447	1.5563			584.447	0.00023		
584.5675	1.5584			584.5675	-9.0E-5		
584.688	1.5603			584.688	0.00053		
584.8085	1.5617			584.8085	0.00189		
584.929	1.5624			584.929	0.00364		
585.0495	1.5623			585.0495	0.00537		
585.17	1.5615			585.17	0.00677		
585.2905	1.5605			585.2905	0.00768		
585.411	1.5593			585.411	0.00812		
585.5315	1.5582			585.5315	0.00818		
585.652	1.5573			585.652	0.008		
585.7725	1.5565			585.7725	0.00766		
585.893	1.5557			585.893	0.00717		
586.0135	1.5551			586.0135	0.0065		
586.134	1.5547			586.134	0.00565		
586.2545	1.5546			586.2545	0.00467		
586.375	1.5547			586.375	0.00368		
586.4955	1.5553			586.4955	0.00282		
586.616	1.556			586.616	0.00221		
586.7365	1.5569			586.7365	0.00191		
586.857	1.5578			586.857	0.0019		
586.9775	1.5586			586.9775	0.00216		
587.098	1.5593			587.098	0.00266		
587.2185	1.5599			587.2185	0.0034		
587.339	1.5602			587.339	0.00438		
587.4595	1.5602			587.4595	0.00555		
587.58	1.5596			587.58	0.00676		
587.7005	1.5584			587.7005	0.00776		
587.821	1.5567			587.821	0.00822		
587.9415	1.5548			587.9415	0.00787		
588.0621	1.553			588.0621	0.0066		
588.1826	1.5519			588.1826	0.00456		
588.3031	1.5517			588.3031	0.00215		
588.4236	1.5527			588.4236	-0.00011		
588.5441	1.5544			588.5441	-0.00174		
588.6646	1.5566			588.6646	-0.00246		
588.7851	1.5586			588.7851	-0.00225		
588.9056	1.5602			588.9056	-0.00133		
589.0261	1.5612			589.0261	-5.0E-5		
589.1466	1.5615			589.1466	0.00125		
589.2671	1.5613			589.2671	0.00231		
589.3876	1.5608			589.3876	0.00299		
589.5081	1.5602			589.5081	0.00333		
589.6286	1.5597			589.6286	0.00338		
589.7491	1.5593			589.7491	0.00323		
589.8696	1.5589			589.8696	0.00292		
589.9901	1.5588			589.9901	0.00247		
590.1106	1.5588			590.1106	0.00193		
590.2311	1.5591			590.2311	0.00135		
590.3516	1.5596			590.3516	0.00086		
590.4721	1.5603			590.4721	0.00059		
590.5926	1.5612			590.5926	0.00062		
590.7131	1.5619			590.7131	0.00096		
590.8336	1.5625			590.8336	0.00154		
590.9541	1.5628			590.9541	0.0022		
591.0746	1.5628			591.0746	0.00282		
591.1951	1.5627			591.1951	0.00328		
591.3156	1.5626			591.3156	0.00359		
591.4361	1.5625			591.4361	0.00382		
591.5566	1.5625			591.5566	0.00408		
591.6771	1.5625			591.6771	0.00441		
591.7976	1.5623			591.7976	0.00483		
591.9181	1.5619			591.9181	0.00522		
592.0386	1.5614			592.0386	0.00545		
592.1591	1.5607			592.1591	0.0054		
592.2796	1.5602			592.2796	0.00505		
592.4001	1.5598			592.4001	0.00446		
592.5206	1.5598			592.5206	0.0038		
592.6411	1.5602			592.6411	0.00327		
592.7616	1.5607			592.7616	0.00301		
592.8821	1.5612			592.8821	0.00308		
593.0026	1.5615			593.0026	0.00341		
593.1231	1.5616			593.1231	0.00385		
