Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/257"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
11.752939	1.311463			11.752939	0.464562		
11.739625	1.3082058			11.739625	0.46135		
11.72634	1.3047258			11.72634	0.461162		
11.713086	1.3010948			11.713086	0.45799		
11.699861	1.2974765			11.699861	0.457469		
11.686667	1.2935453			11.686667	0.454533		
11.673502	1.2904006			11.673502	0.451992		
11.660366	1.2870356			11.660366	0.450667		
11.647261	1.2839948			11.647261	0.447461		
11.634184	1.280539			11.634184	0.447438		
11.621137	1.2769265			11.621137	0.443658		
11.608119	1.2737577			11.608119	0.44234		
11.595131	1.2705524			11.595131	0.439129		
11.582171	1.2681766			11.582171	0.436597		
11.56924	1.265129			11.56924	0.436199		
11.556338	1.2620161			11.556338	0.432913		
11.543465	1.2585405			11.543465	0.432738		
11.530621	1.2552297			11.530621	0.428102		
11.517805	1.2528217			11.517805	0.426482		
11.505017	1.2501805			11.505017	0.423908		
11.492258	1.2478773			11.492258	0.421862		
11.479528	1.2446252			11.479528	0.421579		
11.466825	1.2414858			11.466825	0.417575		
11.45415	1.2385681			11.45415	0.416615		
11.441504	1.2360902			11.441504	0.412068		
11.428885	1.2341689			11.428885	0.411268		
11.416294	1.2314187			11.416294	0.409494		
11.403731	1.2285767			11.403731	0.407686		
11.391195	1.2251256			11.391195	0.406308		
11.378687	1.2224114			11.378687	0.401734		
11.366207	1.2201892			11.366207	0.400532		
11.353754	1.2181244			11.353754	0.396898		
11.341328	1.2158527			11.341328	0.396863		
11.328929	1.2126222			11.328929	0.394569		
11.316557	1.2097061			11.316557	0.392028		
11.304212	1.2068612			11.304212	0.389514		
11.291894	1.2049514			11.291894	0.385466		
11.279603	1.2029809			11.279603	0.385016		
11.267339	1.2004674			11.267339	0.382313		
11.255102	1.1974993			11.255102	0.381738		
11.24289	1.1942498			11.24289	0.378171		
11.230706	1.191932			11.230706	0.375055		
11.218548	1.1897624			11.218548	0.372689		
11.206416	1.1879007			11.206416	0.369798		
11.19431	1.1852979			11.19431	0.369557		
11.18223	1.1822146			11.18223	0.366136		
11.170177	1.1793971			11.170177	0.364082		
11.158149	1.1768547			11.158149	0.360104		
11.146147	1.1752141			11.146147	0.357086		
11.134171	1.1730921			11.134171	0.355857		
11.122221	1.1705897			11.122221	0.353074		
11.110297	1.1675513			11.110297	0.351848		
11.098397	1.164665			11.098397	0.347266		
11.086524	1.1626538			11.086524	0.344378		
11.074676	1.1607638			11.074676	0.341143		
11.062853	1.1589863			11.062853	0.338823		
11.051055	1.1562018			11.051055	0.337645		
11.039282	1.1533715			11.039282	0.333373		
11.027535	1.1508987			11.027535	0.330824		
11.015812	1.1489893			11.015812	0.325883		
11.004115	1.1475888			11.004115	0.323713		
10.992442	1.1455303			10.992442	0.321181		
10.980794	1.1431894			10.980794	0.318563		
10.96917	1.1403473			10.96917	0.315871		
10.957571	1.1382902			10.957571	0.31049		
10.945997	1.1367539			10.945997	0.307981		
10.934447	1.1353765			10.934447	0.303567		
10.922921	1.1337096			10.922921	0.302288		
10.91142	1.1311776			10.91142	0.298798		
10.899943	1.1290241			10.899943	0.294928		
10.88849	1.127118			10.88849	0.29099		
10.877061	1.1261706			10.877061	0.285899		
10.865656	1.1251055			10.865656	0.284193		
10.854275	1.1235355			10.854275	0.280255		
10.842918	1.1215021			10.842918	0.278398		
10.831584	1.1193914			10.831584	0.273167		
10.820274	1.1183269			10.820274	0.26893		
10.808988	1.1174178			10.808988	0.265181		
10.797725	1.1167593			10.797725	0.261341		
10.786486	1.1153106			10.786486	0.259651		
10.77527	1.1135375			10.77527	0.25483		
10.764077	1.1121787			10.764077	0.251274		
10.752908	1.111357			10.752908	0.245837		
10.741762	1.1112052			10.741762	0.242298		
10.730639	1.1105887			10.730639	0.239276		
10.719538	1.1096146			10.719538	0.235888		
10.708461	1.1082053			10.708461	0.232654		
10.697407	1.1073245			10.697407	0.227075		
10.686375	1.107193			10.686375	0.223213		
10.675367	1.1071731			10.675367	0.219019		
10.66438	1.1070019			10.66438	0.216133		
10.653417	1.1061048			10.653417	0.212985		
10.642476	1.1053723			10.642476	0.208226		
10.631557	1.1050964			10.631557	0.204071		
10.620661	1.1054498			10.620661	0.198987		
10.609787	1.1059508			10.609787	0.196081		
10.598935	1.1058941			10.598935	0.19262		
10.588106	1.105659			10.588106	0.189125		
10.577299	1.1052357			10.577299	0.185204		
10.566513	1.1057025			10.566513	0.179542		
10.55575	1.106504			10.55575	0.1766		
10.545008	1.1073071			10.545008	0.171999		
10.534289	1.1077799			10.534289	0.169998		
10.523591	1.1077544			10.523591	0.16556		
10.512915	1.1083391			10.512915	0.161341		
10.50226	1.1091941			10.50226	0.157208		
10.491627	1.1107241			10.491627	0.152648		
