Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"N2O (1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/58"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
456.6021623	1.573249595			456.6021623	-0.064523227			456.6021623	-0.004614285		
456.6322951	1.555031893			456.6322951	-0.055542564			456.6322951	-0.003927914		
456.6624279	1.54158901			456.6624279	-0.057169964			456.6624279	-0.004033369		
456.6925607	1.537669934			456.6925607	-0.063915235			456.6925607	-0.004521141		
456.7226935	1.543019766			456.7226935	-0.069162013			456.7226935	-0.004913657		
456.7528262	1.554756633			456.7528262	-0.067677189			456.7528262	-0.004823858		
456.782959	1.566995313			456.782959	-0.057214607			456.782959	-0.004064507		
456.8130918	1.574826601			456.8130918	-0.038663822			456.8130918	-0.002687612		
456.8432246	1.573590732			456.8432246	-0.015403078			456.8432246	-0.000956653		
456.8733574	1.561700811			456.8733574	0.007554073			456.8733574	0.000723269		
456.9034902	1.539135014			456.9034902	0.02447423			456.9034902	0.001906253		
456.933623	1.509837413			456.933623	0.030042264			456.933623	0.002227349		
456.9637558	1.479573043			456.9637558	0.021042255			456.9637558	0.00152115		
456.9938885	1.456623991			456.9938885	-0.001934349			456.9938885	-0.000104412		
457.0240213	1.447103865			457.0240213	-0.033590045			457.0240213	-0.002279446		
457.0541541	1.453728953			457.0541541	-0.065603692			457.0541541	-0.004491542		
457.0842869	1.472971055			457.0842869	-0.090314954			457.0842869	-0.006262952		
457.1144197	1.498984667			457.1144197	-0.10387508			457.1144197	-0.007312725		
457.1445525	1.525091531			457.1445525	-0.106846306			457.1445525	-0.007622738		
457.1746853	1.54800585			457.1746853	-0.102545047			457.1746853	-0.007386929		
457.2048181	1.566581826			457.2048181	-0.094815111			457.2048181	-0.00686935		
457.2349508	1.582954944			457.2349508	-0.086067135			457.2349508	-0.006254152		
457.2650836	1.59895654			457.2650836	-0.076340411			457.2650836	-0.005548694		
457.2952164	1.616167131			457.2952164	-0.063649482			457.2952164	-0.004600718		
457.3253492	1.632921654			457.3253492	-0.04549765			457.3253492	-0.003207887		
457.355482	1.646398414			457.355482	-0.020706579			457.355482	-0.001273187		
457.3856148	1.652127577			457.3856148	0.009271663			457.3856148	0.001073093		
457.4157476	1.647891518			457.4157476	0.040320915			457.4157476	0.003469281		
457.4458804	1.633451766			457.4458804	0.066899636			457.4458804	0.005447006		
457.4760132	1.613162556			457.4760132	0.084238407			457.4760132	0.006651342		
457.5061459	1.592960986			457.5061459	0.090898722			457.5061459	0.007029773		
457.5362787	1.579481139			457.5362787	0.089965468			457.5362787	0.006879707		
457.5664115	1.574870513			457.5664115	0.088035619			457.5664115	0.006710465		
457.5965443	1.577069329			457.5965443	0.091687125			457.5965443	0.006993342		
457.6266771	1.57932846			457.6266771	0.104056147			457.6266771	0.007921253		
457.6568099	1.575394629			457.6568099	0.123197484			457.6568099	0.009304565		
457.6869427	1.560900712			457.6869427	0.143194282			457.6869427	0.010654032		
457.7170755	1.537217481			457.7170755	0.156519018			457.7170755	0.011416062		
457.7472082	1.509868806			457.7472082	0.157675688			457.7472082	0.011263381		
457.777341	1.488237296			457.777341	0.146163662			457.777341	0.010281434		
457.8074738	1.479674671			457.8074738	0.128081221			457.8074738	0.008964684		
457.8376066	1.486656228			457.8376066	0.113721067			457.8376066	0.008015726		
457.8677394	1.503572144			457.8677394	0.112667407			457.8677394	0.008051521		
457.8978722	1.520982758			457.8978722	0.129260694			457.8978722	0.009345777		
457.928005	1.528147647			457.928005	0.161665358			457.928005	0.011709031		
457.9581378	1.51790294			457.9581378	0.203093225			457.9581378	0.014543824		
457.9882705	1.486501109			457.9882705	0.24435722			457.9882705	0.017058652		
458.0184033	1.435476445			458.0184033	0.275838972			458.0184033	0.018533747		
458.0485361	1.369374698			458.0485361	0.289621315			458.0485361	0.018535508		
458.0786689	1.296041532			458.0786689	0.280262009			458.0786689	0.01698168		
458.1088017	1.224013243			458.1088017	0.245383837			458.1088017	0.014068014		
458.1389345	1.163342824			458.1389345	0.185520474			458.1389345	0.01013667		
458.1690673	1.123717493			458.1690673	0.105161259			458.1690673	0.005564016		
458.1992001	1.113811422			458.1992001	0.013882071			458.1992001	0.000715192		
458.2293328	1.135805569			458.2293328	-0.07435986			458.2293328	-0.004040634		
458.2594656	1.184420347			458.2594656	-0.146644206			458.2594656	-0.008317331		
458.2895984	1.249053781			458.2895984	-0.195808733			458.2895984	-0.011728695		
458.3197312	1.319602173			458.3197312	-0.22048247			458.3197312	-0.013955764		
458.349864	1.387417882			458.349864	-0.223125314			458.349864	-0.014827129		
458.3799968	1.447077001			458.3799968	-0.208006615			458.3799968	-0.014368836		
458.4101296	1.49480624			458.4101296	-0.180244704			458.4101296	-0.012794802		
458.4402624	1.52963622			458.4402624	-0.144807001			458.4402624	-0.010442316		
458.4703951	1.551452133			458.4703951	-0.106076021			458.4703951	-0.007679886		
458.5005279	1.561935574			458.5005279	-0.067293147			458.5005279	-0.004823432		
458.5306607	1.562250859			458.5306607	-0.030612174			458.5306607	-0.002098333		
458.5607935	1.553996442			458.5607935	0.002546779			458.5607935	0.000342526		
458.5909263	1.537514667			458.5909263	0.030674481			458.5909263	0.002359158		
458.6210591	1.514043667			458.6210591	0.051565881			458.6210591	0.003784441		
458.6511919	1.485191548			458.6511919	0.062335094			458.6511919	0.004433011		
458.6813247	1.455460383			458.6813247	0.060398136			458.6813247	0.004182411		
458.7114575	1.430672083			458.7114575	0.045400159			458.7114575	0.003078115		
458.7415902	1.417775654			458.7415902	0.020866014			458.7415902	0.00139641		
458.771723	1.420328609			458.771723	-0.005631776			458.771723	-0.000382163		
458.8018558	1.437321415			458.8018558	-0.025094995			458.8018558	-0.0017008		
458.8319886	1.461949543			458.8319886	-0.031008779			458.8319886	-0.002117721		
458.8621214	1.485861576			458.8621214	-0.021760646			458.8621214	-0.001473807		
458.8922542	1.500924521			458.8922542	-0.000639906			458.8922542	3.3028E-5		
458.922387	1.502937991			458.922387	0.025764704			458.922387	0.001914246		
458.9525198	1.491119787			458.9525198	0.049763055			458.9525198	0.003575918		
458.9826525	1.469509265			458.9826525	0.064780947			458.9826525	0.004542562		
459.0127853	1.444251519			459.0127853	0.067496735			459.0127853	0.004626682		
459.0429181	1.422670394			459.0429181	0.058839625			459.0429181	0.003959751		
459.0730509	1.409134681			459.0730509	0.043458426			459.0730509	0.002888888		
459.1031837	1.404736876			459.1031837	0.027258361			459.1031837	0.001800547		
459.1333165	1.406371396			459.1333165	0.014602209			459.1333165	0.000960801		
459.1634493	1.410307376			459.1634493	0.006691911			459.1634493	0.000437435		
459.1935821	1.413154377			459.1935821	0.002067482			459.1935821	0.000130415		
459.2237148	1.41436511			459.2237148	-0.001835433			459.2237148	-0.000130531		
459.2538476	1.414726358			459.2538476	-0.006915298			459.2538476	-0.000471493		
459.2839804	1.41648819			459.2839804	-0.013446997			459.2839804	-0.000910278		
459.3141132	1.420710982			459.3141132	-0.020151718			459.3141132	-0.00136256		
459.344246	1.427696635			459.344246	-0.025100695			459.344246	-0.001699776		
459.3743788	1.435750989			459.3743788	-0.02694153			459.3743788	-0.001828432		
459.4045116	1.443341787			459.4045116	-0.02551214			459.4045116	-0.001733361		
459.4346444	1.448633313			459.4346444	-0.02179448			459.4346444	-0.001478809		
459.4647771	1.45138683			459.4647771	-0.017338913			459.4647771	-0.001171636		
459.4949099	1.451642136			459.4949099	-0.013591857			459.4949099	-0.00091311		
459.5250427	1.450723991			459.5250427	-0.011457821			459.5250427	-0.000766314		
459.5551755	1.449520884			459.5551755	-0.011180066			459.5551755	-0.000747715		
459.5853083	1.449530015			459.5853083	-0.012350364			459.5853083	-0.000828385		
459.6154411	1.451274337			459.6154411	-0.013971371			459.6154411	-0.000939634		
459.6455739	1.45537182			459.6455739	-0.014535716			459.6455739	-0.000977485		
459.6757067	1.460817176			459.6757067	-0.012240495			459.6757067	-0.000816456		
459.7058394	1.46597798			459.7058394	-0.005591818			459.7058394	-0.000350964		
459.7359722	1.467357367			459.7359722	0.005709296			459.7359722	0.000437594		
459.766105	1.461599346			459.766105	0.019848415			459.766105	0.001410499		
459.7962378	1.44552114			459.7962378	0.032373255			459.7962378	0.002238122		
459.8263706	1.419278146			459.8263706	0.036441414			459.8263706	0.002449915		
459.8565034	1.387053689			459.8565034	0.024450224			459.8565034	0.001584812		
459.8866362	1.359429699			459.8866362	-0.008530519			459.8866362	-0.000590834		
459.916769	1.350137006			459.916769	-0.059781627			459.916769	-0.003889393		
459.9469017	1.370260372			459.9469017	-0.116337262			459.9469017	-0.007648264		
459.9770345	1.419336606			459.9770345	-0.160126636			459.9770345	-0.010880213		
460.0071673	1.486638343			460.0071673	-0.177481148			460.0071673	-0.012578076		
460.0373001	1.556707964			460.0373001	-0.163793542			460.0373001	-0.012047206		
460.0674329	1.616119993			460.0674329	-0.12183304			460.0674329	-0.009133158		
460.0975657	1.654150317			460.0975657	-0.059164062			460.0975657	-0.004299358		
460.1276985	1.664730662			460.1276985	0.013747777			460.1276985	0.001470427		
460.1578313	1.645576615			460.1578313	0.084697807			460.1578313	0.006923186		
460.1879641	1.600370567			460.1879641	0.141326624			460.1879641	0.010902261		
460.2180968	1.537522203			460.2180968	0.173618696			460.2180968	0.012707802		
460.2482296	1.470217807			460.2482296	0.176624991			460.2482296	0.012290868		
460.2783624	1.411849863			460.2783624	0.152542566			460.2783624	0.010168564		
460.3084952	1.372955672			460.3084952	0.110104312			460.3084952	0.007126935		
460.338628	1.356729535			460.338628	0.061120192			460.338628	0.00389543		
460.3687608	1.360603708			460.3687608	0.015472088			460.3687608	0.000962112		
460.3988936	1.378644082			460.3988936	-0.021394943			460.3988936	-0.001434742		
460.4290264	1.406077928			460.4290264	-0.047562563			460.4290264	-0.003201381		
