Reference:	"Hudson et al. (2020)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2020.118217"
Sample Type:	"Ice"
Composition:	"C2H6O (1)"
Temperature:	"75K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/159"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
526.9622	1.4757			526.9622	-0.005914		
527.0828	1.4757			527.0828	-0.005404		
527.2033	1.4755			527.2033	-0.00502		
527.3238	1.4752			527.3238	-0.004886		
527.4443	1.4749			527.4443	-0.004999		
527.5649	1.4748			527.5649	-0.005241		
527.6854	1.475			527.6854	-0.005436		
527.8059	1.4753			527.8059	-0.005428		
527.9265	1.4756			527.9265	-0.005152		
528.047	1.4757			528.047	-0.004658		
528.1675	1.4754			528.1675	-0.004088		
528.2881	1.4749			528.2881	-0.00362		
528.4086	1.4741			528.4086	-0.003406		
528.5291	1.4733			528.5291	-0.00353		
528.6497	1.4724			528.6497	-0.004002		
528.7702	1.4718			528.7702	-0.004772		
528.8907	1.4715			528.8907	-0.005752		
529.0113	1.4715			529.0113	-0.006835		
529.1318	1.4719			529.1318	-0.007898		
529.2523	1.4727			529.2523	-0.0088		
529.3728	1.4737			529.3728	-0.009391		
529.4934	1.475			529.4934	-0.009545		
529.6139	1.4762			529.6139	-0.009193		
529.7344	1.4773			529.7344	-0.008365		
529.855	1.4778			529.855	-0.007201		
529.9755	1.4779			529.9755	-0.00593		
530.096	1.4774			530.096	-0.004805		
530.2166	1.4765			530.2166	-0.004031		
530.3371	1.4754			530.3371	-0.00371		
530.4576	1.4744			530.4576	-0.003826		
530.5782	1.4735			530.5782	-0.004283		
530.6987	1.4729			530.6987	-0.004956		
530.8192	1.4725			530.8192	-0.005748		
530.9398	1.4723			530.9398	-0.006605		
531.0603	1.4723			531.0603	-0.007502		
531.1808	1.4726			531.1808	-0.008405		
531.3013	1.4732			531.3013	-0.009236		
531.4219	1.474			531.4219	-0.009874		
531.5424	1.4751			531.5424	-0.0102		
531.6629	1.4761			531.6629	-0.0101		
531.7835	1.4771			531.7835	-0.009719		
531.904	1.4777			531.904	-0.00905		
532.0245	1.478			532.0245	-0.008305		
532.1451	1.478			532.1451	-0.007659		
532.2656	1.4777			532.2656	-0.007232		
532.3861	1.4775			532.3861	-0.007063		
532.5067	1.4773			532.5067	-0.007109		
532.6272	1.4772			532.6272	-0.007281		
532.7477	1.4774			532.7477	-0.007485		
532.8683	1.4777			532.8683	-0.00764		
532.9888	1.4781			532.9888	-0.007688		
533.1093	1.4786			533.1093	-0.007582		
533.2298	1.4791			533.2298	-0.007279		
533.3504	1.4796			533.3504	-0.006751		
533.4709	1.4799			533.4709	-0.006011		
533.5914	1.4799			533.5914	-0.005142		
533.712	1.4795			533.712	-0.004304		
533.8325	1.4788			533.8325	-0.003705		
533.953	1.4779			533.953	-0.003532		
534.0736	1.477			534.0736	-0.003862		
534.1941	1.4765			534.1941	-0.004601		
534.3146	1.4766			534.3146	-0.005493		
534.4352	1.4772			534.4352	-0.006191		
534.5557	1.4782			534.5557	-0.006403		
534.6762	1.4791			534.6762	-0.006004		
534.7967	1.4797			534.7967	-0.005101		
534.9173	1.4797			534.9173	-0.003996		
535.0378	1.4792			535.0378	-0.003075		
535.1583	1.4782			535.1583	-0.002659		
535.2789	1.4773			535.2789	-0.002874		
535.3994	1.4767			535.3994	-0.003609		
535.5199	1.4767			535.5199	-0.004558		
535.6405	1.4774			535.6405	-0.005341		
535.761	1.4785			535.761	-0.005636		
535.8815	1.4797			535.8815	-0.005281		
536.0021	1.4807			536.0021	-0.004304		
536.1226	1.4812			536.1226	-0.002892		
536.2431	1.4811			536.2431	-0.001319		
536.3637	1.4804			536.3637	0.00014		
536.4842	1.4792			536.4842	0.00126		
536.6047	1.4777			536.6047	0.001893		
536.7252	1.4762			536.7252	0.001974		
536.8458	1.4747			536.8458	0.00152		
536.9663	1.4736			536.9663	0.00063		
537.0868	1.473			537.0868	-0.000513		
537.2074	1.4729			537.2074	-0.001663		
537.3279	1.4733			537.3279	-0.002565		
537.4484	1.4739			537.4484	-0.003025		
537.569	1.4746			537.569	-0.00298		
537.6895	1.4749			537.6895	-0.002527		
537.81	1.4748			537.81	-0.001907		
537.9306	1.4742			537.9306	-0.00143		
538.0511	1.4732			538.0511	-0.001375		
538.1716	1.4723			538.1716	-0.001883		
538.2922	1.4716			538.2922	-0.002902		
538.4127	1.4714			538.4127	-0.004198		
538.5332	1.4719			538.5332	-0.005441		
538.6537	1.4729			538.6537	-0.006312		
538.7743	1.4742			538.7743	-0.006613		
538.8948	1.4754			538.8948	-0.006318		
539.0153	1.4762			539.0153	-0.005563		
539.1359	1.4765			539.1359	-0.004598		
539.2564	1.4764			539.2564	-0.00369		
539.3769	1.4759			539.3769	-0.003053		
539.4975	1.4752			539.4975	-0.002796		
539.618	1.4745			539.618	-0.002919		
539.7385	1.4741			539.7385	-0.003326		
539.8591	1.474			539.8591	-0.003865		
539.9796	1.4742			539.9796	-0.004367		
540.1001	1.4746			540.1001	-0.004686		
540.2207	1.4752			540.2207	-0.004725		
540.3412	1.4758			540.3412	-0.004458		
540.4617	1.4762			540.4617	-0.003935		
540.5822	1.4763			540.5822	-0.003259		
540.7028	1.4762			540.7028	-0.002561		
540.8233	1.4759			540.8233	-0.001954		
540.9438	1.4755			540.9438	-0.001495		
541.0644	1.475			541.0644	-0.001174		
541.1849	1.4746			541.1849	-0.000917		
541.3054	1.4742			541.3054	-0.00063		
541.426	1.4738			541.426	-0.000246		
541.5465	1.4732			541.5465	0.000238		
541.667	1.4723			541.667	0.000744		
541.7876	1.4711			541.7876	0.001124		
541.9081	1.4696			541.9081	0.001202		
542.0286	1.4679			542.0286	0.000819		
542.1491	1.4662			542.1491	-0.000123		
542.2697	1.4647			542.2697	-0.001626		
542.3902	1.4636			542.3902	-0.0036		
542.5107	1.4631			542.5107	-0.005871		
542.6313	1.4633			542.6313	-0.008213		
542.7518	1.464			542.7518	-0.0104		
542.8723	1.4653			542.8723	-0.0122		
542.9929	1.467			542.9929	-0.0135		
543.1134	1.4687			543.1134	-0.0142		
543.2339	1.4703			543.2339	-0.0145		
543.3545	1.4717			543.3545	-0.0145		
543.475	1.4728			543.475	-0.0144		
543.5955	1.4738			543.5955	-0.0142		
543.7161	1.4747			543.7161	-0.014		
543.8366	1.4757			543.8366	-0.0139		
543.9571	1.4767			543.9571	-0.0135		
544.0776	1.4778			544.0776	-0.0129		
544.1982	1.4786			544.1982	-0.012		
544.3187	1.4791			544.3187	-0.0109		
544.4392	1.4793			544.4392	-0.009832		
544.5598	1.4791			544.5598	-0.008898		
544.6803	1.4786			544.6803	-0.008276		
544.8008	1.4782			544.8008	-0.00798		
544.9214	1.478			544.9214	-0.007895		
545.0419	1.4779			545.0419	-0.007837		
545.1624	1.478			545.1624	-0.007644		
545.283	1.4781			545.283	-0.007261		
545.4035	1.4779			545.4035	-0.00677		
545.524	1.4775			545.524	-0.00635		
545.6446	1.4769			545.6446	-0.006184		
545.7651	1.4764			545.7651	-0.006364		
545.8856	1.476			545.8856	-0.006833		
546.0061	1.476			546.0061	-0.007404		
546.1267	1.4763			546.1267	-0.007843		
546.2472	1.4768			546.2472	-0.007971		
546.3677	1.4773			546.3677	-0.007743		
546.4883	1.4776			546.4883	-0.007265		
546.6088	1.4775			546.6088	-0.006739		
546.7293	1.4771			546.7293	-0.006372		
546.8499	1.4766			546.8499	-0.006288		
546.9704	1.4762			546.9704	-0.006487		
547.0909	1.4759			547.0909	-0.006861		
547.2115	1.4758			547.2115	-0.007265		
547.332	1.4759			547.332	-0.007593		
547.4525	1.4761			547.4525	-0.007831		
547.5731	1.4761			547.5731	-0.008044		
547.6936	1.4762			547.6936	-0.008319		
547.8141	1.4764			547.8141	-0.008698		
547.9346	1.4767			547.9346	-0.009135		
548.0552	1.4773			548.0552	-0.009508		
548.1757	1.4781			548.1757	-0.009677		
548.2962	1.4789			548.2962	-0.009547		
548.4168	1.4797			548.4168	-0.009119		
548.5373	1.4802			548.5373	-0.008488		
548.6578	1.4805			548.6578	-0.007797		
548.7784	1.4805			548.7784	-0.007177		
548.8989	1.4805			548.8989	-0.006692		
549.0194	1.4805			549.0194	-0.006319		
549.14	1.4806			549.14	-0.005966		
549.2605	1.4807			549.2605	-0.005524		
549.381	1.4809			549.381	-0.004914		
549.5016	1.4809			549.5016	-0.004124		
549.6221	1.4806			549.6221	-0.003214		
549.7426	1.48			549.7426	-0.002298		
549.8631	1.4791			549.8631	-0.001516		
549.9837	1.4779			549.9837	-0.001008		
550.1042	1.4765			550.1042	-0.000889		
550.2247	1.4751			550.2247	-0.001235		
550.3453	1.4738			550.3453	-0.002064		
550.4658	1.4729			550.4658	-0.00332		
550.5863	1.4724			550.5863	-0.004856		
