Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH4CN (1)"
Temperature:	"125K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/70"
A₁ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.11 μm
A₁ Error Units:	Not Applicable
A₂ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.22 μm
A₂ Error Units:	Not Applicable
A₃ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.43 μm
A₃ Error Units:	Not Applicable
A₄ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.86 μm
A₄ Error Units:	Not Applicable
A₅ Caption:	Absorption spectrum of NH4CN ice with a thickness of 1.73 μm
A₅ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	"A₂"	"DA₂  (+/-)"	"A₃"	"DA₃  (+/-)"	"A₄"	"DA₄  (+/-)"	"A₅"	"DA₅  (+/-)"	
2985.1953	0.08037		0.16182		0.33215		0.58402		1.20888		
2985.3158	0.08044		0.16197		0.33249		0.58465		1.21028		
2985.4364	0.0805		0.16213		0.33284		0.58527		1.21168		
2985.5569	0.08057		0.16229		0.33318		0.58588		1.21311		
2985.6774	0.08063		0.16246		0.33353		0.58648		1.21455		
2985.798	0.0807		0.16262		0.33388		0.58708		1.21602		
2985.9185	0.08077		0.16279		0.33423		0.58769		1.21749		
2986.039	0.08085		0.16296		0.3346		0.58832		1.21896		
2986.1596	0.08093		0.16313		0.33496		0.58897		1.2204		
2986.2801	0.08101		0.16329		0.33533		0.58964		1.22181		
2986.4006	0.08109		0.16346		0.3357		0.59032		1.22317		
2986.5212	0.08117		0.16361		0.33606		0.59099		1.22445		
2986.6417	0.08125		0.16376		0.33642		0.59165		1.22567		
2986.7622	0.08133		0.1639		0.33677		0.59229		1.22683		
2986.8827	0.0814		0.16404		0.33711		0.59291		1.22798		
2987.0033	0.08147		0.16418		0.33744		0.59352		1.22914		
2987.1238	0.08154		0.16431		0.33778		0.59413		1.23034		
2987.2443	0.08162		0.16446		0.33811		0.59475		1.23162		
2987.3649	0.08169		0.16462		0.33846		0.59537		1.23297		
2987.4854	0.08178		0.16478		0.33881		0.59601		1.23438		
2987.6059	0.08187		0.16496		0.33917		0.59667		1.23581		
2987.7265	0.08197		0.16514		0.33954		0.59733		1.23725		
2987.847	0.08207		0.16532		0.33991		0.59799		1.23867		
2987.9675	0.08216		0.16549		0.34029		0.59865		1.24008		
2988.0881	0.08225		0.16567		0.34066		0.59929		1.24147		
2988.2086	0.08233		0.16583		0.34102		0.59992		1.24287		
2988.3291	0.08241		0.16599		0.34137		0.60053		1.24428		
2988.4497	0.08247		0.16614		0.34172		0.60112		1.24569		
2988.5702	0.08254		0.1663		0.34206		0.60171		1.24709		
2988.6907	0.0826		0.16645		0.3424		0.6023		1.24846		
2988.8112	0.08267		0.16662		0.34274		0.6029		1.2498		
2988.9318	0.08273		0.16678		0.34309		0.60352		1.2511		
2989.0523	0.0828		0.16695		0.34345		0.60416		1.25239		
2989.1728	0.08288		0.16712		0.34381		0.60482		1.2537		
2989.2934	0.08295		0.16729		0.34418		0.60548		1.25504		
2989.4139	0.08302		0.16744		0.34454		0.60615		1.25643		
2989.5344	0.08309		0.16759		0.3449		0.6068		1.25783		
2989.655	0.08316		0.16773		0.34526		0.60744		1.25921		
2989.7755	0.08323		0.16787		0.3456		0.60806		1.26055		
2989.896	0.0833		0.16802		0.34595		0.60866		1.26181		
2990.0166	0.08337		0.16818		0.34629		0.60925		1.26301		
2990.1371	0.08344		0.16835		0.34663		0.60983		1.26418		
2990.2576	0.08351		0.16852		0.34697		0.61041		1.26534		
2990.3781	0.08359		0.16869		0.34731		0.61099		1.26655		
2990.4987	0.08366		0.16885		0.34766		0.61158		1.26782		
2990.6192	0.08375		0.16901		0.34801		0.61217		1.26915		
2990.7397	0.08384		0.16916		0.34835		0.61277		1.27052		
2990.8603	0.08393		0.1693		0.34869		0.61338		1.27189		
2990.9808	0.08402		0.16944		0.34903		0.614		1.27322		
2991.1013	0.08412		0.16958		0.34936		0.61464		1.2745		
2991.2219	0.08421		0.16972		0.34969		0.61528		1.27573		
2991.3424	0.0843		0.16987		0.35002		0.61593		1.27694		
2991.4629	0.08438		0.17001		0.35036		0.61657		1.27815		
2991.5835	0.08445		0.17015		0.3507		0.61722		1.2794		
2991.704	0.08452		0.17029		0.35104		0.61786		1.28069		
2991.8245	0.08458		0.17042		0.35138		0.61849		1.28205		
2991.9451	0.08463		0.17056		0.35171		0.61911		1.28346		
2992.0656	0.08468		0.1707		0.35204		0.61974		1.2849		
2992.1861	0.08473		0.17084		0.35236		0.62035		1.28634		
2992.3066	0.08477		0.17098		0.35269		0.62096		1.28775		
2992.4272	0.08481		0.17112		0.35302		0.62157		1.28911		
2992.5477	0.08487		0.17126		0.35336		0.62217		1.29042		
2992.6682	0.08493		0.1714		0.3537		0.62278		1.2917		
2992.7888	0.085		0.17154		0.35405		0.6234		1.29297		
2992.9093	0.08507		0.17169		0.35441		0.62403		1.29426		
2993.0298	0.08516		0.17185		0.35476		0.62467		1.2956		
2993.1504	0.08525		0.17201		0.35511		0.62531		1.29699		
2993.2709	0.08533		0.17219		0.35546		0.62595		1.29843		
2993.3914	0.08542		0.17236		0.35581		0.62658		1.29988		
2993.512	0.0855		0.17254		0.35615		0.6272		1.30132		
2993.6325	0.08558		0.17271		0.35651		0.62782		1.3027		
2993.753	0.08565		0.17287		0.35687		0.62843		1.30403		
2993.8736	0.08572		0.17302		0.35723		0.62903		1.30531		
2993.9941	0.08579		0.17315		0.35759		0.62964		1.30656		
2994.1146	0.08585		0.17328		0.35795		0.63025		1.30779		
2994.2351	0.08591		0.1734		0.3583		0.63086		1.30902		
2994.3557	0.08596		0.17351		0.35864		0.63146		1.31025		
2994.4762	0.08601		0.17363		0.35897		0.63205		1.31146		
2994.5967	0.08606		0.17376		0.35929		0.63263		1.31268		
2994.7173	0.08612		0.1739		0.35961		0.6332		1.3139		
2994.8378	0.08618		0.17404		0.35993		0.63379		1.31514		
2994.9583	0.08625		0.1742		0.36026		0.63438		1.31644		
2995.0789	0.08633		0.17435		0.36059		0.63498		1.31779		
2995.1994	0.08641		0.17451		0.36092		0.6356		1.3192		
2995.3199	0.08649		0.17466		0.36126		0.63621		1.32062		
2995.4405	0.08656		0.17481		0.36159		0.63682		1.32201		
2995.561	0.08663		0.17495		0.36192		0.63742		1.32333		
2995.6815	0.0867		0.17509		0.36224		0.63801		1.32455		
2995.8021	0.08676		0.17522		0.36255		0.63859		1.32569		
2995.9226	0.08683		0.17536		0.36286		0.63916		1.32676		
2996.0431	0.08689		0.1755		0.36316		0.63972		1.32783		
2996.1636	0.08695		0.17564		0.36346		0.64028		1.32891		
2996.2842	0.08701		0.17579		0.36376		0.64082		1.33003		
2996.4047	0.08707		0.17593		0.36406		0.64137		1.33119		
2996.5252	0.08713		0.17608		0.36437		0.64191		1.33237		
2996.6458	0.08718		0.17622		0.3647		0.64245		1.33357		
2996.7663	0.08723		0.17636		0.36503		0.643		1.3348		
2996.8868	0.08728		0.1765		0.36537		0.64357		1.33606		
2997.0074	0.08734		0.17663		0.36572		0.64415		1.33736		
2997.1279	0.08739		0.17676		0.36606		0.64474		1.33873		
2997.2484	0.08745		0.17688		0.36639		0.64534		1.34012		
2997.369	0.08751		0.177		0.36671		0.64594		1.34152		
2997.4895	0.08758		0.17711		0.36702		0.64653		1.34287		
2997.61	0.08764		0.17722		0.36732		0.64711		1.34416		
2997.7306	0.08769		0.17734		0.36762		0.64769		1.34536		
2997.8511	0.08775		0.17746		0.36792		0.64825		1.34652		
2997.9716	0.08781		0.17759		0.36822		0.64882		1.34766		
2998.0921	0.08786		0.17773		0.36853		0.64938		1.34881		
2998.2127	0.08792		0.17788		0.36884		0.64993		1.35001		
2998.3332	0.08798		0.17803		0.36916		0.65048		1.35125		
2998.4537	0.08805		0.17818		0.36947		0.65103		1.3525		
2998.5743	0.08811		0.17833		0.36979		0.65158		1.35375		
2998.6948	0.08818		0.17847		0.3701		0.65213		1.35499		
2998.8153	0.08825		0.17861		0.37042		0.6527		1.35622		
2998.9359	0.08831		0.17875		0.37073		0.65328		1.35746		
2999.0564	0.08838		0.17887		0.37104		0.65387		1.35873		
2999.1769	0.08844		0.179		0.37134		0.65446		1.36002		
2999.2975	0.0885		0.17912		0.37163		0.65504		1.3613		
2999.418	0.08856		0.17923		0.37192		0.65559		1.36254		
2999.5385	0.08863		0.17935		0.3722		0.65613		1.36371		
2999.659	0.08869		0.17947		0.37249		0.65666		1.36478		
2999.7796	0.08877		0.17959		0.37278		0.65718		1.36577		
2999.9001	0.08884		0.17971		0.37308		0.65771		1.36673		
3000.0206	0.08891		0.17983		0.37339		0.65826		1.3677		
3000.1412	0.08897		0.17995		0.37369		0.65882		1.36874		
3000.2617	0.08902		0.18007		0.37399		0.65939		1.36985		
3000.3822	0.08907		0.18018		0.37428		0.65997		1.37102		
3000.5028	0.0891		0.18029		0.37455		0.66054		1.37224		
3000.6233	0.08914		0.18039		0.37481		0.6611		1.37345		
3000.7438	0.08917		0.1805		0.37507		0.66165		1.37465		
3000.8644	0.0892		0.18061		0.37532		0.66219		1.37583		
3000.9849	0.08924		0.18073		0.37558		0.66272		1.37701		
3001.1054	0.08928		0.18085		0.37584		0.66325		1.37819		
3001.226	0.08932		0.18097		0.37611		0.66376		1.3794		
3001.3465	0.08936		0.18108		0.37638		0.66427		1.38064		
3001.467	0.0894		0.18118		0.37666		0.66477		1.38189		
3001.5875	0.08944		0.18128		0.37694		0.66526		1.38315		
3001.7081	0.08948		0.18138		0.37722		0.66575		1.38442		
3001.8286	0.08953		0.18148		0.3775		0.66625		1.38567		
3001.9491	0.08959		0.18158		0.37779		0.66677		1.38691		
3002.0697	0.08966		0.1817		0.37807		0.6673		1.38813		
3002.1902	0.08973		0.18182		0.37836		0.66783		1.38932		
3002.3107	0.0898		0.18195		0.37864		0.66838		1.39046		
3002.4313	0.08987		0.18207		0.37892		0.66893		1.39154		
3002.5518	0.08993		0.1822		0.37919		0.66947		1.39257		
3002.6723	0.08999		0.18232		0.37945		0.67001		1.39355		
3002.7929	0.09004		0.18243		0.37972		0.67055		1.39454		
3002.9134	0.09008		0.18255		0.37999		0.67107		1.39555		
3003.0339	0.09012		0.18266		0.38026		0.67158		1.39663		
3003.1545	0.09017		0.18278		0.38054		0.67208		1.39777		
3003.275	0.09022		0.1829		0.38083		0.67256		1.39895		
3003.3955	0.09026		0.18301		0.38111		0.67304		1.40015		
3003.516	0.09032		0.18313		0.38139		0.6735		1.40133		
3003.6366	0.09037		0.18324		0.38167		0.67397		1.40247		
3003.7571	0.09042		0.18334		0.38193		0.67445		1.40356		
3003.8776	0.09048		0.18344		0.38218		0.67494		1.40458		
3003.9982	0.09053		0.18353		0.38243		0.67543		1.40554		
3004.1187	0.09058		0.18362		0.38266		0.67593		1.40645		
3004.2392	0.09064		0.18372		0.38289		0.67642		1.40731		
3004.3598	0.09069		0.18381		0.38311		0.67689		1.40815		
3004.4803	0.09074		0.1839		0.38333		0.67736		1.409		
3004.6008	0.09078		0.184		0.38356		0.6778		1.40991		
3004.7214	0.09083		0.1841		0.38379		0.67825		1.41094		
3004.8419	0.09087		0.1842		0.38402		0.67868		1.41212		
3004.9624	0.09091		0.1843		0.38425		0.67912		1.41344		
3005.083	0.09094		0.1844		0.3845		0.67956		1.41486		
3005.2035	0.09098		0.1845		0.38474		0.68001		1.4163		
3005.324	0.09102		0.1846		0.38499		0.68045		1.41767		
3005.4445	0.09106		0.18469		0.38524		0.6809		1.41889		
3005.5651	0.0911		0.18479		0.38549		0.68136		1.41994		
3005.6856	0.09114		0.18488		0.38574		0.68182		1.42085		
3005.8061	0.09118		0.18497		0.38598		0.6823		1.42168		
3005.9267	0.09123		0.18506		0.38622		0.68279		1.42253		
3006.0472	0.09127		0.18515		0.38645		0.68329		1.42345		
3006.1677	0.09132		0.18525		0.38668		0.68379		1.42451		
3006.2883	0.09136		0.18534		0.38691		0.68428		1.4257		
3006.4088	0.09141		0.18543		0.38713		0.68476		1.42698		
3006.5293	0.09145		0.18552		0.38736		0.68523		1.4283		
3006.6499	0.09149		0.18561		0.38758		0.68569		1.42959		
3006.7704	0.09153		0.18569		0.38781		0.68614		1.43079		
3006.8909	0.09157		0.18577		0.38803		0.68657		1.43186		
3007.0115	0.09161		0.18585		0.38825		0.68699		1.43277		
3007.132	0.09166		0.18593		0.38848		0.6874		1.43353		
3007.2525	0.0917		0.18601		0.3887		0.6878		1.43416		
3007.373	0.09175		0.18608		0.38891		0.68819		1.4347		
3007.4936	0.09179		0.18616		0.38913		0.68858		1.43524		
3007.6141	0.09182		0.18624		0.38935		0.68898		1.43585		
3007.7346	0.09185		0.18632		0.38956		0.68939		1.43659		
3007.8552	0.09188		0.18639		0.38977		0.68981		1.43749		
3007.9757	0.09191		0.18647		0.38998		0.69025		1.43855		
3008.0962	0.09194		0.18656		0.39018		0.69069		1.4397		
3008.2168	0.09197		0.18664		0.39038		0.69113		1.44088		
3008.3373	0.092		0.18673		0.39057		0.69155		1.44203		
3008.4578	0.09203		0.18682		0.39075		0.69196		1.4431		
3008.5784	0.09206		0.18691		0.39094		0.69235		1.4441		
3008.6989	0.0921		0.187		0.39112		0.69274		1.44505		
3008.8194	0.09213		0.18709		0.3913		0.69314		1.44599		
3008.9399	0.09217		0.18718		0.39148		0.69355		1.44696		
3009.0605	0.09221		0.18726		0.39167		0.69397		1.44796		
3009.181	0.09225		0.18733		0.39186		0.69439		1.44895		
3009.3015	0.09228		0.18741		0.39206		0.69482		1.4499		
3009.4221	0.09232		0.18749		0.39227		0.69524		1.45077		
3009.5426	0.09235		0.18756		0.39247		0.69565		1.45155		
3009.6631	0.09239		0.18763		0.39268		0.69606		1.45226		
3009.7837	0.09242		0.18771		0.39288		0.69645		1.45293		
3009.9042	0.09246		0.18777		0.39308		0.69683		1.45359		
3010.0247	0.0925		0.18784		0.39326		0.6972		1.45428		
3010.1453	0.09254		0.18789		0.39342		0.69754		1.45499		
3010.2658	0.09257		0.18795		0.39358		0.69788		1.45569		
3010.3863	0.09259		0.188		0.39373		0.6982		1.45638		
3010.5069	0.09261		0.18805		0.39388		0.69851		1.45703		
3010.6274	0.09263		0.18811		0.39404		0.69883		1.45766		
3010.7479	0.09264		0.18817		0.3942		0.69916		1.4583		
3010.8684	0.09266		0.18824		0.39438		0.69951		1.45899		
3010.989	0.09268		0.18831		0.39456		0.69988		1.45976		
3011.1095	0.0927		0.18838		0.39474		0.70027		1.46063		
3011.23	0.09272		0.18844		0.39492		0.70065		1.46157		
3011.3506	0.09274		0.1885		0.39509		0.70102		1.46255		
3011.4711	0.09275		0.18856		0.39526		0.70139		1.46353		
3011.5916	0.09275		0.18861		0.39542		0.70173		1.46448		
3011.7122	0.09276		0.18867		0.39557		0.70207		1.46537		
3011.8327	0.09276		0.18873		0.39571		0.70241		1.46619		
3011.9532	0.09276		0.18879		0.39585		0.70275		1.46696		
3012.0738	0.09277		0.18885		0.39599		0.70311		1.46768		
3012.1943	0.09279		0.18891		0.39613		0.70346		1.46837		
3012.3148	0.09281		0.18897		0.39627		0.70382		1.46906		
3012.4354	0.09284		0.18902		0.39641		0.70416		1.46975		
3012.5559	0.09286		0.18907		0.39656		0.70448		1.47048		
3012.6764	0.09289		0.18911		0.39672		0.70478		1.47127		
3012.7969	0.09292		0.18915		0.39688		0.70507		1.47212		
3012.9175	0.09295		0.1892		0.39705		0.70535		1.47304		
3013.038	0.09298		0.18924		0.39722		0.70564		1.47401		
3013.1585	0.09301		0.18929		0.39738		0.70593		1.47499		
3013.2791	0.09304		0.18934		0.39753		0.70623		1.47596		
3013.3996	0.09307		0.18939		0.39767		0.70654		1.47688		
3013.5201	0.09311		0.18944		0.3978		0.70686		1.47773		
3013.6407	0.09314		0.18949		0.39792		0.70718		1.47849		
3013.7612	0.09317		0.18955		0.39803		0.70751		1.47917		
3013.8817	0.09321		0.18961		0.39813		0.70784		1.47981		
3014.0023	0.09324		0.18968		0.39824		0.70817		1.48041		
3014.1228	0.09327		0.18974		0.39835		0.70851		1.481		
3014.2433	0.09329		0.1898		0.39848		0.70884		1.48159		
3014.3639	0.0933		0.18986		0.39861		0.70916		1.48218		
3014.4844	0.09331		0.1899		0.39875		0.70947		1.48278		
3014.6049	0.09331		0.18993		0.39889		0.70976		1.48338		
3014.7254	0.0933		0.18996		0.39904		0.71005		1.484		
3014.846	0.0933		0.18998		0.39918		0.71033		1.48462		
3014.9665	0.0933		0.19001		0.39931		0.71061		1.48524		
3015.087	0.09331		0.19004		0.39944		0.7109		1.48584		
3015.2076	0.09332		0.19008		0.39955		0.7112		1.48641		
3015.3281	0.09333		0.19012		0.39966		0.7115		1.48693		
3015.4486	0.09335		0.19016		0.39975		0.71179		1.48736		
3015.5692	0.09337		0.19019		0.39983		0.71207		1.4877		
3015.6897	0.09339		0.19022		0.39992		0.71234		1.48797		
3015.8102	0.0934		0.19025		0.4		0.7126		1.48819		
3015.9308	0.09342		0.19028		0.40008		0.71284		1.48844		
3016.0513	0.09343		0.19032		0.40017		0.71309		1.48876		
3016.1718	0.09345		0.19035		0.40026		0.71334		1.48923		
3016.2923	0.09346		0.1904		0.40037		0.71359		1.48988		
3016.4129	0.09346		0.19044		0.40048		0.71384		1.49072		
3016.5334	0.09346		0.19049		0.4006		0.71408		1.49173		
3016.6539	0.09347		0.19053		0.40073		0.71432		1.49284		
3016.7745	0.09347		0.19056		0.40085		0.71455		1.49397		
3016.895	0.09348		0.1906		0.40097		0.71478		1.49506		
3017.0155	0.09349		0.19064		0.40109		0.71502		1.49602		
3017.1361	0.09352		0.19068		0.40121		0.71528		1.49684		
3017.2566	0.09354		0.19072		0.40134		0.71555		1.49751		
3017.3771	0.09357		0.19076		0.40146		0.71583		1.49802		
3017.4977	0.0936		0.19079		0.40157		0.7161		1.49842		
3017.6182	0.09362		0.19081		0.40168		0.71635		1.49872		
3017.7387	0.09363		0.19082		0.40177		0.71658		1.49896		
3017.8593	0.09364		0.19082		0.40185		0.71678		1.49915		
3017.9798	0.09365		0.19083		0.40191		0.71696		1.49934		
3018.1003	0.09365		0.19083		0.40196		0.71714		1.49958		
3018.2208	0.09366		0.19084		0.40202		0.71731		1.4999		
3018.3414	0.09366		0.19087		0.40207		0.7175		1.50033		
3018.4619	0.09367		0.1909		0.40214		0.7177		1.50088		
3018.5824	0.09368		0.19094		0.40221		0.71792		1.50154		
3018.703	0.0937		0.19098		0.40229		0.71815		1.50226		
3018.8235	0.09371		0.19102		0.40237		0.71839		1.50298		
3018.944	0.09373		0.19106		0.40245		0.71863		1.50365		
3019.0646	0.09374		0.19109		0.40253		0.71887		1.50425		
3019.1851	0.09375		0.19112		0.4026		0.71909		1.50478		
3019.3056	0.09375		0.19114		0.40268		0.71931		1.50525		
3019.4262	0.09375		0.19116		0.40275		0.71952		1.5057		
3019.5467	0.09375		0.19118		0.40281		0.71972		1.50617		
3019.6672	0.09375		0.1912		0.40287		0.71991		1.50666		
3019.7878	0.09374		0.1912		0.40293		0.72011		1.50717		
3019.9083	0.09374		0.19121		0.40298		0.72031		1.50768		
3020.0288	0.09374		0.19121		0.40302		0.72053		1.50818		
3020.1493	0.09373		0.19122		0.40307		0.72076		1.50865		
3020.2699	0.09373		0.19123		0.40313		0.72099		1.50913		
3020.3904	0.09373		0.19124		0.40318		0.72122		1.50962		
3020.5109	0.09373		0.19125		0.40324		0.72145		1.51017		
3020.6315	0.09374		0.19128		0.4033		0.72165		1.51077		
3020.752	0.09375		0.1913		0.40334		0.72184		1.51142		
3020.8725	0.09375		0.19132		0.40337		0.72202		1.51208		
3020.9931	0.09376		0.19135		0.4034		0.72219		1.51273		
3021.1136	0.09376		0.19137		0.40342		0.72235		1.5133		
3021.2341	0.09377		0.19139		0.40345		0.72252		1.51378		
3021.3547	0.09377		0.1914		0.40349		0.72268		1.51415		
3021.4752	0.09378		0.1914		0.40355		0.72284		1.51443		
3021.5957	0.09378		0.19139		0.40362		0.723		1.51464		
3021.7163	0.09379		0.19137		0.4037		0.72314		1.51481		
3021.8368	0.0938		0.19135		0.40377		0.72328		1.51497		
3021.9573	0.09381		0.19133		0.40384		0.72341		1.51515		
3022.0778	0.09381		0.19132		0.40388		0.72354		1.51539		
3022.1984	0.09381		0.19131		0.40392		0.72367		1.5157		
3022.3189	0.09381		0.19131		0.40395		0.7238		1.51608		
3022.4394	0.09381		0.19133		0.40398		0.72393		1.51652		
3022.56	0.0938		0.19135		0.40401		0.72406		1.51699		
3022.6805	0.09379		0.19138		0.40406		0.72419		1.51746		
3022.801	0.09379		0.19141		0.40411		0.72433		1.51791		
3022.9216	0.09378		0.19143		0.40417		0.72448		1.5183		
3023.0421	0.09378		0.19146		0.40422		0.72465		1.51864		
3023.1626	0.09378		0.19148		0.40427		0.72483		1.51893		
3023.2832	0.09378		0.19149		0.40431		0.72501		1.5192		
3023.4037	0.09379		0.19149		0.40434		0.72519		1.51946		
3023.5242	0.0938		0.19148		0.40436		0.72534		1.51972		
3023.6448	0.09382		0.19147		0.40437		0.72546		1.51996		
3023.7653	0.09384		0.19145		0.40437		0.72554		1.52019		
3023.8858	0.09386		0.19143		0.40438		0.7256		1.52039		
3024.0063	0.09387		0.19141		0.40438		0.72564		1.52056		
3024.1269	0.09386		0.19139		0.40439		0.72568		1.52073		
3024.2474	0.09384		0.19137		0.4044		0.72573		1.52092		
3024.3679	0.09381		0.19135		0.40441		0.7258		1.52116		
3024.4885	0.09378		0.19132		0.40443		0.72589		1.52146		
3024.609	0.09373		0.1913		0.40443		0.726		1.52183		
3024.7295	0.09369		0.19129		0.40443		0.72611		1.52225		
3024.8501	0.09365		0.19127		0.40442		0.72623		1.5227		
3024.9706	0.09363		0.19127		0.4044		0.72634		1.52316		
3025.0911	0.09361		0.19128		0.40437		0.72646		1.52362		
3025.2117	0.0936		0.19128		0.40435		0.72657		1.52407		
3025.3322	0.0936		0.1913		0.40434		0.7267		1.52452		
3025.4527	0.09361		0.1913		0.40434		0.72682		1.52496		
3025.5732	0.09361		0.19131		0.40435		0.72695		1.52538		
3025.6938	0.09361		0.1913		0.40437		0.72708		1.52573		
3025.8143	0.09361		0.19129		0.40441		0.72721		1.52599		
3025.9348	0.09361		0.19127		0.40444		0.72733		1.52613		
3026.0554	0.0936		0.19125		0.40447		0.72744		1.52616		
3026.1759	0.0936		0.19124		0.40449		0.72756		1.5261		
3026.2964	0.0936		0.19123		0.4045		0.72767		1.526		
3026.417	0.0936		0.19122		0.40451		0.7278		1.5259		
3026.5375	0.09359		0.19121		0.40451		0.72792		1.52585		
3026.658	0.09359		0.19121		0.40451		0.72805		1.52585		
3026.7786	0.09357		0.1912		0.4045		0.72816		1.52589		
3026.8991	0.09356		0.19119		0.40448		0.72827		1.52595		
3027.0196	0.09354		0.19118		0.40445		0.72837		1.52602		
3027.1402	0.09351		0.19117		0.40442		0.72846		1.52611		
3027.2607	0.09349		0.19116		0.40438		0.72855		1.52623		
3027.3812	0.09348		0.19114		0.40435		0.72863		1.52644		
3027.5017	0.09346		0.19112		0.40432		0.72871		1.52675		
3027.6223	0.09345		0.1911		0.40431		0.72879		1.5272		
3027.7428	0.09344		0.19107		0.4043		0.72886		1.52776		
3027.8633	0.09343		0.19104		0.4043		0.72893		1.52839		
3027.9839	0.09341		0.191		0.4043		0.729		1.52905		
3028.1044	0.09339		0.19095		0.4043		0.72906		1.52966		
3028.2249	0.09337		0.19091		0.40429		0.72911		1.53019		
3028.3455	0.09335		0.19087		0.40427		0.72917		1.53059		
3028.466	0.09333		0.19084		0.40424		0.72922		1.53086		
3028.5865	0.09333		0.19082		0.40421		0.72928		1.53098		
3028.7071	0.09332		0.1908		0.40418		0.72935		1.53097		
3028.8276	0.09332		0.19079		0.40414		0.72942		1.53086		
3028.9481	0.09332		0.19078		0.40411		0.7295		1.53067		
3029.0687	0.09331		0.19077		0.40407		0.72957		1.53048		
3029.1892	0.0933		0.19075		0.40403		0.72964		1.53034		
3029.3097	0.09328		0.19073		0.40399		0.7297		1.53032		
3029.4302	0.09327		0.1907		0.40394		0.72975		1.53046		
3029.5508	0.09325		0.19067		0.4039		0.72977		1.53077		
3029.6713	0.09324		0.19064		0.40386		0.72976		1.53121		
3029.7918	0.09322		0.19061		0.40384		0.72974		1.53173		
3029.9124	0.09321		0.19057		0.40383		0.72971		1.53224		
3030.0329	0.09319		0.19055		0.40383		0.72968		1.53267		
3030.1534	0.09317		0.19052		0.40384		0.72967		1.53299		
3030.274	0.09315		0.1905		0.40386		0.72969		1.53318		
3030.3945	0.09312		0.19048		0.40387		0.72976		1.53329		
3030.515	0.0931		0.19047		0.40388		0.72985		1.53335		
3030.6356	0.09309		0.19046		0.40387		0.72996		1.53342		
3030.7561	0.09308		0.19044		0.40384		0.73008		1.53351		
3030.8766	0.09307		0.19042		0.40381		0.73017		1.53363		
3030.9972	0.09305		0.1904		0.40376		0.73024		1.53375		
3031.1177	0.09303		0.19037		0.4037		0.73027		1.53387		
3031.2382	0.09301		0.19033		0.40363		0.73028		1.53397		
3031.3587	0.09298		0.19029		0.40356		0.73026		1.53407		
3031.4793	0.09295		0.19024		0.40349		0.73024		1.53416		
3031.5998	0.09292		0.19019		0.40343		0.73023		1.53429		
3031.7203	0.0929		0.19014		0.40338		0.73023		1.53446		
3031.8409	0.09288		0.1901		0.40334		0.73025		1.53467		
3031.9614	0.09287		0.19006		0.4033		0.73028		1.53489		
3032.0819	0.09286		0.19002		0.40328		0.73032		1.5351		
3032.2025	0.09284		0.19		0.40325		0.73036		1.53527		
3032.323	0.09283		0.18997		0.40322		0.73041		1.53537		
3032.4435	0.09281		0.18995		0.40319		0.73045		1.53539		
3032.5641	0.0928		0.18993		0.40315		0.73049		1.53533		
3032.6846	0.09279		0.18991		0.4031		0.73052		1.53522		
3032.8051	0.09278		0.18989		0.40305		0.73054		1.53505		
3032.9257	0.09277		0.18987		0.403		0.73054		1.53487		
3033.0462	0.09277		0.18985		0.40295		0.73053		1.53471		
3033.1667	0.09276		0.18982		0.40289		0.73049		1.53459		
3033.2872	0.09275		0.1898		0.40284		0.73045		1.53456		
3033.4078	0.09274		0.18977		0.4028		0.73041		1.53463		
3033.5283	0.09271		0.18975		0.40275		0.73037		1.53478		
3033.6488	0.09268		0.18971		0.40271		0.73035		1.535		
3033.7694	0.09265		0.18968		0.40267		0.73035		1.53522		
3033.8899	0.09261		0.18964		0.40262		0.73035		1.53539		
3034.0104	0.09258		0.18959		0.40257		0.73035		1.53546		
3034.131	0.09255		0.18954		0.40252		0.73034		1.53541		
3034.2515	0.09252		0.1895		0.40247		0.73031		1.53525		
3034.372	0.0925		0.18946		0.40242		0.73027		1.53501		
3034.4926	0.09248		0.18942		0.40238		0.73023		1.53476		
3034.6131	0.09247		0.18939		0.40233		0.73019		1.53454		
3034.7336	0.09246		0.18936		0.40229		0.73017		1.53438		
3034.8541	0.09245		0.18933		0.40224		0.73016		1.5343		
3034.9747	0.09243		0.18931		0.40219		0.73018		1.53428		
3035.0952	0.09241		0.18928		0.40213		0.7302		1.53431		
3035.2157	0.09239		0.18925		0.40206		0.73023		1.53439		
3035.3363	0.09236		0.18921		0.40199		0.73025		1.53451		
3035.4568	0.09234		0.18917		0.40191		0.73026		1.53468		
3035.5773	0.09232		0.18913		0.40183		0.73026		1.53491		
3035.6979	0.09231		0.18908		0.40175		0.73025		1.53522		
3035.8184	0.0923		0.18903		0.40167		0.73024		1.53558		
3035.9389	0.0923		0.18898		0.4016		0.73022		1.53595		
3036.0595	0.09229		0.18892		0.40153		0.73019		1.5363		
