Reference:	"Hudson et al. (2022)"
DOI:	"doi:DOI: 10.1089/ast.2021.0138"
Sample Type:	"Ice"
Composition:	"CH3CH2NH2 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/175"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
650.75	1.55314		-0.00219		
650.87	1.55323		-0.00218		
650.99	1.55334		-0.00216		
651.11	1.55347		-0.00212		
651.23	1.55362		-0.00205		
651.35	1.55377		-0.00193		
651.47	1.55392		-0.00176		
651.59	1.55404		-0.00152		
651.71	1.55411		-0.00121		
651.83	1.55409		-0.00085		
651.95	1.55394		-0.00047		
652.07	1.55366		-0.00013		
652.19	1.55324		0.00011		
652.31	1.55275		0.0002		
652.43	1.55226		0.00012		
652.55	1.55183		-0.00013		
652.67	1.55152		-0.0005		
652.79	1.55138		-0.00092		
652.91	1.5514		-0.00133		
653.03	1.55153		-0.00165		
653.15	1.55172		-0.00185		
653.27	1.55192		-0.00196		
653.39	1.55207		-0.00199		
653.51	1.55216		-0.00199		
653.63	1.55221		-0.00199		
653.75	1.55224		-0.00202		
653.87	1.55228		-0.00207		
653.99	1.55233		-0.00213		
654.11	1.55241		-0.00217		
654.23	1.5525		-0.00219		
654.35	1.55257		-0.00219		
654.47	1.55262		-0.00217		
654.59	1.55266		-0.00215		
654.71	1.55268		-0.00214		
654.83	1.5527		-0.00215		
654.95	1.55273		-0.00216		
655.07	1.55278		-0.00216		
655.19	1.55283		-0.00214		
655.31	1.55287		-0.0021		
655.43	1.55288		-0.00204		
655.55	1.55285		-0.00198		
655.67	1.55279		-0.00195		
655.79	1.55271		-0.00195		
655.91	1.55263		-0.002		
656.03	1.55258		-0.00208		
656.15	1.55256		-0.00217		
656.27	1.55257		-0.00226		
656.39	1.5526		-0.00234		
656.51	1.55262		-0.0024		
656.63	1.55264		-0.00246		
656.75	1.55266		-0.00253		
656.87	1.55268		-0.00263		
656.99	1.55274		-0.00273		
657.11	1.55283		-0.00284		
657.23	1.55296		-0.00293		
657.35	1.55313		-0.00298		
657.47	1.55329		-0.00297		
657.59	1.55342		-0.00292		
657.71	1.55352		-0.00285		
657.83	1.55357		-0.00279		
657.95	1.55361		-0.00276		
658.07	1.55367		-0.00275		
658.19	1.55376		-0.00275		
658.31	1.55388		-0.00271		
658.43	1.55402		-0.00262		
658.55	1.55412		-0.00246		
658.67	1.55415		-0.00225		
658.79	1.55409		-0.00203		
658.91	1.55394		-0.00187		
659.03	1.55372		-0.00178		
659.15	1.5535		-0.00181		
659.27	1.55331		-0.00192		
659.39	1.55318		-0.0021		
659.51	1.55314		-0.00231		
659.63	1.55318		-0.00252		
659.75	1.55329		-0.0027		
659.87	1.55345		-0.00283		
659.99	1.55364		-0.00291		
660.11	1.55385		-0.00293		
660.23	1.55405		-0.00287		
660.35	1.55423		-0.00275		
660.47	1.55435		-0.00256		
660.59	1.55439		-0.00235		
660.71	1.55432		-0.00213		
660.83	1.55417		-0.00197		
660.95	1.55397		-0.00191		
661.07	1.55376		-0.00195		
661.19	1.5536		-0.00209		
661.31	1.55353		-0.00228		
661.43	1.55355		-0.00247		
661.55	1.55364		-0.00263		
661.67	1.55378		-0.00273		
661.79	1.55392		-0.00276		
661.91	1.55405		-0.00275		
662.03	1.55414		-0.00271		
662.15	1.55421		-0.00267		
662.27	1.55427		-0.00262		
662.39	1.55431		-0.00257		
662.51	1.55435		-0.00251		
662.63	1.55436		-0.00243		
662.75	1.55432		-0.00235		
662.87	1.55424		-0.0023		
662.99	1.55413		-0.0023		
663.11	1.55401		-0.00237		
663.23	1.55393		-0.00252		
663.35	1.55391		-0.00272		
663.47	1.55399		-0.00293		
663.59	1.55417		-0.00312		
663.71	1.55441		-0.00323		
663.83	1.55469		-0.00326		
663.95	1.55497		-0.00319		
664.07	1.55521		-0.00303		
664.19	1.55538		-0.00281		
664.31	1.55547		-0.00255		
664.43	1.55547		-0.00229		
664.55	1.55538		-0.00205		
664.67	1.55524		-0.00188		
664.79	1.55505		-0.00178		
664.91	1.55487		-0.00176		
665.03	1.55472		-0.00181		
665.15	1.55463		-0.00191		
665.27	1.5546		-0.002		
665.39	1.55462		-0.00208		
665.51	1.55467		-0.00211		
665.63	1.55471		-0.00209		
665.75	1.55472		-0.00205		
665.87	1.55468		-0.002		
665.99	1.55461		-0.00199		
666.11	1.55454		-0.00202		
666.23	1.55448		-0.00208		
666.35	1.55446		-0.00217		
666.47	1.55448		-0.00225		
666.59	1.55453		-0.00231		
666.71	1.55459		-0.00232		
666.83	1.55462		-0.00231		
666.95	1.55463		-0.00229		
667.07	1.5546		-0.00228		
667.19	1.55456		-0.00231		
667.31	1.55452		-0.00237		
667.43	1.55452		-0.00245		
667.55	1.55454		-0.00253		
667.67	1.55459		-0.0026		
667.79	1.55465		-0.00264		
667.91	1.5547		-0.00267		
668.03	1.55474		-0.0027		
668.15	1.55477		-0.00274		
668.27	1.55481		-0.00278		
668.39	1.55487		-0.00284		
668.51	1.55494		-0.0029		
668.63	1.55505		-0.00294		
668.75	1.55517		-0.00295		
668.87	1.55529		-0.00293		
668.99	1.5554		-0.00288		
669.11	1.55549		-0.00281		
669.23	1.55555		-0.00273		
669.35	1.55559		-0.00265		
669.47	1.55562		-0.00256		
669.59	1.55562		-0.00246		
669.71	1.55558		-0.00238		
669.83	1.55552		-0.00231		
669.95	1.55543		-0.00227		
670.07	1.55533		-0.00229		
670.19	1.55524		-0.00236		
670.31	1.55521		-0.00248		
670.43	1.55523		-0.0026		
670.55	1.55531		-0.00271		
670.67	1.55544		-0.00276		
670.79	1.55557		-0.00276		
670.91	1.55567		-0.0027		
671.03	1.55572		-0.00261		
671.15	1.55573		-0.00254		
671.27	1.5557		-0.00249		
671.39	1.55567		-0.0025		
671.51	1.55566		-0.00253		
671.63	1.55569		-0.00256		
671.75	1.55574		-0.00257		
671.87	1.5558		-0.00256		
671.99	1.55584		-0.00251		
672.11	1.55584		-0.00246		
672.23	1.55582		-0.00243		
672.35	1.55579		-0.00243		
672.47	1.55578		-0.00247		
672.59	1.55581		-0.00252		
672.71	1.55588		-0.00254		
672.83	1.55596		-0.00252		
672.95	1.55603		-0.00246		
673.07	1.55607		-0.00235		
673.19	1.55604		-0.00224		
673.31	1.55596		-0.00215		
673.43	1.55585		-0.00211		
673.55	1.55573		-0.00213		
673.67	1.55565		-0.00218		
673.79	1.55559		-0.00224		
673.91	1.55555		-0.0023		
674.03	1.5555		-0.00234		
674.15	1.55544		-0.00239		
674.27	1.55534		-0.00247		
