Reference:	"Sciamma-O'Brien et al. (2023)"
DOI:	"doi:https://doi.org/10.3847/PSJ/acd83f"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4:C2H2 (94.5:5:0.5)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/278"
n₁ Error Units:	Standard Deviation
k₁ Error Units:	Standard Deviation

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
1.40617	1.5624	0.01424		0.61306	0.001288	9.3E-5	
1.40466	1.56242	0.01425		0.61233	0.00131	9.5E-5	
1.40315	1.56243	0.01424		0.6116	0.001332	9.7E-5	
1.40164	1.56244	0.01424		0.61087	0.001354	0.0001	
1.40013	1.56246	0.01424		0.61015	0.001377	0.000102	
1.39862	1.56247	0.01424		0.60942	0.0014	0.000105	
1.3971	1.56249	0.01424		0.60869	0.001423	0.000107	
1.39559	1.5625	0.01424		0.60796	0.001447	0.00011	
1.39408	1.56252	0.01424		0.60723	0.00147	0.000112	
1.39257	1.56253	0.01424		0.6065	0.001494	0.000115	
1.39106	1.56255	0.01424		0.60577	0.001518	0.000117	
1.38954	1.56256	0.01424		0.60504	0.001543	0.00012	
1.38803	1.56258	0.01424		0.60431	0.001567	0.000123	
1.38652	1.56259	0.01424		0.60358	0.001592	0.000126	
1.385	1.56261	0.01424		0.60285	0.001617	0.000128	
1.38349	1.56262	0.01424		0.60211	0.001642	0.000131	
1.38198	1.56264	0.01424		0.60138	0.001668	0.000134	
1.38046	1.56265	0.01424		0.60065	0.001693	0.000137	
1.37895	1.56267	0.01424		0.59992	0.001719	0.00014	
1.37743	1.56268	0.01424		0.59919	0.001745	0.000143	
1.37592	1.5627	0.01424		0.59846	0.001772	0.000146	
1.3744	1.56271	0.01424		0.59773	0.001799	0.000149	
1.37289	1.56273	0.01424		0.597	0.001825	0.000152	
1.37137	1.56274	0.01424		0.59627	0.001853	0.000155	
1.36985	1.56276	0.01424		0.59554	0.00188	0.000158	
1.36834	1.56277	0.01424		0.5948	0.001908	0.000162	
1.36682	1.56279	0.01424		0.59407	0.001936	0.000165	
1.3653	1.5628	0.01424		0.59334	0.001964	0.000168	
