Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/56"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
2143.05	1.511468618		0.015472573			2143.05	0.000561334		
2143.1	1.509905681		0.015480434			2143.1	0.000560638		
2143.15	1.509071841		0.01456088			2143.15	0.000528382		
2143.2	1.509487264		0.01378364			2143.2	0.000501804		
2143.25	1.510411529		0.014288914			2143.25	0.000519821		
2143.3	1.510351483		0.015991587			2143.3	0.000578634		
2143.35	1.508613393		0.017535876			2143.35	0.000630839		
2143.4	1.505861684		0.017669508			2143.4	0.000633614		
2143.45	1.503312846		0.016096961			2143.45	0.000577837		
2143.5	1.501905994		0.013307789			2143.5	0.00048111		
2143.55	1.502165305		0.010094834			2143.55	0.000370814		
2143.6	1.504159979		0.007580517			2143.6	0.000285244		
2143.65	1.507025061		0.006801199			2143.65	0.000259629		
2143.7	1.509304929		0.007795765			2143.7	0.00029497		
2143.75	1.510065939		0.009427572			2143.75	0.000351727		
2143.8	1.509716153		0.010396662			2143.8	0.000385053		
2143.85	1.509362854		0.010449809			2143.85	0.000386719		
2143.9	1.509609674		0.010240882			2143.9	0.000379635		
2143.95	1.510251751		0.010454824			2143.95	0.000387367		
2144	1.510682118		0.011240001			2144	0.00041475		
2144.05	1.510519596		0.012207074			2144.05	0.000448111		
2144.1	1.509807097		0.012912186			2144.1	0.000472097		
2144.15	1.508859108		0.013066691			2144.15	0.000476906		
2144.2	1.508072399		0.012751404			2144.2	0.000465585		
2144.25	1.507532275		0.012207831			2144.25	0.000446534		
2144.3	1.507205428		0.011492106			2144.3	0.000421669		
2144.35	1.507222266		0.010580388			2144.35	0.000390228		
2144.4	1.507833687		0.009748844			2144.4	0.000361843		
2144.45	1.508852306		0.009525461			2144.45	0.000354638		
2144.5	1.509633042		0.010046565			2144.5	0.000373043		
2144.55	1.509680904		0.010779558			2144.55	0.000398414		
2144.6	1.509260935		0.011039187			2144.6	0.000407178		
2144.65	1.50904783		0.010797026			2144.65	0.000398708		
2144.7	1.509298367		0.010617492			2144.7	0.000392644		
2144.75	1.509580173		0.010917661			2144.75	0.000403175		
2144.8	1.509330533		0.01142747			2144.8	0.000420675		
2144.85	1.508593937		0.011438555			2144.85	0.000420675		
2144.9	1.508154687		0.010702887			2144.9	0.000395043		
2144.95	1.508607738		0.009923861			2144.95	0.000368372		
2145	1.509515987		0.010077164			2145	0.000374135		
2145.05	1.509559742		0.0111741			2145.05	0.00041209		
2145.1	1.508084224		0.011745642			2145.1	0.000431061		
2145.15	1.506305142		0.010348173			2145.15	0.000381902		
2145.2	1.506349072		0.007414194			2145.2	0.000280699		
2145.25	1.508971253		0.005237363			2145.25	0.00020661		
2145.3	1.512500383		0.005720321			2145.3	0.000224747		
2145.35	1.514496858		0.008443273			2145.35	0.000320047		
2145.4	1.514081476		0.011338898			2145.4	0.000420285		
2145.45	1.512278279		0.01282294			2145.45	0.00047073		
2145.5	1.510514395		0.012833246			2145.5	0.000470093		
2145.55	1.509405734		0.012040533			2145.55	0.000442067		
2145.6	1.509072706		0.010901424			2145.6	0.000402518		
2145.65	1.509707217		0.009891225			2145.65	0.000367921		
2145.7	1.511064459		0.009922473			2145.7	0.000369692		
2145.75	1.51183582		0.01143625			2145.75	0.000422521		
2145.8	1.510713359		0.01329446			2145.8	0.000486236		
2145.85	1.5080874		0.013491788			2145.85	0.000491548		
2145.9	1.506136506		0.011331851			2145.9	0.000415903		
2145.95	1.506571942		0.008461894			2145.95	0.000317072		
2146	1.508821492		0.007123144			2146	0.000271838		
2146.05	1.5108181		0.007913747			2146.05	0.000300091		
2146.1	1.511172828		0.009555686			2146.1	0.000357119		
2146.15	1.510112766		0.010512454			2146.15	0.000389712		
2146.2	1.508693517		0.010138415			2146.2	0.000376061		
2146.25	1.507920302		0.008624375			2146.25	0.000323361		
2146.3	1.50846245		0.006710607			2146.3	0.00025746		
2146.35	1.510320228		0.005526611			2146.35	0.000217274		
2146.4	1.512523502		0.005924484			2146.4	0.000231963		
2146.45	1.513683014		0.007637996			2146.45	0.000291901		
2146.5	1.513146328		0.009325991			2146.5	0.000350205		
2146.55	1.511636578		0.009625288			2146.55	0.000359841		
2146.6	1.510680727		0.008328485			2146.6	0.000314472		
2146.65	1.511358941		0.006453742			2146.65	0.000249848		
2146.7	1.513676344		0.00551587			2146.7	0.000218298		
2146.75	1.516396107		0.006635533			2146.75	0.00025834		
2146.8	1.517718041		0.009547089			2146.8	0.000360221		
2146.85	1.516670213		0.012562691			2146.85	0.000464533		
2146.9	1.514099434		0.013847502			2146.9	0.000507662		
2146.95	1.511919992		0.013157864			2146.95	0.000482477		
2147	1.511143386		0.011831732			2147	0.000436107		
2147.05	1.51115529		0.011073748			2147.05	0.000409868		
2147.1	1.510935928		0.01072097			2147.1	0.000397543		
2147.15	1.510483471		0.009950332			2147.15	0.000370631		
2147.2	1.510558665		0.008616042			2147.2	0.000324469		
2147.25	1.51159365		0.007383891			2147.25	0.000282263		
2147.3	1.513265661		0.006967712			2147.3	0.000268579		
2147.35	1.51486805		0.007603734			2147.35	0.000291385		
2147.4	1.515673115		0.008978271			2147.4	0.00033953		
2147.45	1.515407915		0.010210703			2147.45	0.000382232		
2147.5	1.514740538		0.010526808			2147.5	0.000392875		
2147.55	1.514733873		0.010205812			2147.55	0.000381732		
2147.6	1.515487664		0.010435703			2147.6	0.00039012		
2147.65	1.515770787		0.01165737			2147.65	0.000432737		
2147.7	1.514762007		0.012673615			2147.7	0.000467489		
2147.75	1.513481463		0.012219516			2147.75	0.00045101		
2147.8	1.513600786		0.010916921			2147.8	0.000405878		
2147.85	1.515138738		0.010641231			2147.85	0.000397127		
2147.9	1.516358107		0.012181827			2147.9	0.000451351		
2147.95	1.515833794		0.014325029			2147.95	0.00052556		
2148	1.513985536		0.015435559			2148	0.000562996		
2148.05	1.512134222		0.015156792			2148.05	0.000552172		
2148.1	1.511067022		0.014165552			2148.1	0.000517173		
2148.15	1.510730412		0.013201159			2148.15	0.000483572		
2148.2	1.510742071		0.012563713			2148.2	0.000461506		
2148.25	1.510730632		0.012230748			2148.25	0.000449974		
2148.3	1.510531417		0.011901257			2148.3	0.000438459		
2148.35	1.51035828		0.011352132			2148.35	0.000419352		
2148.4	1.510488276		0.010725122			2148.4	0.000397708		
2148.45	1.510853242		0.010387087			2148.45	0.000386193		
2148.5	1.511020951		0.010347727			2148.5	0.000384925		
2148.55	1.510918543		0.010195165			2148.55	0.000379594		
2148.6	1.510874482		0.009830059			2148.6	0.000366926		
2148.65	1.510968877		0.009536436			2148.65	0.000356805		
2148.7	1.510825318		0.009366594			2148.7	0.000350855		
2148.75	1.510316753		0.00872603			2148.75	0.000328418		
2148.8	1.510217661		0.007194923			2148.8	0.000275323		
2148.85	1.511417839		0.005455609			2148.85	0.000215536		
2148.9	1.513720915		0.004786962			2148.9	0.000193246		
2148.95	1.515839616		0.005738576			2148.95	0.000227187		
2149	1.516564935		0.007483538			2149	0.000288224		
2149.05	1.515975608		0.008575643			2149.05	0.000325954		
2149.1	1.515226621		0.008352467			2149.1	0.000317842		
2149.15	1.515452274		0.007304217			2149.15	0.000281502		
2149.2	1.516915878		0.006583385			2149.2	0.000257077		
2149.25	1.518939775		0.007005363			2149.25	0.000272682		
2149.3	1.52059277		0.008642987			2149.3	0.000330584		
2149.35	1.521206976		0.010966717			2149.35	0.000412013		
2149.4	1.520599505		0.013228795			2149.4	0.000490623		
2149.45	1.519071787		0.014673829			2149.45	0.000540094		
2149.5	1.517436725		0.014949028			2149.5	0.000548668		
2149.55	1.516529067		0.014418044			2149.55	0.000529634		
2149.6	1.516604191		0.014015191			2149.6	0.000515673		
2149.65	1.517003855		0.014448063			2149.65	0.000530997		
2149.7	1.516871757		0.015549991			2149.7	0.000569284		
2149.75	1.515905279		0.016622053			2149.75	0.000605969		
2149.8	1.514397898		0.01714932			2149.8	0.000623304		
2149.85	1.51268844		0.016962486			2149.85	0.000615682		
2149.9	1.511133536		0.015901147			2149.9	0.000577856		
2149.95	1.510426026		0.013987141			2149.95	0.000511069		
2150	1.511298638		0.012071038			2150	0.000445137		
2150.05	1.513391889		0.01161637			2150.05	0.000430517		
2150.1	1.515041237		0.013289601			2150.1	0.000489621		
2150.15	1.514541325		0.01600696			2150.15	0.0005838		
2150.2	1.511796229		0.017636977			2150.2	0.000638593		
2150.25	1.508452222		0.016882462			2150.25	0.000610214		
2150.3	1.506375774		0.014252013			2150.3	0.00051791		
2150.35	1.506190165		0.011281484			2150.35	0.0004151		
2150.4	1.507257223		0.009117305			2150.4	0.00034078		
2150.45	1.508642892		0.00794321			2150.45	0.000300784		
2150.5	1.509835296		0.00739483			2150.5	0.000282323		
2150.55	1.510750504		0.00707356			2150.55	0.000271592		
2150.6	1.511526809		0.006721448			2150.6	0.000259718		
2150.65	1.512484281		0.006239524			2150.65	0.000243399		
2150.7	1.513984288		0.005998903			2150.7	0.000235675		
2150.75	1.515781365		0.006697258			2150.75	0.00026075		
2150.8	1.516937711		0.008569429			2150.8	0.000326488		
2150.85	1.516550663		0.010840462			2150.85	0.000405403		
2150.9	1.514737136		0.012222571			2150.9	0.00045252		
2150.95	1.512543844		0.012038441			2150.95	0.000444904		
2151	1.510994136		0.010602187			2151	0.000394218		
2151.05	1.51045948		0.008568323			2151.05	0.000323392		
2151.1	1.511025634		0.006428644			2151.1	0.000249404		
2151.15	1.512718152		0.004730753			2151.15	0.00019113		
2151.2	1.515175475		0.00420463			2151.2	0.000173781		
2151.25	1.517374643		0.005140321			2151.25	0.000207245		
2151.3	1.518401684		0.006857798			2151.3	0.000267578		
2151.35	1.518267291		0.008225897			2151.35	0.000315242		
2151.4	1.517870377		0.008747621			2151.4	0.000333251		
2151.45	1.517833248		0.008868525			2151.45	0.000337457		
2151.5	1.518091147		0.009065148			2151.5	0.00034445		
2151.55	1.518386916		0.009402445			2151.55	0.000356371		
2151.6	1.518771819		0.009785052			2151.6	0.000369923		
2151.65	1.519343844		0.010472722			2151.65	0.000394229		
2151.7	1.519764863		0.011792963			2151.7	0.000440555		
2151.75	1.519390596		0.013640302			2151.75	0.000504831		
2151.8	1.517801982		0.015318072			2151.8	0.000562379		
2151.85	1.515227534		0.015912813			2151.85	0.000581451		
2151.9	1.512580383		0.014838084			2151.9	0.000542412		
2151.95	1.511052244		0.012314027			2151.95	0.000453861		
2152	1.51146728		0.009422025			2152	0.000353673		
2152.05	1.513608514		0.007712842			2152.05	0.000295298		
2152.1	1.515988536		0.008125141			2152.1	0.000310766		
2152.15	1.516840368		0.009981366			2152.15	0.000375876		
2152.2	1.515712917		0.011379616			2152.2	0.000424003		
2152.25	1.513987922		0.010892494			2152.25	0.000406127		
2152.3	1.513622265		0.009017965			2152.3	0.000340741		
2152.35	1.515055698		0.00771228			2152.35	0.000295989		
2152.4	1.516780172		0.008185137			2152.4	0.000313278		
2152.45	1.517131901		0.009642136			2152.45	0.000364255		
2152.5	1.51613189		0.010361075			2152.5	0.000388807		
2152.55	1.515186959		0.009706693			2152.55	0.000365535		
2152.6	1.515338249		0.008520116			2152.6	0.000324294		
2152.65	1.516387037		0.00792141			2152.65	0.000303939		
2152.7	1.51745491		0.008255966			2152.7	0.000316117		
2152.75	1.517894793		0.009113976			2152.75	0.000346271		
2152.8	1.517571646		0.009859558			2152.8	0.000372127		
2152.85	1.516829738		0.009911206			2152.85	0.000373555		
2152.9	1.516432618		0.009151227			2152.9	0.000346869		
2152.95	1.516980385		0.008166673			2152.95	0.000312816		
2153	1.518364192		0.007867907			2153	0.000303054		
2153.05	1.519740423		0.008696315			2153.05	0.000332654		
2153.1	1.520366787		0.010308641			2153.1	0.000389323		
2153.15	1.519917155		0.012157246			2153.15	0.000453683		
2153.2	1.518269018		0.013581539			2153.2	0.000502462		
2153.25	1.515720797		0.013688729			2153.25	0.000504682		
2153.3	1.513478739		0.011852602			2153.3	0.000439473		
2153.35	1.513070944		0.008817279			2153.35	0.000333669		
2153.4	1.514745871		0.006399828			2153.4	0.000250289		
2153.45	1.517138063		0.005714343			2153.45	0.000227416		
2153.5	1.518902195		0.006172651			2153.5	0.000244172		
2153.55	1.520099796		0.006763723			2153.55	0.00026536		
2153.6	1.521341846		0.007512234			2153.6	0.000292111		
2153.65	1.522394349		0.00895988			2153.65	0.000343291		
2153.7	1.522499008		0.010810452			2153.7	0.000408139		
2153.75	1.521747712		0.012117437			2153.75	0.000453472		
2153.8	1.521069341		0.012693191			2153.8	0.000473231		
2153.85	1.520837387		0.013345579			2153.85	0.00049592		
2153.9	1.520332925		0.014611683			2153.9	0.000539888		
2153.95	1.518761076		0.015923313			2153.95	0.000584716		
2154	1.516271803		0.016277619			2154	0.000595454		
2154.05	1.513692803		0.015200946			2154.05	0.000556299		
2154.1	1.51188522		0.012868795			2154.1	0.000474095		
2154.15	1.511412454		0.009884787			2154.15	0.000370111		
2154.2	1.512446316		0.007070062			2154.2	0.000272723		
2154.25	1.514575603		0.005269225			2154.25	0.000210932		
2154.3	1.516898169		0.00476701			2154.3	0.000194356		
2154.35	1.51870777		0.005141816			2154.35	0.000208179		
2154.4	1.519904228		0.005758536			2154.4	0.00023024		
2154.45	1.520784579		0.006312974			2154.45	0.000250019		
2154.5	1.521588187		0.006823929			2154.5	0.000268266		
2154.55	1.52241114		0.007416582			2154.55	0.000289403		
2154.6	1.523222027		0.008221759			2154.6	0.000318006		
2154.65	1.523899699		0.009346113			2154.65	0.000357762		
2154.7	1.524185665		0.010794017			2154.7	0.000408687		
2154.75	1.52382879		0.012314114			2154.75	0.000461787		
2154.8	1.522814419		0.013460181			2154.8	0.000501355		
2154.85	1.521526818		0.013827701			2154.85	0.000513451		
2154.9	1.520636356		0.013467727			2154.9	0.000500327		
2154.95	1.520513689		0.01307197			2154.95	0.000486422		
2155	1.520630083		0.013352975			2155	0.000496333		
2155.05	1.520023904		0.014048838			2155.05	0.000520315		
2155.1	1.518565481		0.014006084			2155.1	0.000517938		
2155.15	1.517445021		0.012544934			2155.15	0.000466255		
2155.2	1.517922274		0.010537696			2155.2	0.000396438		
2155.25	1.519839834		0.009548021			2155.25	0.000362858		
2155.3	1.521868203		0.010234288			2155.3	0.000387942		
2155.35	1.522910683		0.011985465			2155.35	0.000449873		
2155.4	1.522791044		0.013916391			2155.4	0.000517473		
2155.45	1.521714769		0.015492414			2155.45	0.000572002		
2155.5	1.519956899		0.016268459			2155.5	0.000598012		
2155.55	1.518168856		0.015896754			2155.55	0.000583854		
2155.6	1.517243051		0.014746728			2155.6	0.000543114		
2155.65	1.517320685		0.013923605			2155.65	0.000514437		
2155.7	1.517383429		0.014051459			2155.7	0.000518952		
2155.75	1.516416845		0.014397136			2155.75	0.000530437		
2155.8	1.514660942		0.0136501			2155.8	0.000503328		
2155.85	1.513468628		0.011348019			2155.85	0.00042244		
2155.9	1.513972056		0.00839019			2155.9	0.000319647		
2155.95	1.516176167		0.006107023			2155.95	0.000241015		
2156	1.519266164		0.005348069			2156	0.000215802		
2156.05	1.522206049		0.006236915			2156.05	0.000248186		
2156.1	1.524179405		0.00830004			2156.1	0.000321461		
2156.15	1.524884122		0.010741561			2156.15	0.000407523		
2156.2	1.524541252		0.012899899			2156.2	0.000483088		
2156.25	1.523619114		0.014460266			2156.25	0.000537273		
2156.3	1.522514713		0.015512986			2156.3	0.000573481		
2156.35	1.521306359		0.016203505			2156.35	0.000596885		
2156.4	1.520041118		0.016519157			2156.4	0.000607099		
2156.45	1.518871897		0.016467354			2156.45	0.000604518		
2156.5	1.5179025		0.016230555			2156.5	0.000595611		
2156.55	1.516996466		0.01591281			2156.55	0.00058393		
2156.6	1.51611848		0.015381101			2156.6	0.000564814		
2156.65	1.515480384		0.014580675			2156.65	0.000536494		
2156.7	1.515302708		0.013815516			2156.7	0.000509704		
2156.75	1.515282343		0.013566016			2156.75	0.000500999		
2156.8	1.514650638		0.013711184			2156.8	0.000505697		
2156.85	1.513120723		0.013268611			2156.85	0.000489375		
2156.9	1.511613723		0.011380925			2156.9	0.000422798		
2156.95	1.511481938		0.008473837			2156.95	0.000321545		
2157	1.513096352		0.005993258			2157	0.00023587		
2157.05	1.51546194		0.004982381			2157.05	0.000201587		
2157.1	1.517365814		0.005210558			2157.1	0.000210334		
2157.15	1.51841359		0.005806252			2157.15	0.000231605		
2157.2	1.518940853		0.006190569			2157.2	0.000245282		
2157.25	1.51931454		0.006298201			2157.25	0.000249218		
2157.3	1.519738302		0.006130558			2157.3	0.000243541		
2157.35	1.520518865		0.005806697			2157.35	0.000232542		
2157.4	1.521754771		0.005766221			2157.4	0.000231659		
2157.45	1.5231003		0.006341104			2157.45	0.000252416		
2157.5	1.524127203		0.007437967			2157.5	0.000291394		
2157.55	1.52474187		0.008755141			2157.55	0.000337958		
2157.6	1.525023251		0.010285279			2157.6	0.000391863		
2157.65	1.52468176		0.012070346			2157.65	0.000454383		
2157.7	1.523389996		0.013634929			2157.7	0.000508549		
2157.75	1.521455485		0.014260132			2157.75	0.000529289		
2157.8	1.519729775		0.013849273			2157.8	0.000513846		
2157.85	1.518604855		0.013040985			2157.85	0.000484897		
2157.9	1.517701737		0.012243022			2157.9	0.000456477		
2157.95	1.516681012		0.011087139			2157.95	0.000415517		
2158	1.516041745		0.00908265			2158	0.000345163		
2158.05	1.516648272		0.006614346			2158.05	0.000259209		
2158.1	1.518635729		0.004780179			2158.1	0.000195902		
2158.15	1.521152451		0.004332188			2158.15	0.000181217		
2158.2	1.523189325		0.005063122			2158.2	0.000207691		
2158.25	1.524344139		0.006195801			2158.25	0.00024797		
2158.3	1.524939717		0.007078162			2158.3	0.000279251		
2158.35	1.525588345		0.007659966			2158.35	0.000300016		
2158.4	1.526597588		0.008470408			2158.4	0.000329021		
2158.45	1.527535856		0.010101719			2158.45	0.000386925		
2158.5	1.52749507		0.012452856			2158.5	0.000469672		
2158.55	1.525910769		0.014522489			2158.55	0.000541516		
2158.6	1.523379118		0.015022801			2158.6	0.000557482		
2158.65	1.521496523		0.013673315			2158.65	0.000508973		
2158.7	1.521503049		0.01170798			2158.7	0.00044008		
2158.75	1.523042801		0.010925623			2158.75	0.000413502		
2158.8	1.524404461		0.01195429			2158.8	0.000450403		
2158.85	1.524246886		0.013699687			2158.85	0.000511635		
2158.9	1.522858786		0.014547308			2158.9	0.000540541		
2158.95	1.521735106		0.01410781			2158.95	0.000524431		
2159	1.521693315		0.013525442			2159	0.000503995		
2159.05	1.522026771		0.013850542			2159.05	0.000515614		
2159.1	1.521574799		0.014843662			2159.1	0.000550175		
2159.15	1.520108441		0.015390267			2159.15	0.000568405		
2159.2	1.518462521		0.014898864			2159.2	0.000550156		
2159.25	1.517317259		0.013755973			2159.25	0.000509474		
2159.3	1.516640545		0.012407072			2159.3	0.000461919		
2159.35	1.51634496		0.010822332			2159.35	0.000406364		
2159.4	1.516803322		0.009067645			2159.4	0.000345258		
2159.45	1.518179417		0.007914518			2159.45	0.000305587		
2159.5	1.519570473		0.008039312			2159.5	0.000310628		
2159.55	1.519747194		0.008798359			2159.55	0.000337319		
2159.6	1.518778425		0.008565464			2159.6	0.000328692		
2159.65	1.518406611		0.006650225			2159.65	0.000261456		
2159.7	1.520127114		0.004515352			2159.7	0.000187384		
2159.75	1.523211196		0.004295197			2159.75	0.000180891		
2159.8	1.525325074		0.006312343			2159.8	0.000252705		
2159.85	1.525122512		0.008630482			2159.85	0.000334157		
2159.9	1.523671722		0.009271095			2159.9	0.00035595		
2159.95	1.523023657		0.00831611			2159.95	0.000322083		
2160	1.523856467		0.007408311			2160	0.000290595		
2160.05	1.52518307		0.007591612			2160.05	0.000297677		
2160.1	1.525988969		0.008514579			2160.1	0.000330554		
2160.15	1.526223603		0.009488138			2160.15	0.00036495		
2160.2	1.526137309		0.010391537			2160.2	0.000396712		
2160.25	1.525626614		0.01115895			2160.25	0.000423446		
2160.3	1.524775765		0.011306726			2160.3	0.000428177		
2160.35	1.524421964		0.010625282			2160.35	0.00040403		
2160.4	1.525265843		0.010097043			2160.4	0.000385918		
2160.45	1.526522573		0.010956793			2160.45	0.000416873		
2160.5	1.526561555		0.012980606			2160.5	0.000488162		
2160.55	1.524830132		0.014503955			2160.55	0.000540704		
2160.6	1.522516946		0.014277148			2160.6	0.000531286		
2160.65	1.521168348		0.012627898			2160.65	0.00047259		
2160.7	1.521293115		0.01083475			2160.7	0.00040975		
2160.75	1.522318256		0.009792677			2160.75	0.000373725		
2160.8	1.523555594		0.009691964			2160.8	0.000370843		
2160.85	1.524402757		0.010453988			2160.85	0.000398096		
2160.9	1.52426889		0.011602504			2160.9	0.00043842		
2160.95	1.523076567		0.012120873			2160.95	0.000455968		
2161	1.521850809		0.011233786			2161	0.000424126		
2161.05	1.521924386		0.009549352			2161.05	0.00036503		
2161.1	1.523361667		0.008627354			2161.1	0.000333376		
2161.15	1.524757819		0.009175553			2161.15	0.00035337		
2161.2	1.525034348		0.010207572			2161.2	0.000389837		
2161.25	1.524743449		0.010590122			2161.25	0.000403149		
2161.3	1.524943713		0.010637283			2161.3	0.000404928		
2161.35	1.525372379		0.011464189			2161.35	0.000434278		
2161.4	1.524636312		0.012914475			2161.4	0.000484891		
2161.45	1.522476457		0.01330041			2161.45	0.00049717		
2161.5	1.520538267		0.011649183			2161.5	0.000438077		
2161.55	1.520465163		0.009049635			2161.55	0.000346832		
2161.6	1.522035648		0.007348373			2161.6	0.00028787		
2161.65	1.523803996		0.007045089			2161.65	0.000278039		
2161.7	1.525048091		0.00740036			2161.7	0.00029113		
2161.75	1.525989907		0.007949277			2161.75	0.000310918		
2161.8	1.526700848		0.008859656			2161.8	0.000343354		
2161.85	1.526749611		0.010037618			2161.85	0.000384899		
2161.9	1.526076462		0.010849271			2161.9	0.000413137		
2161.95	1.525218571		0.010991629			2161.95	0.000417683		
2162	1.524499851		0.010721661			2162	0.000407795		
2162.05	1.523774373		0.010088201			2162.05	0.000385126		
2162.1	1.523279996		0.008640595			2162.1	0.000333969		
2162.15	1.524042872		0.006491718			2162.15	0.000258749		
2162.2	1.526642796		0.005014183			2162.2	0.000207853		
2162.25	1.530055085		0.005698172			2162.25	0.00023347		
2162.3	1.532321905		0.008549496			2162.3	0.00033536		
2162.35	1.532293165		0.012027804			2162.35	0.000458395		
2162.4	1.530391899		0.014440622			2162.4	0.00054252		
2162.45	1.527951959		0.015092141			2162.45	0.000563944		
2162.5	1.526141868		0.014392083			2162.5	0.000538113		
2162.55	1.525379083		0.013228723			2162.55	0.000496676		
2162.6	1.525392268		0.012295433			2162.6	0.00046383		
2162.65	1.525719373		0.011767108			2162.65	0.000445424		
2162.7	1.5261206		0.01153621			2162.7	0.00043753		
2162.75	1.526560829		0.011552816			2162.75	0.000438377		
2162.8	1.526891348		0.011898335			2162.8	0.000450758		
2162.85	1.526823171		0.012369278			2162.85	0.000467332		
2162.9	1.526472798		0.01254304			2162.9	0.000473261		
2162.95	1.526281308		0.012397157			2162.95	0.000468018		
2163	1.526384644		0.012321059			2163	0.000465408		
2163.05	1.526469588		0.012521708			2163.05	0.000472542		
2163.1	1.526285008		0.012777059			2163.1	0.000481443		
2163.15	1.525937457		0.012823127			2163.15	0.00048287		
2163.2	1.525637054		0.01263546			2163.2	0.00047609		
2163.25	1.525502825		0.012273843			2163.25	0.000463283		
2163.3	1.525704674		0.011839584			2163.3	0.000448111		
2163.35	1.526309943		0.011732969			2163.35	0.000444714		
2163.4	1.526802681		0.012298533			2163.4	0.000464952		
2163.45	1.526553054		0.013101575			2163.45	0.000493128		
2163.5	1.525742128		0.01331438			2163.5	0.000500146		
2163.55	1.525262971		0.012814157			2163.55	0.000482244		
2163.6	1.52547844		0.012442955			2163.6	0.000469306		
2163.65	1.525656466		0.012719684			2163.65	0.000479175		
2163.7	1.525168059		0.013033455			2163.7	0.000489948		
2163.75	1.524489667		0.012686047			2163.75	0.000477318		
2163.8	1.524309388		0.011992117			2163.8	0.000452789		
2163.85	1.524448865		0.011544309			2163.85	0.000437111		
2163.9	1.524423563		0.011178191			2163.9	0.000424214		
2163.95	1.524503324		0.010429395			2163.95	0.000397896		
2164	1.525251763		0.009631212			2164	0.000370186		
2164.05	1.526460279		0.009476691			2164.05	0.000365382		
2164.1	1.527424982		0.009989184			2164.1	0.000383984		
2164.15	1.528032701		0.010617604			2164.15	0.000406507		
2164.2	1.528688368		0.011416543			2164.2	0.000435099		
2164.25	1.529111529		0.012902714			2164.25	0.000487857		
2164.3	1.528401324		0.014849275			2164.3	0.000556171		
2164.35	1.526329307		0.016045402			2164.35	0.000597015		
2164.4	1.523945649		0.01565866			2164.4	0.000581808		
2164.45	1.522406059		0.014104762			2164.45	0.000526149		
2164.5	1.521973597		0.012353858			2164.5	0.000464318		
2164.55	1.522198243		0.010962585			2164.55	0.000415523		
2164.6	1.52264609		0.009942273			2164.6	0.000379877		
2164.65	1.52312867		0.009098129			2164.65	0.000350427		
2164.7	1.523733297		0.008238332			2164.7	0.000320464		
2164.75	1.524704098		0.007442373			2164.75	0.000292899		
2164.8	1.526048776		0.007090829			2164.8	0.000281146		
2164.85	1.527308935		0.007418206			2164.85	0.000293303		
2164.9	1.52800882		0.008021172			2164.9	0.000314944		
2164.95	1.528451396		0.008290269			2164.95	0.000324678		
2165	1.529330691		0.008456183			2165	0.000330992		
2165.05	1.530550094		0.009389593			2165.05	0.000364643		
2165.1	1.531017698		0.011331127			2165.1	0.000433609		
2165.15	1.529984336		0.013215871			2165.15	0.000499677		
2165.2	1.52801832		0.013877647			2165.2	0.000521852		
2165.25	1.526293356		0.013102238			2165.25	0.000493428		
2165.3	1.52559271		0.011550773			2165.3	0.000438303		
2165.35	1.526040079		0.009987443			2165.35	0.000383418		
2165.4	1.527422176		0.009099835			2165.4	0.000352826		
2165.45	1.529086426		0.00936646			2165.45	0.000363125		
2165.5	1.530139549		0.010707834			2165.5	0.000411142		
2165.55	1.530003074		0.012299131			2165.55	0.000467362		
2165.6	1.529047479		0.013270766			2165.6	0.00050115		
2165.65	1.527964426		0.013493473			2165.65	0.000508362		
2165.7	1.527081446		0.013257994			2165.7	0.000499515		
2165.75	1.526396578		0.012717483			2165.75	0.000480033		
2165.8	1.526052923		0.011865497			2165.8	0.000449779		
2165.85	1.526296925		0.010953631			2165.85	0.00041775		
2165.9	1.527042247		0.010479275			2165.9	0.000401428		
2165.95	1.527741195		0.010644432			2165.95	0.000407657		
2166	1.52797289		0.011085812			2166	0.00042339		
2166.05	1.527818827		0.011318266			2166.05	0.000431526		
2166.1	1.527698786		0.011187825			2166.1	0.000426861		
2166.15	1.527924818		0.010987009			2166.15	0.000419904		
2166.2	1.528346516		0.011141738			2166.2	0.00042562		
2166.25	1.528467448		0.011663607			2166.25	0.000444146		
2166.3	1.528064847		0.012061569			2166.3	0.000457987		
2166.35	1.527532195		0.01186626			2166.35	0.000450786		
2166.4	1.52754132		0.011281406			2166.4	0.000430141		
2166.45	1.528167673		0.011045253			2166.45	0.000422161		
2166.5	1.528786107		0.011550641			2166.5	0.000440391		
2166.55	1.528786003		0.012437229			2166.55	0.00047175		
2166.6	1.528226227		0.013117047			2166.6	0.000495456		
2166.65	1.527448111		0.013502674			2166.65	0.000508616		
2166.7	1.526386697		0.013696307			2166.7	0.000514807		
2166.75	1.52487151		0.013281183			2166.75	0.000499237		
2166.8	1.523501464		0.011606968			2166.8	0.000439415		
